# version=2017
 permID|provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA   |rmsDec  |rmsCorr|  astCat|mag  |rmsMag  |band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                             
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:01:26.112Z|185.82408  |+29.78625  |        |        |       |   UCAC2|17.2 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:02:28.320Z|185.82383  |+29.78644  |        |        |       |   UCAC2|16.9 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:03:31.392Z|185.82396  |+29.78625  |        |        |       |   UCAC2|16.8 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:05:36.672Z|185.82396  |+29.78617  |        |        |       |   UCAC2|17.1 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:06:39.744Z|185.82383  |+29.78636  |        |        |       |   UCAC2|17   |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:07:41.952Z|185.82392  |+29.78631  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:11:52.512Z|185.82396  |+29.78631  |        |        |       |   UCAC2|17.1 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:12:55.584Z|185.82387  |+29.78631  |        |        |       |   UCAC2|17   |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-01-31T23:15:00.864Z|185.82396  |+29.78625  |        |        |       |   UCAC2|17.2 |        |   V|        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T10:21:16.416Z|185.809783 |+29.802614 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T10:26:51.648Z|185.809754 |+29.802661 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T10:32:30.336Z|185.809712 |+29.8027   |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T10:38:10.752Z|185.809671 |+29.802747 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T10:43:50.304Z|185.809633 |+29.802794 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T10:48:11.232Z|185.809592 |+29.802817 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T10:50:49.344Z|185.809571 |+29.802842 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T10:53:26.592Z|185.809554 |+29.802864 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T10:57:50.112Z|185.809533 |+29.802903 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T11:03:27.072Z|185.8095   |+29.802944 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T11:14:40.992Z|185.809417 |+29.803028 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-02T11:20:18.816Z|185.809371 |+29.803075 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T10:41:18.240Z|185.799692 |+29.813864 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T10:46:55.200Z|185.799646 |+29.813906 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T10:52:32.160Z|185.799617 |+29.813958 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T10:58:09.984Z|185.799567 |+29.814003 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T11:02:26.592Z|185.799542 |+29.814019 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T11:07:41.088Z|185.799504 |+29.814069 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T11:11:57.696Z|185.799471 |+29.814106 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T11:17:34.656Z|185.799421 |+29.814142 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T11:23:13.344Z|185.799383 |+29.814194 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T11:28:50.304Z|185.799342 |+29.814233 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-02-03T11:34:28.128Z|185.799304 |+29.814278 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|473 |    |2006-02-06T21:15:40.032Z|185.76329  |+29.85175  |        |        |       |  USNOA2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|473 |    |2006-02-06T21:15:41.760Z|185.76329  |+29.85181  |        |        |       |  USNOA2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:38:25.440Z|185.50792  |+30.05067  |        |        |       |   UCAC2|16.9 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:40:30.720Z|185.50792  |+30.05067  |        |        |       |   UCAC2|16.8 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:41:32.928Z|185.50788  |+30.05067  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:42:36.000Z|185.50792  |+30.05072  |        |        |       |   UCAC2|16.9 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:44:41.280Z|185.50783  |+30.05072  |        |        |       |   UCAC2|16.9 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:46:45.696Z|185.50783  |+30.05075  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:48:51.840Z|185.50779  |+30.05075  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:50:57.120Z|185.50779  |+30.05075  |        |        |       |   UCAC2|16.8 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:52:00.192Z|185.50779  |+30.05075  |        |        |       |   UCAC2|16.8 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:53:02.400Z|185.50775  |+30.05075  |        |        |       |   UCAC2|16.9 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:55:07.680Z|185.50771  |+30.05078  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:56:10.752Z|185.50771  |+30.05078  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:58:16.032Z|185.50767  |+30.05078  |        |        |       |   UCAC2|16.8 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T22:59:18.240Z|185.50771  |+30.05078  |        |        |       |   UCAC2|16.6 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T23:00:21.312Z|185.50767  |+30.05083  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T23:03:28.800Z|185.50763  |+30.05078  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T23:04:31.872Z|185.50758  |+30.05086  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T23:05:34.944Z|185.50758  |+30.05086  |        |        |       |   UCAC2|16.8 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T23:07:40.224Z|185.50754  |+30.05086  |        |        |       |   UCAC2|16.8 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T23:08:42.432Z|185.50754  |+30.05083  |        |        |       |   UCAC2|16.9 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T23:10:47.712Z|185.50754  |+30.05089  |        |        |       |   UCAC2|16.8 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A74 |    |2006-02-25T23:12:52.992Z|185.50754  |+30.05094  |        |        |       |   UCAC2|16.7 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|203 |    |2006-03-06T23:58:58.656Z|185.36142  |+30.13347  |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|215 |    |2006-03-19T22:51:02.304Z|185.13571  |+30.23203  |        |        |       |   UCAC2|17   |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|215 |    |2006-03-19T22:51:33.408Z|185.13563  |+30.23217  |        |        |       |   UCAC2|16.7 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|215 |    |2006-03-19T22:52:02.784Z|185.13563  |+30.23206  |        |        |       |   UCAC2|16.8 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A65 |    |2006-03-21T21:38:57.120Z|185.10083  |+30.24475  |        |        |       |  USNOA2|16.5 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A65 |    |2006-03-21T21:53:06.432Z|185.10063  |+30.24475  |        |        |       |  USNOA2|16.4 |        |   V|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A80 |    |2006-03-22T21:57:04.896Z|185.08246  |+30.25092  |        |        |       |   UCAC2|17.3 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A80 |    |2006-03-22T22:03:39.744Z|185.08242  |+30.25092  |        |        |       |   UCAC2|17.4 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|A80 |    |2006-03-22T22:10:05.088Z|185.08233  |+30.25092  |        |        |       |   UCAC2|17.3 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|854 |    |2006-03-23T06:22:35.616Z|185.07612  |+30.25319  |        |        |       |  USNOA2|15.9 |        |   R|        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|854 |    |2006-03-23T07:26:30.048Z|185.07538  |+30.25339  |        |        |       |  USNOA2|15.8 |        |   R|        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-23T07:50:32.928Z|185.075083 |+30.253419 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-23T07:56:09.024Z|185.075021 |+30.25345  |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-23T08:20:43.008Z|185.074679 |+30.253558 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-23T08:23:20.256Z|185.07465  |+30.253561 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-23T08:29:55.968Z|185.074588 |+30.253583 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|           |   D6472| CCD|688 |  0C|2006-03-23T08:52:24.672Z|185.0743   |+30.253675 |        |        |       |   UCAC2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|127 |    |2006-03-23T19:56:29.760Z|185.06604  |+30.25656  |        |        |       |  USNOA2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|127 |    |2006-03-23T20:57:18.432Z|185.06529  |+30.25681  |        |        |       |  USNOA2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|127 |    |2006-03-23T21:57:56.736Z|185.06454  |+30.25706  |        |        |       |  USNOA2|     |        |    |        |      |      |    |      |     |                                                    
 136472|2005 FY9   | K05F09Y| CCD|127 |    |2006-03-23T23:14:46.176Z|185.06354  |+30.25733  |        |        |       |  USNOA2|     |        |    |        |      |      |    |      |     |                                                    
