# version=2017
provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |  astCat|mag  |band
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:04:50.016Z|354.54092  | +8.80003  |   CMC14|15.5 |   C
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-06T23:05:36.672Z|353.94421  | +8.27417  |  USNOB1|15.7 |   V
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:05:37.536Z|354.5505   | +8.80381  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:06:03.456Z|354.55571  | +8.80583  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-06T23:06:23.328Z|353.9525   | +8.27572  |  USNOB1|15.6 |   V
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:06:30.240Z|353.72617  | +8.07397  |   CMC14|15.1 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:06:30.240Z|354.56108  | +8.80789  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:06:56.160Z|354.56646  | +8.81     |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:07:31.584Z|354.57358  | +8.81281  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:08:14.784Z|354.58238  | +8.81622  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:08:49.344Z|354.58962  | +8.81903  |   CMC14|15.5 |   C
2008 TC3   | K08T03C| CCD|143 |    |2008-10-06T23:09:05.760Z|353.50325  | +7.81444  |   UCAC2|15.5 |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:09:10.080Z|353.75525  | +8.07686  |   CMC14|15.4 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:09:25.632Z|354.597    | +8.82192  |   CMC14|15.5 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:10:00.192Z|354.60425  | +8.82472  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:10:52.032Z|354.61521  | +8.82892  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:10:58.944Z|353.1445   | +7.14903  |     UNK|15.5 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:11:18.816Z|354.62088  | +8.83111  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:11:40.416Z|353.15371  | +7.14703  |     UNK|15.6 |   R
2008 TC3   | K08T03C| CCD|J95 |    |2008-10-06T23:11:42.230Z|354.04496  | +7.567    |   UCAC2|15.4 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:11:45.600Z|354.62625  | +8.83319  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:11:50.784Z|353.78483  | +8.07975  |   CMC14|15.3 |   R
2008 TC3   | K08T03C| CCD|143 |    |2008-10-06T23:12:33.120Z|353.54242  | +7.81381  |   UCAC2|15.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:12:34.934Z|353.1665   | +7.14431  |     UNK|     |    
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:12:39.168Z|354.63779  | +8.83772  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|114 |    |2008-10-06T23:12:54.720Z|352.24937  | +7.82383  |   UCAC2|15.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:13:06.384Z|353.17583  | +7.14194  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:13:14.592Z|354.64537  | +8.84064  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:13:22.368Z|353.80229  | +8.0815   |   CMC14|15.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:13:37.747Z|353.18308  | +7.14033  |     UNK|15.6 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:13:46.560Z|354.65233  | +8.84325  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:14:09.110Z|353.18921  | +7.13897  |     UNK|15.5 |   R
2008 TC3   | K08T03C| CCD|114 |    |2008-10-06T23:14:19.392Z|352.26175  | +7.82269  |   UCAC2|15.5 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:14:34.080Z|354.66262  | +8.84722  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:14:40.474Z|353.19858  | +7.13692  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:15:11.837Z|353.20642  | +7.13503  |     UNK|15.2 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:15:18.144Z|354.67212  | +8.85092  |   CMC14|15.5 |   C
2008 TC3   | K08T03C| CCD|114 |    |2008-10-06T23:15:31.104Z|352.27667  | +7.82125  |   UCAC2|15.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:15:43.286Z|353.21304  | +7.13358  |     UNK|15.2 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:15:44.928Z|354.678    | +8.85308  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|473 |    |2008-10-06T23:15:45.792Z|353.389    | +7.81019  |   UCAC2|15.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:16:14.650Z|353.22071  | +7.13175  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:16:16.032Z|354.68479  | +8.85569  |   CMC14|15.2 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:16:41.952Z|354.69058  | +8.85792  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:16:46.186Z|353.22833  | +7.13006  |     UNK|15.3 |   R
2008 TC3   | K08T03C| CCD|114 |    |2008-10-06T23:16:54.912Z|352.29071  | +7.81992  |   UCAC2|15.5 |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:17:02.688Z|353.84529  | +8.08539  |   CMC14|15.2 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:17:04.416Z|354.69546  | +8.85978  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:17:17.549Z|353.23638  | +7.12842  |     UNK|15.3 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:17:39.840Z|354.70342  | +8.86281  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|952 |    |2008-10-06T23:18:05.760Z|353.96967  | +8.23978  |   UCAC2|15.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:18:13.018Z|353.24975  | +7.12514  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:18:15.264Z|354.71117  | +8.86583  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:18:44.554Z|353.25842  | +7.12339  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:18:50.688Z|354.71925  | +8.86883  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:19:18.336Z|353.87263  | +8.08786  |   CMC14|15.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:19:49.613Z|353.27442  | +7.11958  |     UNK|15.5 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-06T23:19:52.896Z|353.43692  | +7.80864  |   UCAC2|15.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:20:21.322Z|353.28358  | +7.11756  |     UNK|15.2 |   R
2008 TC3   | K08T03C| CCD|J95 |    |2008-10-06T23:20:36.355Z|354.17733  | +7.55753  |   UCAC2|15.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:21:23.962Z|353.29979  | +7.11392  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:21:55.238Z|353.30721  | +7.11211  |     UNK|15.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:22:26.515Z|353.31554  | +7.10986  |     UNK|15.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:22:57.878Z|353.32475  | +7.10817  |     UNK|15.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:23:40.560Z|353.33533  | +7.10567  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-06T23:24:00.000Z|353.48704  | +7.80658  |   UCAC2|14.7 |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:24:02.592Z|353.93146  | +8.09292  |   CMC14|15   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:24:40.435Z|353.35142  | +7.102    |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|952 |    |2008-10-06T23:24:44.928Z|354.05113  | +8.25264  |   UCAC2|15.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:25:01.690Z|353.35742  | +7.10089  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:25:22.944Z|353.36288  | +7.09942  |     UNK|15.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:25:44.371Z|353.36942  | +7.09803  |     UNK|15.8 |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:26:02.688Z|353.95725  | +8.09511  |   CMC14|14.9 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:26:02.688Z|354.81992  | +8.90675  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:26:05.539Z|353.37408  | +7.09675  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:26:26.794Z|353.38042  | +7.09519  |     UNK|16   |   R
2008 TC3   | K08T03C| CCD|952 |    |2008-10-06T23:26:57.120Z|354.07963  | +8.25628  |   UCAC2|15.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:26:59.366Z|353.38967  | +7.09336  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:27:20.362Z|353.39542  | +7.09194  |     UNK|15.5 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:27:33.408Z|354.84179  | +8.91494  |   CMC14|15.8 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:27:42.221Z|353.40092  | +7.09061  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:27:50.688Z|354.846    | +8.91647  |   CMC14|15.9 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:28:03.302Z|353.40717  | +7.08928  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:28:24.730Z|353.413    | +7.08792  |     UNK|15.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:28:45.898Z|353.41917  | +7.08653  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:28:53.760Z|354.86179  | +8.92225  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:29:34.368Z|354.87167  | +8.926    |   CMC14|15.5 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:30:22.752Z|354.88396  | +8.9305   |   CMC14|15.5 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:30:36.576Z|354.88737  | +8.93175  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|J95 |    |2008-10-06T23:30:49.795Z|354.34383  | +7.54453  |   UCAC2|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:31:12.778Z|353.46008  | +7.07711  |     UNK|16.1 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:31:28.416Z|354.90029  | +8.93658  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:31:44.054Z|353.46925  | +7.07503  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|J95 |    |2008-10-06T23:31:50.707Z|354.36129  | +7.54311  |   UCAC2|15.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:32:24.749Z|353.48179  | +7.07219  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:32:46.090Z|353.48833  | +7.07061  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:33:06.912Z|354.92563  | +8.94583  |   CMC14|15.3 |   C
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:33:11.232Z|354.05408  | +8.10242  |   CMC14|15   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:33:28.685Z|353.50075  | +7.06769  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:33:38.880Z|354.93383  | +8.94883  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:34:11.194Z|353.51321  | +7.06483  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:34:13.440Z|354.94287  | +8.95214  |   CMC14|15.1 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:34:32.621Z|353.51967  | +7.06339  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:34:53.184Z|354.07808  | +8.10428  |   CMC14|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:34:53.875Z|353.52583  | +7.06186  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:35:15.821Z|353.53254  | +7.06031  |     UNK|15.2 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:35:22.560Z|354.96096  | +8.95875  |   CMC14|15.2 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:35:37.075Z|353.53937  | +7.05886  |     UNK|15.2 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:35:56.256Z|354.96988  | +8.962    |   CMC14|15.1 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:36:11.462Z|353.549    | +7.05656  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:36:32.630Z|353.55592  | +7.05506  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:36:36.864Z|354.98071  | +8.96597  |   CMC14|15   |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:36:53.798Z|353.56192  | +7.05375  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:37:01.920Z|354.98725  | +8.96828  |   CMC14|15.2 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:37:16.176Z|353.56946  | +7.05192  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:37:37.517Z|353.57558  | +7.05047  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:37:39.072Z|354.99742  | +8.97197  |   CMC14|15.4 |   C
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:37:53.760Z|354.12162  | +8.10742  |   CMC14|15.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:37:58.944Z|353.58233  | +7.04867  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:38:20.198Z|353.58871  | +7.04739  |     UNK|15.1 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:38:24.000Z|355.00929  | +8.97631  |   CMC14|15.2 |   C
2008 TC3   | K08T03C| CCD|473 |    |2008-10-06T23:38:40.416Z|353.68529  | +7.79767  |   UCAC2|13.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:38:41.539Z|353.59579  | +7.04578  |     UNK|     |    
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:39:02.880Z|353.60233  | +7.04408  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:39:08.928Z|355.02167  | +8.98069  |   CMC14|15   |   C
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:39:13.248Z|354.01475  | +7.94617  | USNOSA2|15.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:39:24.134Z|353.60946  | +7.0425   |     UNK|15.3 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:39:32.256Z|354.01963  | +7.94619  | USNOSA2|15.4 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:39:51.264Z|354.02442  | +7.94633  | USNOSA2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:40:14.851Z|353.62471  | +7.03908  |     UNK|15.7 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:40:23.232Z|355.04221  | +8.98811  |   CMC14|15.1 |   C
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:40:28.416Z|354.03392  | +7.9465   | USNOSA2|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:40:36.192Z|353.63187  | +7.03736  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:40:46.560Z|354.03838  | +7.94644  | USNOSA2|15   |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:40:50.880Z|354.16588  | +8.11033  |   CMC14|14.9 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:40:58.656Z|355.05183  | +8.99161  |   CMC14|15.2 |   C
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:41:03.840Z|354.04313  | +7.94647  | USNOSA2|15.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:41:19.133Z|353.64587  | +7.03411  |     UNK|15.1 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:41:22.848Z|354.04813  | +7.9465   | USNOSA2|14.6 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:41:32.352Z|355.06154  | +8.99508  |   CMC14|15   |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:41:40.560Z|353.65267  | +7.03261  |     UNK|16.1 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:41:40.992Z|354.0525   | +7.94644  | USNOSA2|15.3 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:42:00.000Z|354.05742  | +7.9465   | USNOSA2|15.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:42:02.074Z|353.65958  | +7.03106  |     UNK|15.1 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:42:13.824Z|355.07283  | +8.99869  |   CMC14|15.1 |   C
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:42:18.144Z|354.06217  | +7.94653  | USNOSA2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:42:23.414Z|353.66637  | +7.02936  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|A77 |    |2008-10-06T23:42:36.288Z|354.06683  | +7.94647  | USNOSA2|15.3 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-06T23:42:36.288Z|354.16625  | +7.85647  |  USNOA2|14.8 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:42:47.520Z|355.08263  | +9.00264  |   CMC14|15.1 |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:43:06.182Z|353.68046  | +7.026    |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:43:07.392Z|355.08838  | +9.00475  |   CMC14|15   |   C
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-06T23:43:16.896Z|354.17817  | +7.85622  |  USNOA2|15.2 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:43:27.523Z|353.68779  | +7.02425  |     UNK|15.2 |   R
2008 TC3   | K08T03C| CCD|J95 |    |2008-10-06T23:43:49.210Z|354.58154  | +7.52411  |   UCAC2|15   |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:43:54.912Z|355.10204  | +9.00958  |   CMC14|15   |   C
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-06T23:43:57.504Z|354.18825  | +7.85611  |  USNOA2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:44:03.379Z|353.69963  | +7.02158  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:44:26.016Z|355.11096  | +9.01264  |   CMC14|15   |   C
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:44:27.226Z|353.70754  | +7.01981  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:44:52.973Z|353.71588  | +7.01758  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:45:00.576Z|355.12092  | +9.01631  |   CMC14|15.2 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:45:15.264Z|355.12508  | +9.01772  |   CMC14|15.1 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:45:22.176Z|355.12717  | +9.01847  |   CMC14|14.9 |   C
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:45:23.904Z|354.23733  | +8.11489  |   CMC14|14.8 |   R
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:45:56.736Z|355.13742  | +9.02203  |   CMC14|15.2 |   C
2008 TC3   | K08T03C| CCD|J47 |    |2008-10-06T23:46:24.384Z|355.14542  | +9.02489  |   CMC14|14.9 |   C
2008 TC3   | K08T03C| CCD|473 |    |2008-10-06T23:46:54.624Z|353.81196  | +7.79078  |   UCAC2|13.6 |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:47:41.280Z|354.27471  | +8.11703  |   CMC14|14.9 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-06T23:48:31.392Z|354.5225   | +8.37039  |  USNOB1|15.3 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-06T23:48:49.536Z|354.5275   | +8.37111  |  USNOB1|14.9 |   V
2008 TC3   | K08T03C| CCD|213 |    |2008-10-06T23:50:17.664Z|354.31833  | +8.11969  |   CMC14|14.6 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-06T23:51:33.696Z|354.57417  | +8.37781  |  USNOB1|15.4 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-06T23:52:09.120Z|354.58462  | +8.37928  |  USNOB1|15.2 |   V
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-06T23:52:27.264Z|354.58996  | +8.38     |  USNOB1|15.2 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:52:58.627Z|353.88587  | +6.97781  |     UNK|15.3 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:53:39.235Z|353.901    | +6.97419  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:54:21.658Z|353.91717  | +6.97031  |     UNK|14.9 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-06T23:54:27.360Z|353.93942  | +7.783    |   UCAC2|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:55:04.253Z|353.93258  | +6.96678  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:55:25.594Z|353.94092  | +6.96472  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:55:47.021Z|353.94933  | +6.96278  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:56:08.448Z|353.95712  | +6.96083  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:56:30.653Z|353.96612  | +6.95872  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:56:52.253Z|353.97437  | +6.95681  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-06T23:57:17.568Z|354.67742  | +8.39203  |  USNOB1|15   |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:57:27.763Z|353.98754  | +6.95361  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:57:49.450Z|353.99588  | +6.95172  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:58:10.531Z|354.00475  | +6.94942  |     UNK|15   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:58:31.526Z|354.01271  | +6.94772  |     UNK|14.7 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-06T23:58:34.464Z|354.01404  | +7.77814  |   UCAC2|15   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:58:52.954Z|354.02071  | +6.94583  |     UNK|16   |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:59:14.294Z|354.02933  | +6.94369  |     UNK|14.5 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-06T23:59:35.635Z|354.03733  | +6.94175  |     UNK|15.1 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:00:18.576Z|354.05475  | +6.93767  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:00:39.917Z|354.06371  | +6.93561  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-07T00:00:40.608Z|354.50642  | +8.12933  |   CMC14|14.6 |   R
2008 TC3   | K08T03C| CCD|A86 |    |2008-10-07T00:00:54.432Z|354.50137  | +7.84775  |  USNOA2|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:01:10.157Z|354.07513  | +6.93267  |     UNK|15.4 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:01:11.712Z|354.75158  | +8.40183  |  USNOB1|15.4 |   V
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:01:31.498Z|354.08458  | +6.93058  |     UNK|14.6 |   R
2008 TC3   | K08T03C| CCD|213 |    |2008-10-07T00:01:40.224Z|354.52575  | +8.13028  |   CMC14|14.7 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:01:52.838Z|354.09238  | +6.92867  |     UNK|14.4 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:02:14.352Z|354.10188  | +6.92639  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|473 |    |2008-10-07T00:02:41.568Z|354.09246  | +7.77281  |   UCAC2|14.9 |   R
2008 TC3   | K08T03C| CCD|084 |  01|2008-10-07T00:03:18.202Z|354.12792  | +6.92011  |     UNK|14.8 |   R
2008 TC3   | K08T03C| CCD|J75 |    |2008-10-07T00:03:30.038Z|354.797    | +8.40778  |  USNOB1|14.9 |   V
