# version=2017
provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                        
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:17:52.658Z|141.393917 |+39.04925  |     |      |       |   Gaia2|15.9 |      |   G|   Gaia2|      |      |    |0.252 |H    |                                               
2023 CX1   | Sar2667| CCD|703 |  01|2023-02-13T02:17:59.193Z|141.445625 |+39.055194 |     |      |       |   Gaia2|16.1 |      |   G|   Gaia2|      |      |    |0.254 |H    |                                               
2023 CX1   | Sar2667| CCD|C95 |    |2023-02-13T02:18:33.494Z|119.29258  |+38.03519  |     |      |       |  Gaia3E|15   |      |   G|        |      |      |    |      |K    |                                               
2023 CX1   | Sar2667| CCD|204 |    |2023-02-13T02:19:03.216Z|119.39333  |+37.43453  |     |      |       |   Gaia2|15.2 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|204 |    |2023-02-13T02:21:41.242Z|119.42658  |+37.50433  |     |      |       |   Gaia2|15.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:28:13.152Z|118.61975  |+36.10292  |     |      |       |   Gaia2|14.8 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:31:42.240Z|118.62646  |+36.05361  |     |      |       |   Gaia2|14.6 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:31:56.237Z|119.56488  |+37.84925  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:33:04.234Z|119.57925  |+37.89722  |     |      |       |   Gaia2|14.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:33:57.456Z|119.41454  |+35.94608  |     |      |       |   Gaia2|14.5 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:34:15.859Z|119.42037  |+35.93872  |     |      |       |   Gaia2|14.5 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:34:25.190Z|119.595    |+37.95658  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:34:34.522Z|119.42633  |+35.93106  |     |      |       |   Gaia2|14.5 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:34:53.011Z|119.43217  |+35.92314  |     |      |       |   Gaia2|14.4 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:35:11.501Z|119.43792  |+35.91486  |     |      |       |   Gaia2|14.4 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:35:29.990Z|119.44371  |+35.90633  |     |      |       |   Gaia2|14.4 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:35:39.235Z|119.60767  |+38.01436  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:35:48.912Z|119.44942  |+35.89719  |     |      |       |   Gaia2|14.4 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:35:54.528Z|118.61233  |+35.96014  |     |      |       |   Gaia2|14.4 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:36:07.402Z|119.45488  |+35.88794  |     |      |       |   Gaia2|14.3 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:36:25.978Z|119.4605   |+35.87825  |     |      |       |   Gaia2|14.3 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:36:44.467Z|119.46592  |+35.86831  |     |      |       |   Gaia2|14.3 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:36:59.242Z|119.619    |+38.08133  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:37:03.043Z|119.47121  |+35.85775  |     |      |       |   Gaia2|14.3 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:37:21.446Z|119.47621  |+35.84692  |     |      |       |   Gaia2|14.2 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:37:39.936Z|119.48121  |+35.83558  |     |      |       |   Gaia2|14.2 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:37:58.426Z|119.48613  |+35.82386  |     |      |       |   Gaia2|14.2 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:38:16.915Z|119.49096  |+35.81147  |     |      |       |   Gaia2|14.2 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:38:35.405Z|119.49538  |+35.79875  |     |      |       |   Gaia2|14.1 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:38:54.154Z|119.49983  |+35.78514  |     |      |       |   Gaia2|14.1 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:39:31.046Z|119.50804  |+35.75658  |     |      |       |   Gaia2|14.1 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:39:49.795Z|119.51171  |+35.74117  |     |      |       |   Gaia2|14.1 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:40:08.371Z|119.51525  |+35.72533  |     |      |       |   Gaia2|14   |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:40:26.861Z|119.51821  |+35.70872  |     |      |       |   Gaia2|14   |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:40:28.243Z|119.62704  |+38.27608  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:40:39.648Z|118.53063  |+35.76864  |     |      |       |   Gaia2|14.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:40:45.350Z|119.52112  |+35.69128  |     |      |       |   Gaia2|14   |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:41:03.840Z|119.52367  |+35.67311  |     |      |       |   Gaia2|13.9 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:41:22.330Z|119.52575  |+35.65403  |     |      |       |   Gaia2|13.8 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:41:24.230Z|119.62075  |+38.33439  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:41:59.568Z|119.52883  |+35.61303  |     |      |       |   Gaia2|13.9 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:42:18.058Z|119.52954  |+35.59119  |     |      |       |   Gaia2|13.8 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:42:26.266Z|119.60771  |+38.40236  |     |      |       |   Gaia2|13.5 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:42:36.806Z|119.52988  |+35.56792  |     |      |       |   Gaia2|13.8 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:42:46.656Z|118.45008  |+35.63192  |     |      |       |   Gaia2|14.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:42:55.469Z|119.52958  |+35.54361  |     |      |       |   Gaia2|13.8 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:43:28.214Z|119.58617  |+38.47369  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:43:35.040Z|118.40808  |+35.56819  |     |      |       |   Gaia2|14.1 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|L54 |    |2023-02-13T02:43:50.59Z |118.392659 |+35.544749 |0.43 |0.57  |       |   Gaia3|13.3 |      |   G|   Gaia3|      |      |   5|      |t    |                                               
2023 CX1   | K23C01X| CCD|L54 |    |2023-02-13T02:44:06.31Z |118.376375 |+35.521151 |0.53 |0.64  |       |   Gaia3|13.2 |      |   G|   Gaia3|      |      |   5|      |t    |                                               
2023 CX1   | K23C01X| CCD|L54 |    |2023-02-13T02:44:22.13Z |118.358742 |+35.49582  |0.44 |0.52  |       |   Gaia3|13.3 |      |   G|   Gaia3|      |      |   5|      |t    |                                               
2023 CX1   | K23C01X| CCD|204 |    |2023-02-13T02:44:30.250Z|119.5535   |+38.54956  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|L54 |    |2023-02-13T02:44:38.05Z |118.340304 |+35.469644 |0.52 |0.64  |       |   Gaia3|13.2 |      |   G|   Gaia3|      |      |   5|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:44:47.616Z|119.51308  |+35.36889  |     |      |       |   Gaia2|13.8 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|L54 |    |2023-02-13T02:44:54.06Z |118.32024  |+35.44155  |0.4  |0.52  |       |   Gaia3|13.2 |      |   G|   Gaia3|      |      |   5|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:45:05.069Z|119.50738  |+35.33642  |     |      |       |   Gaia2|13.8 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:07.65Z |118.555118 |+38.701649 |0.22 |0.21  |       |   Gaia2|13.5 |0.13  |   G|   Gaia2| 6.9  |1.59  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CCD|L54 |    |2023-02-13T02:45:09.93Z |118.298813 |+35.412256 |0.53 |0.65  |       |   Gaia3|13.2 |      |   G|   Gaia3|      |      |   5|      |t    |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:13.06Z |118.545685 |+38.708785 |0.23 |0.22  |       |   Gaia2|13.4 |0.12  |   G|   Gaia2| 6.9  |1.69  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:18.47Z |118.536005 |+38.716248 |0.21 |0.22  |       |   Gaia2|13.5 |0.13  |   G|   Gaia2| 6.9  |1.71  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:45:22.522Z|119.50096  |+35.30222  |     |      |       |   Gaia2|13.5 |      |   R|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:23.87Z |118.526213 |+38.7234   |0.22 |0.21  |       |   Gaia2|13.4 |0.13  |   G|   Gaia2| 6.9  |1.67  | 0.5|      |     |                                               
2023 CX1   | Sar2667| CCD|L54 |    |2023-02-13T02:45:25.632Z|118.27617  |+35.38219  |     |      |       |   Gaia2|14.3 |      |   G|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:29.28Z |118.516334 |+38.730775 |0.21 |0.2   |       |   Gaia2|13.3 |0.13  |   G|   Gaia2| 6.9  |1.72  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:34.68Z |118.50624  |+38.738143 |0.22 |0.2   |       |   Gaia2|13.2 |0.13  |   G|   Gaia2| 6.9  |1.69  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:45:40.061Z|119.4935   |+35.26617  |     |      |       |   Gaia2|13.6 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:40.09Z |118.495868 |+38.745395 |0.22 |0.21  |       |   Gaia2|13.4 |0.13  |   G|   Gaia2| 6.9  |1.63  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:45.49Z |118.485425 |+38.752886 |0.21 |0.2   |       |   Gaia2|13.5 |0.13  |   G|   Gaia2| 6.9  |1.69  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:50.90Z |118.474479 |+38.760254 |0.22 |0.2   |       |   Gaia2|13.4 |0.13  |   G|   Gaia2| 6.9  |1.68  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:45:56.31Z |118.463666 |+38.76785  |0.22 |0.21  |       |   Gaia2|13.2 |0.13  |   G|   Gaia2| 6.9  |1.75  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:45:57.686Z|119.48471  |+35.22797  |     |      |       |   Gaia2|13.4 |      |   R|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:01.71Z |118.452274 |+38.775324 |0.2  |0.2   |       |   Gaia2|13.3 |0.13  |   G|   Gaia2| 6.9  |1.74  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:07.12Z |118.440961 |+38.783042 |0.22 |0.2   |       |   Gaia2|13.3 |0.12  |   G|   Gaia2| 6.9  |1.74  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:12.52Z |118.429052 |+38.7906   |0.22 |0.2   |       |   Gaia2|13.2 |0.13  |   G|   Gaia2| 6.9  |1.79  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:46:15.398Z|119.47479  |+35.18756  |     |      |       |   Gaia2|13.4 |      |   R|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:17.93Z |118.417221 |+38.798154 |0.22 |0.2   |       |   Gaia2|13.3 |0.13  |   G|   Gaia2| 6.9  |1.79  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:23.33Z |118.405016 |+38.805785 |0.21 |0.2   |       |   Gaia2|13.3 |0.13  |   G|   Gaia2| 6.9  |1.77  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:28.74Z |118.392681 |+38.813458 |0.22 |0.22  |       |   Gaia2|13.4 |0.12  |   G|   Gaia2| 6.9  |1.73  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:46:33.110Z|119.46337  |+35.14453  |     |      |       |   Gaia2|13.3 |      |   R|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:34.69Z |118.378549 |+38.822096 |0.22 |0.21  |       |   Gaia2|13.2 |0.13  |   G|   Gaia2| 6.9  |1.74  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:40.09Z |118.365633 |+38.829876 |0.2  |0.19  |       |   Gaia2|13   |0.13  |   G|   Gaia2| 6.9  |1.86  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:45.50Z |118.352395 |+38.837599 |0.22 |0.21  |       |   Gaia2|13.4 |0.13  |   G|   Gaia2| 6.9  |1.65  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:46:50.736Z|119.45079  |+35.09969  |     |      |       |   Gaia2|13.4 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CMO|D03 |    |2023-02-13T02:46:50.90Z |118.338795 |+38.845279 |0.22 |0.21  |       |   Gaia2|13.1 |0.13  |   G|   Gaia2| 6.9  |1.8   | 0.5|      |     |                                               
2023 CX1   | Sar2667| CMO|D03 |    |2023-02-13T02:46:54.69Z |118.329065 |+38.850914 |0.22 |0.21  |       |   Gaia2|13.2 |0.12  |   G|   Gaia2| 6.9  |1.79  | 0.5|      |     |                                               
2023 CX1   | Sar2667| CMO|D03 |    |2023-02-13T02:46:55.23Z |118.327492 |+38.851759 |0.22 |0.2   |       |   Gaia2|13.2 |0.12  |   G|   Gaia2| 6.9  |1.74  | 0.5|      |     |                                               
2023 CX1   | Sar2667| CMO|D03 |    |2023-02-13T02:46:55.77Z |118.32618  |+38.85253  |0.22 |0.21  |       |   Gaia2|13.4 |0.12  |   G|   Gaia2| 6.9  |1.69  | 0.5|      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:47:25.987Z|119.42017  |+35.00192  |     |      |       |   Gaia2|13.3 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:47:43.526Z|119.40237  |+34.94908  |     |      |       |   Gaia2|13.2 |      |   R|        |      |      |    |      |     |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:48:01.066Z|119.38233  |+34.89267  |     |      |       |   Gaia2|13.2 |      |   G|        |      |      |    |      |C    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:48:38.25Z |119.332008 |+34.761747 |0.184|0.186 |       |   Gaia3|12.5 |      |   G|   Gaia3|      |      |1.52|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:48:55.95Z |119.303883 |+34.692981 |0.182|0.213 |       |   Gaia3|12.6 |      |   G|   Gaia3|      |      |1.53|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:49:13.37Z |119.27375  |+34.621436 |0.193|0.176 |       |   Gaia3|12.6 |      |   G|   Gaia3|      |      |1.52|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:49:30.78Z |119.239925 |+34.544531 |0.166|0.199 |       |   Gaia3|12.6 |      |   G|   Gaia3|      |      |1.52|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:49:48.20Z |119.202908 |+34.463317 |0.192|0.212 |       |   Gaia3|12.4 |      |   G|   Gaia3|      |      |1.52|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:50:05.70Z |119.161371 |+34.375114 |0.192|0.185 |       |   Gaia3|12.2 |      |   G|   Gaia3|      |      |1.52|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:50:23.19Z |119.116112 |+34.281544 |0.158|0.204 |       |   Gaia3|12.2 |      |   G|   Gaia3|      |      |1.52|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:50:40.61Z |119.065733 |+34.180764 |0.169|0.175 |       |   Gaia3|12.1 |      |   G|   Gaia3|      |      |1.51|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:51:15.49Z |118.948983 |+33.956597 |0.193|0.24  |       |   Gaia3|12.1 |      |   G|   Gaia3|      |      |1.52|      |t    |                                               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:51:32.92Z |118.882029 |+33.832522 |0.184|0.201 |       |   Gaia3|11.9 |      |   G|   Gaia3|      |      |1.52|      |t    |                                               
2023 CX1   | K23C01X| CCD|C95 |    |2023-02-13T02:51:41.95Z |117.497754 |+41.810617 |4    |2     |       |   Gaia3|11.8 |      |   G|   Gaia3|      |      |  15|      |t    |Replacement of trkID: 00000H7O0t               
2023 CX1   | K23C01X| CCD|K88 |    |2023-02-13T02:51:50.47Z |118.806213 |+33.695275 |0.185|0.226 |       |   Gaia3|12   |      |   G|   Gaia3|      |      |1.52|      |t    |                                               
2023 CX1   | K23C01X| CCD|C95 |    |2023-02-13T02:52:14.64Z |117.178746 |+42.027133 |4    |3     |       |   Gaia3|12.2 |      |   G|   Gaia3|      |      |  15|      |tN   |Replacement of trkID: 00000H7O0t               
