# version=2017
 permID|provID     |  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|logSNR| exp|rmsFit|remarks                                             
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-18T08:08:13.9Z  | 30.38983  | +5.20953  |0.097|0.097 | 0     |   Gaia1|19.02|0.12  |   g|        |0.96  |    |      |TRCKID=26352; REFDISTNEAR=3.50505; REFMAGNEAR=23.201
  84100|           |   84100| CCD|W92 |       |    |          |          |          |    |2020-09-18T09:11:57.984Z| 30.38562  | +5.20669  |     |      |       |  USNOB1|18.2 |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|W92 |       |    |          |          |          |    |2020-09-18T09:33:38.304Z| 30.38533  | +5.20478  |     |      |       |  USNOB1|18.3 |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-18T10:32:20.0Z  | 30.38229  | +5.19939  |0.062|0.062 | 0     |   Gaia1|18.16|0.053 |   r|        |1.31  |    |      |TRCKID=26352; REFDISTNEAR=5.77559; REFMAGNEAR=23.141
  84100|           | A10qKGw| CCD|T05 |       |    |          |          |          |    |2020-09-18T10:37:36.12Z | 30.38318  | +5.19937  |0.252|0.252 |       |   Gaia2|18.28|0.111 |  Ac|        |0.955 |    |      |atlas_T05_full/T4024230/D619331552                  
  84100|           | A10qKGw| CCD|T05 |       |    |          |          |          |    |2020-09-18T10:40:14.30Z | 30.38301  | +5.19929  |0.174|0.174 |       |   Gaia2|18.18|0.06  |  Ac|        |1.222 |    |      |atlas_T05_full/T4024230/D619333379                  
  84100|           | A10qKGw| CCD|T05 |       |    |          |          |          |    |2020-09-18T10:48:12.79Z | 30.38266  | +5.19873  |0.186|0.186 |       |   Gaia2|18.36|0.07  |  Ac|        |1.155 |    |      |atlas_T05_full/T4024230/D619338882                  
  84100|           | A10qKGw| CCD|T05 |       |    |          |          |          |    |2020-09-18T11:14:09.00Z | 30.38133  | +5.19696  |0.225|0.225 |       |   Gaia2|18.55|0.095 |  Ac|        |1.022 |    |      |atlas_T05_full/T4024230/D619351165                  
  84100|           | A10qQ12| CCD|T08 |       |    |          |          |          |    |2020-09-20T10:25:23.89Z | 30.23738  | +4.99322  |0.194|0.194 |       |   Gaia2|18.24|0.089 |  Ao|        |1.051 |    |      |atlas_T08_full/T4804200/D718233936                  
  84100|           | A10qQ12| CCD|T08 |       |    |          |          |          |    |2020-09-20T10:51:21.83Z | 30.23576  | +4.99131  |0.178|0.178 |       |   Gaia2|18.64|0.085 |  Ao|        |1.071 |    |      |atlas_T08_full/T4804200/D718251259                  
  84100|           | A10qQ12| CCD|T08 |       |    |          |          |          |    |2020-09-20T10:58:39.76Z | 30.23533  | +4.99073  |0.146|0.146 |       |   Gaia2|18.58|0.074 |  Ao|        |1.131 |    |      |atlas_T08_full/T4804200/D718256219                  
  84100|           | A10qQ12| CCD|T08 |       |    |          |          |          |    |2020-09-20T11:03:58.58Z | 30.23488  | +4.99047  |0.204|0.204 |       |   Gaia2|18.83|0.102 |  Ao|        |0.991 |    |      |atlas_T08_full/T4804200/D718259413                  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-21T08:16:43.7Z  | 30.16112  | +4.89592  |0.056|0.056 | 0     |   Gaia1|18.03|0.045 |   r|        |1.38  |    |      |TRCKID=26352; REFDISTNEAR=10.5403; REFMAGNEAR=22.924
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-21T10:04:11.7Z  | 30.15392  | +4.88792  |0.06 |0.06  | 0     |   Gaia1|18.63|0.066 |   r|        |1.22  |    |      |TRCKID=26352; REFDISTNEAR=4.24593; REFMAGNEAR=23.062
  84100|           | LA08Xw2| CCD|P07 |       |    |          |          |          |    |2020-09-21T17:59:43.6Z  | 30.12506  | +4.85409  |     |      |       |   Gaia2|18.4 |      |   G|        |      |    |      |                                                    
  84100|           | LA08Xw2| CCD|P07 |       |    |          |          |          |    |2020-09-21T18:44:55.2Z  | 30.12187  | +4.85072  |     |      |       |   Gaia2|18.3 |      |   G|        |      |    |      |                                                    
  84100|           | LA08Xw2| CCD|P07 |       |    |          |          |          |    |2020-09-21T19:32:36.5Z  | 30.11857  | +4.84723  |     |      |       |   Gaia2|18.2 |      |   G|        |      |    |      |                                                    
  84100|           | LA08Xw2| CCD|P07 |       |    |          |          |          |    |2020-09-21T20:14:31.2Z  | 30.11559  | +4.84397  |     |      |       |   Gaia2|18.2 |      |   G|        |      |    |      |                                                    
  84100|           | A10qW7L| CCD|T05 |       |    |          |          |          |    |2020-09-22T11:33:27.90Z | 30.05825  | +4.77326  |0.177|0.177 |       |   Gaia2|18.32|0.07  |  Ac|        |1.155 |    |      |atlas_T05_full/T4042298/D620258254                  
  84100|           | A10qW7L| CCD|T05 |       |    |          |          |          |    |2020-09-22T11:37:24.98Z | 30.05782  | +4.77309  |0.247|0.247 |       |   Gaia2|17.98|0.114 |  Ac|        |0.943 |    |      |atlas_T05_full/T4042298/D620268783                  
  84100|           | A10qW7L| CCD|T05 |       |    |          |          |          |    |2020-09-22T11:42:41.49Z | 30.05761  | +4.77264  |0.224|0.224 |       |   Gaia2|18.29|0.101 |  Ac|        |0.996 |    |      |atlas_T05_full/T4042298/D620270532                  
  84100|           | A10qW7L| CCD|T05 |       |    |          |          |          |    |2020-09-22T11:51:17.51Z | 30.0568   | +4.77191  |0.222|0.222 |       |   Gaia2|18.4 |0.103 |  Ac|        |0.987 |    |      |atlas_T05_full/T4042298/D620275952                  
  84100|           | LA08DtR| CCD|P07 |       |    |          |          |          |    |2020-09-22T17:34:54.9Z  | 30.03402  | +4.74729  |     |      |       |   Gaia2|18.6 |      |   G|        |      |    |      |                                                    
  84100|           | LA08DtR| CCD|P07 |       |    |          |          |          |    |2020-09-22T18:21:49.0Z  | 30.03069  | +4.74367  |     |      |       |   Gaia2|18.2 |      |   G|        |      |    |      |                                                    
  84100|           | LA08DtR| CCD|P07 |       |    |          |          |          |    |2020-09-22T19:15:29.3Z  | 30.02668  | +4.73949  |     |      |       |   Gaia2|18.2 |      |   G|        |      |    |      |                                                    
  84100|           | LA08DtR| CCD|P07 |       |    |          |          |          |    |2020-09-22T19:54:39.1Z  | 30.02383  | +4.73654  |     |      |       |   Gaia2|18.2 |      |   G|        |      |    |      |                                                    
  84100|           | LA08DtR| CCD|P07 |       |    |          |          |          |    |2020-09-22T19:56:31.9Z  | 30.02371  | +4.73624  |     |      |       |   Gaia2|17.5 |      |   G|        |      |    |      |                                                    
  84100|           | LA08DtR| CCD|P07 |       |    |          |          |          |    |2020-09-22T20:34:15.9Z  | 30.02082  | +4.73353  |     |      |       |   Gaia2|18.6 |      |   G|        |      |    |      |                                                    
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-26T06:53:21.1Z  | 29.65308  | +4.34594  |0.071|0.071 | 0     |   Gaia1|18.62|0.061 |   r|        |1.25  |    |      |TRCKID=2676; REFDISTNEAR=11.0436; REFMAGNEAR=23.297 
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-26T07:09:15.8Z  | 29.65167  | +4.34469  |0.076|0.079 | 0     |   Gaia1|18.7 |0.094 |   r|        |1.06  |    |      |TRCKID=2676; REFDISTNEAR=2.96703; REFMAGNEAR=23.34  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-26T08:30:36.6Z  | 29.64442  | +4.33822  |0.058|0.056 | 0     |   Gaia1|18.16|0.046 |   r|        |1.38  |    |      |TRCKID=2676; REFDISTNEAR=5.30923; REFMAGNEAR=23.206 
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-26T10:35:24.0Z  | 29.63317  | +4.32825  |0.06 |0.06  | 0     |   Gaia1|18.38|0.058 |   g|        |1.27  |    |      |TRCKID=2676; REFDISTNEAR=11.156; REFMAGNEAR=22.949  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-27T08:33:24.2Z  | 29.52213  | +4.22244  |0.064|0.064 | 0     |   Gaia1|18.36|0.073 |   g|        |1.18  |    |      |TRCKID=2676; REFDISTNEAR=20.7859; REFMAGNEAR=22.854 
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-27T09:04:16.6Z  | 29.51921  | +4.21994  |0.056|0.056 | 0     |   Gaia1|17.82|0.044 |   r|        |1.39  |    |      |TRCKID=2676; REFDISTNEAR=3.47737; REFMAGNEAR=23.176 
  84100|           | P1174KA| CCD|F51 |       |    |          |          |          |    |2020-09-27T11:19:09.696Z| 29.507675 | +4.209475 |     |      |       |   Gaia1|18.1 |      |   i|        |      |    |      |                                                    
  84100|           | P1174KA| CCD|F51 |       |    |          |          |          |    |2020-09-27T11:37:01.056Z| 29.505988 | +4.208042 |     |      |       |   Gaia1|18.3 |      |   i|        |      |    |      |                                                    
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-28T08:09:11.8Z  | 29.39654  | +4.10775  |0.085|0.085 | 0     |   Gaia1|18.34|0.1   |   g|        |1.04  |    |      |TRCKID=4485; REFDISTNEAR=2.79167; REFMAGNEAR=22.931 
  84100|           | A10rb39| CCD|T08 |       |    |          |          |          |    |2020-09-28T10:16:31.45Z | 29.38521  | +4.09784  |0.198|0.198 |       |   Gaia2|17.94|0.094 |  Ao|        |1.027 |    |      |atlas_T08_full/T4849832/D720675333                  
  84100|           | A10rb39| CCD|T08 |       |    |          |          |          |    |2020-09-28T10:22:29.70Z | 29.38463  | +4.09736  |0.183|0.183 |       |   Gaia2|18.18|0.081 |  Ao|        |1.092 |    |      |atlas_T08_full/T4849832/D720676770                  
  84100|           | A10rb39| CCD|T08 |       |    |          |          |          |    |2020-09-28T10:37:13.91Z | 29.38324  | +4.09606  |0.217|0.217 |       |   Gaia2|18.16|0.106 |  Ao|        |0.975 |    |      |atlas_T08_full/T4849832/D720684688                  
  84100|           | A10rb39| CCD|T08 |       |    |          |          |          |    |2020-09-28T10:47:56.65Z | 29.3821   | +4.0952   |0.179|0.179 |       |   Gaia2|18.32|0.086 |  Ao|        |1.066 |    |      |atlas_T08_full/T4849832/D720691144                  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-28T10:57:46.7Z  | 29.38     | +4.094    |0.076|0.076 | 0     |   Gaia1|18.95|0.112 |   g|        |0.99  |    |      |TRCKID=4485; REFDISTNEAR=13.7234; REFMAGNEAR=22.518 
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-28T11:55:58.1Z  | 29.37433  | +4.08922  |0.068|0.068 | 0     |   Gaia1|18.46|0.059 |   r|        |1.26  |    |      |TRCKID=4485; REFDISTNEAR=4.30072; REFMAGNEAR=22.749 
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-29T07:25:21.8Z  | 29.26738  | +3.99369  |0.082|0.082 | 0     |   Gaia1|18.3 |0.105 |   g|        |1.01  |    |      |TRCKID=574; REFDISTNEAR=6.64907; REFMAGNEAR=22.909  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-29T10:44:54.2Z  | 29.24708  | +3.97731  |0.079|0.076 | 0     |   Gaia1|18.71|0.069 |   r|        |1.2   |    |      |TRCKID=574; REFDISTNEAR=5.04864; REFMAGNEAR=22.601  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-30T07:54:41.8Z  | 29.12542  | +3.87272  |0.088|0.088 | 0     |   Gaia1|18.16|0.11  |   g|        |0.99  |    |      |TRCKID=574; REFDISTNEAR=2.79959; REFMAGNEAR=22.49   
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-30T08:34:03.9Z  | 29.121    | +3.86931  |0.064|0.064 | 0     |   Gaia1|18.61|0.086 |   g|        |1.1   |    |      |TRCKID=574; REFDISTNEAR=0.77854; REFMAGNEAR=23.556  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-09-30T09:05:30.0Z  | 29.11762  | +3.86667  |0.074|0.074 | 0     |   Gaia1|18.68|0.071 |   r|        |1.19  |    |      |TRCKID=574; REFDISTNEAR=1.68544; REFMAGNEAR=23.919  
  84100|           | A10rmX0| CCD|T08 |       |    |          |          |          |    |2020-10-06T12:58:30.94Z | 28.15024  | +3.12569  |0.156|0.156 |       |   Gaia2|17.8 |0.073 |  Ao|        |1.137 |    |      |atlas_T08_full/T4882639/D722739048                  
  84100|           | A10rmX0| CCD|T08 |       |    |          |          |          |    |2020-10-06T13:03:49.28Z | 28.14952  | +3.12528  |0.163|0.163 |       |   Gaia2|17.96|0.084 |  Ao|        |1.076 |    |      |atlas_T08_full/T4882639/D722741437                  
  84100|           | A10rmX0| CCD|T08 |       |    |          |          |          |    |2020-10-06T13:13:13.28Z | 28.14839  | +3.12446  |0.128|0.128 |       |   Gaia2|17.79|0.054 |  Ao|        |1.268 |    |      |atlas_T08_full/T4882639/D722746093                  
  84100|           | A10rmX0| CCD|T08 |       |    |          |          |          |    |2020-10-06T13:32:36.89Z | 28.14591  | +3.12286  |0.164|0.164 |       |   Gaia2|17.86|0.083 |  Ao|        |1.081 |    |      |atlas_T08_full/T4882639/D722755039                  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-07T06:23:02.4Z  | 28.02733  | +3.03758  |0.056|0.056 | 0     |   Gaia1|17.83|0.039 |   r|        |1.44  |    |      |TRCKID=15410; REFDISTNEAR=1.75443; REFMAGNEAR=23.197
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-07T06:25:44.0Z  | 28.02696  | +3.03736  |0.056|0.056 | 0     |   Gaia1|17.83|0.041 |   r|        |1.43  |    |      |TRCKID=15410; REFDISTNEAR=2.78317; REFMAGNEAR=23.197
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-07T08:34:10.8Z  | 28.01063  | +3.02658  |0.064|0.064 | 0     |   Gaia1|18.13|0.074 |   g|        |1.17  |    |      |TRCKID=15410; REFDISTNEAR=2.96775; REFMAGNEAR=23.216
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-07T08:49:01.6Z  | 28.00871  | +3.02533  |0.062|0.062 | 0     |   Gaia1|18.16|0.062 |   g|        |1.24  |    |      |TRCKID=15410; REFDISTNEAR=7.1196; REFMAGNEAR=23.216 
  84100|           | A10rpTt| CCD|T08 |       |    |          |          |          |    |2020-10-07T11:31:31.45Z | 27.98919  | +3.01223  |0.142|0.142 |       |   Gaia2|18.07|0.062 |  Ao|        |1.208 |    |      |atlas_T08_full/T4888503/D723064580                  
  84100|           | A10rpTt| CCD|T08 |       |    |          |          |          |    |2020-10-07T12:04:48.31Z | 27.9848   | +3.00944  |0.129|0.129 |       |   Gaia2|17.86|0.051 |  Ao|        |1.292 |    |      |atlas_T08_full/T4888503/D723090010                  
  84100|           | A10rpTt| CCD|T08 |       |    |          |          |          |    |2020-10-07T12:08:53.55Z | 27.98432  | +3.00907  |0.127|0.127 |       |   Gaia2|17.77|0.048 |  Ao|        |1.319 |    |      |atlas_T08_full/T4888503/D723087975                  
  84100|           | A10rpTt| CCD|T08 |       |    |          |          |          |    |2020-10-07T12:30:56.81Z | 27.98137  | +3.0072   |0.145|0.145 |       |   Gaia2|17.78|0.066 |  Ao|        |1.18  |    |      |atlas_T08_full/T4888503/D723102388                  
  84100|           |   84100| CCD|D29 |       |    |          |          |          |    |2020-10-07T16:48:49.248Z| 27.95092  | +2.98517  |     |      |       |   UCAC4|18.3 |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|D29 |       |    |          |          |          |    |2020-10-07T17:09:11.808Z| 27.94825  | +2.98342  |     |      |       |   UCAC4|18.3 |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|D29 |       |    |          |          |          |    |2020-10-07T17:29:33.504Z| 27.94562  | +2.98172  |     |      |       |   UCAC4|18   |      |   R|        |      |    |      |                                                    
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-08T06:37:23.8Z  | 27.85054  | +2.91575  |0.054|0.054 | 0     |   Gaia1|17.62|0.04  |   r|        |1.43  |    |      |TRCKID=15410; REFDISTNEAR=7.18082; REFMAGNEAR=22.291
  84100|           | C1CX2C1| CCD|703 |       |    |          |          |          |    |2020-10-08T07:17:31.746Z| 27.84528  | +2.91242  |0.247|0.252 | 0     |   Gaia2|17.72|0.232 |   G|   Gaia2|1.236 |    |0.211 |                                                    
  84100|           | C1CX2C1| CCD|703 |       |    |          |          |          |    |2020-10-08T07:25:16.109Z| 27.844155 | +2.91183  |0.224|0.236 | 0     |   Gaia2|17.82|0.237 |   G|   Gaia2|1.155 |    |0.216 |                                                    
  84100|           | C1CX2C1| CCD|703 |       |    |          |          |          |    |2020-10-08T07:33:00.119Z| 27.843165 | +2.91125  |0.223|0.233 | 0     |   Gaia2|17.87|0.229 |   G|   Gaia2|1.23  |    |0.222 |                                                    
  84100|           | C1CX2C1| CCD|703 |       |    |          |          |          |    |2020-10-08T07:40:44.188Z| 27.84216  | +2.91051  |0.228|0.231 | 0     |   Gaia2|17.81|0.228 |   G|   Gaia2|1.264 |    |0.222 |                                                    
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-08T08:48:42.6Z  | 27.8335   | +2.90481  |0.074|0.074 | 0     |   Gaia1|18.36|0.077 |   g|        |1.15  |    |      |TRCKID=15410; REFDISTNEAR=1.4632; REFMAGNEAR=21.598 
  84100|           | C3EV3M2| CCD|G96 |       |    |          |          |          |    |2020-10-08T08:52:51.783Z| 27.832845 | +2.9045   |0.077|0.096 | 0     |   Gaia2|17.96|0.248 |   G|   Gaia2|1.887 |    |0.119 |                                                    
  84100|           | C3EV3M2| CCD|G96 |       |    |          |          |          |    |2020-10-08T09:00:18.687Z| 27.83187  | +2.90388  |0.074|0.091 | 0     |   Gaia2|17.94|0.254 |   G|   Gaia2|1.808 |    |0.108 |                                                    
  84100|           | C3EV3M2| CCD|G96 |       |    |          |          |          |    |2020-10-08T09:07:44.387Z| 27.830895 | +2.90323  |0.077|0.094 | 0     |   Gaia2|18.16|0.255 |   G|   Gaia2|1.796 |    |0.116 |                                                    
  84100|           | C3EV3M2| CCD|G96 |       |    |          |          |          |    |2020-10-08T09:15:10.744Z| 27.82992  | +2.90262  |0.071|0.088 | 0     |   Gaia2|18.2 |0.258 |   G|   Gaia2|1.81  |    |0.105 |                                                    
  84100|           | A10ruj1| CCD|T05 |       |    |          |          |          |    |2020-10-08T11:32:39.24Z | 27.8133   | +2.89148  |0.182|0.182 |       |   Gaia2|17.73|0.082 |  Ao|        |1.086 |    |      |atlas_T05_full/T4122217/D624063975                  
  84100|           | A10ruj1| CCD|T05 |       |    |          |          |          |    |2020-10-08T11:37:17.87Z | 27.81267  | +2.89119  |0.152|0.152 |       |   Gaia2|17.59|0.064 |  Ao|        |1.194 |    |      |atlas_T05_full/T4122217/D624070062                  
  84100|           | A10ruj1| CCD|T05 |       |    |          |          |          |    |2020-10-08T11:47:54.09Z | 27.81134  | +2.89028  |0.142|0.142 |       |   Gaia2|17.77|0.053 |  Ao|        |1.276 |    |      |atlas_T05_full/T4122217/D624083629                  
  84100|           | A10ruj1| CCD|T05 |       |    |          |          |          |    |2020-10-08T12:03:17.25Z | 27.80923  | +2.88889  |0.141|0.141 |       |   Gaia2|17.62|0.052 |  Ao|        |1.284 |    |      |atlas_T05_full/T4122217/D624091287                  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-09T08:00:38.6Z  | 27.66121  | +2.78864  |0.068|0.068 | 0     |   Gaia1|18.3 |0.08  |   g|        |1.13  |    |      |TRCKID=802; REFDISTNEAR=6.96975; REFMAGNEAR=23.035  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-09T10:09:08.9Z  | 27.64425  | +2.77792  |0.06 |0.06  | 0     |   Gaia1|18.02|0.051 |   r|        |1.33  |    |      |TRCKID=802; REFDISTNEAR=4.99417; REFMAGNEAR=19.081  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-09T10:30:21.6Z  | 27.64146  | +2.77617  |0.062|0.062 | 0     |   Gaia1|17.89|0.046 |   r|        |1.37  |    |      |TRCKID=802; REFDISTNEAR=4.19221; REFMAGNEAR=23.371  
  84100|           | A10rA1L| CCD|T08 |       |    |          |          |          |    |2020-10-10T09:08:21.60Z | 27.4719   | +2.66382  |0.15 |0.15  |       |   Gaia2|18.06|0.074 |  Ao|        |1.131 |    |      |atlas_T08_full/T4904053/D723955283                  
  84100|           | A10rA1L| CCD|T08 |       |    |          |          |          |    |2020-10-10T09:25:30.49Z | 27.46946  | +2.66244  |0.18 |0.18  |       |   Gaia2|18.06|0.094 |  Ao|        |1.027 |    |      |atlas_T08_full/T4904053/D723971573                  
  84100|           | A10rA1L| CCD|T08 |       |    |          |          |          |    |2020-10-10T09:57:30.24Z | 27.46513  | +2.65976  |0.106|0.106 |       |   Gaia2|17.82|0.038 |  Ao|        |1.42  |    |      |atlas_T08_full/T4904053/D723994486                  
  84100|           | A10rA1L| CCD|T08 |       |    |          |          |          |    |2020-10-10T10:03:44.51Z | 27.46428  | +2.65924  |0.105|0.105 |       |   Gaia2|17.74|0.036 |  Ao|        |1.444 |    |      |atlas_T08_full/T4904053/D723999028                  
  84100|           | C1DWDA1| CCD|703 |       |    |          |          |          |    |2020-10-11T07:34:07.269Z| 27.298785 | +2.55235  |0.24 |0.249 | 0     |   Gaia2|18.2 |0.196 |   G|   Gaia2|1.128 |    |0.193 |                                                    
  84100|           | C1DWDA1| CCD|703 |       |    |          |          |          |    |2020-10-11T07:41:43.948Z| 27.29772  | +2.5516   |0.36 |0.366 | 0     |   Gaia2|17.97|0.207 |   G|   Gaia2|1.116 |    |0.189 |                                                    
  84100|           | C1DWDA1| CCD|703 |       |    |          |          |          |    |2020-10-11T07:49:20.909Z| 27.29667  | +2.55104  |0.239|0.248 | 0     |   Gaia2|18.34|0.2   |   G|   Gaia2|1.107 |    |0.2   |                                                    
  84100|           | C1DWDA1| CCD|703 |       |    |          |          |          |    |2020-10-11T07:56:57.009Z| 27.29577  | +2.55041  |0.274|0.282 | 0     |   Gaia2|18.13|0.203 |   G|   Gaia2|1.067 |    |0.193 |                                                    
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-12T07:55:44.0Z  | 27.10912  | +2.43242  |0.06 |0.06  | 0     |   Gaia1|17.94|0.047 |   r|        |1.36  |    |      |TRCKID=802; REFDISTNEAR=6.75779; REFMAGNEAR=21.076  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-12T07:58:26.4Z  | 27.10875  | +2.43219  |0.06 |0.06  | 0     |   Gaia1|17.87|0.051 |   r|        |1.33  |    |      |TRCKID=802; REFDISTNEAR=8.34263; REFMAGNEAR=21.076  
  84100|           | A10rGwe| CCD|T05 |       |    |          |          |          |    |2020-10-12T12:02:30.79Z | 27.07623  | +2.41269  |0.188|0.188 |       |   Gaia2|18.02|0.071 |  Ac|        |1.149 |    |      |atlas_T05_full/T4175462/D625075776                  
  84100|           | A10rGwe| CCD|T05 |       |    |          |          |          |    |2020-10-12T12:07:28.87Z | 27.0755   | +2.4123   |0.183|0.183 |       |   Gaia2|17.76|0.08  |  Ao|        |1.097 |    |      |atlas_T05_full/T4175462/D625076822                  
  84100|           | A10rGwe| CCD|T05 |       |    |          |          |          |    |2020-10-12T12:15:30.54Z | 27.07445  | +2.41169  |0.156|0.156 |       |   Gaia2|17.91|0.06  |  Ao|        |1.222 |    |      |atlas_T05_full/T4175462/D625081274                  
  84100|           | A10rGwe| CCD|T05 |       |    |          |          |          |    |2020-10-12T12:34:48.63Z | 27.07168  | +2.40995  |0.302|0.302 |       |   Gaia2|18.58|0.138 |  Ao|        |0.86  |    |      |atlas_T05_full/T4175462/D625091933                  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-13T07:04:09.1Z  | 26.92733  | +2.31956  |0.058|0.056 | 0     |   Gaia1|18.46|0.068 |   g|        |1.21  |    |      |TRCKID=8286; REFDISTNEAR=6.27163; REFMAGNEAR=23.219 
  84100|           | P217Jvz| CCD|F52 |       |    |          |          |          |    |2020-10-13T08:48:24.480Z| 26.914046 | +2.311578 |     |      |       |   Gaia1|17.4 |      |   w|        |      |    |      |                                                    
  84100|           | P217Jvz| CCD|F52 |       |    |          |          |          |    |2020-10-13T09:02:11.328Z| 26.912121 | +2.310456 |     |      |       |   Gaia1|17.4 |      |   w|        |      |    |      |                                                    
  84100|           | P217Jvz| CCD|F52 |       |    |          |          |          |    |2020-10-13T09:16:01.632Z| 26.9102   | +2.309322 |     |      |       |   Gaia1|17.5 |      |   w|        |      |    |      |                                                    
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-13T09:19:54.9Z  | 26.90846  | +2.30861  |0.052|0.053 | 0     |   Gaia1|17.5 |0.046 |   r|        |1.38  |    |      |TRCKID=8286; REFDISTNEAR=6.86767; REFMAGNEAR=23.053 
  84100|           | P217Jvz| CCD|F52 |       |    |          |          |          |    |2020-10-13T09:29:53.664Z| 26.908262 | +2.308206 |     |      |       |   Gaia1|17.5 |      |   w|        |      |    |      |                                                    
  84100|           | C1EMCU1| CCD|703 |       |    |          |          |          |    |2020-10-14T06:31:59.697Z| 26.740935 | +2.20622  |0.24 |0.247 | 0     |   Gaia2|17.81|0.181 |   G|   Gaia2|1.292 |    |0.224 |                                                    
  84100|           | C1EMCU1| CCD|703 |       |    |          |          |          |    |2020-10-14T06:39:34.901Z| 26.739885 | +2.20573  |0.228|0.234 | 0     |   Gaia2|18.01|0.195 |   G|   Gaia2|1.195 |    |0.2   |                                                    
  84100|           | C1EMCU1| CCD|703 |       |    |          |          |          |    |2020-10-14T06:47:09.906Z| 26.738805 | +2.20498  |0.208|0.224 | 0     |   Gaia2|17.97|0.186 |   G|   Gaia2|1.201 |    |0.206 |                                                    
  84100|           | C1EMCU1| CCD|703 |       |    |          |          |          |    |2020-10-14T06:54:44.738Z| 26.737785 | +2.20449  |0.263|0.269 | 0     |   Gaia2|18.07|0.204 |   G|   Gaia2|1.07  |    |0.218 |                                                    
  84100|           | A10rLX0| CCD|T08 |       |    |          |          |          |    |2020-10-14T10:57:55.50Z | 26.70489  | +2.18544  |0.154|0.154 |       |   Gaia2|17.95|0.049 |  Ao|        |1.31  |    |      |atlas_T08_full/T4935452/D725307198                  
  84100|           | A10rLX0| CCD|T08 |       |    |          |          |          |    |2020-10-14T11:03:17.00Z | 26.70411  | +2.18495  |0.202|0.202 |       |   Gaia2|18.11|0.076 |  Ao|        |1.119 |    |      |atlas_T08_full/T4935452/D725302757                  
  84100|           | A10rLX0| CCD|T08 |       |    |          |          |          |    |2020-10-14T11:11:54.79Z | 26.70283  | +2.18438  |0.185|0.185 |       |   Gaia2|18.06|0.059 |  Ao|        |1.229 |    |      |atlas_T08_full/T4935452/D725310757                  
  84100|           | A10rLX0| CCD|T08 |       |    |          |          |          |    |2020-10-14T11:58:21.31Z | 26.69629  | +2.18065  |0.15 |0.15  |       |   Gaia2|18.08|0.053 |  Ao|        |1.276 |    |      |atlas_T08_full/T4935452/D725326190                  
  84100|           |   84100| CCD|I41 |       |    |          |          |          |    |2020-10-15T06:04:26.1Z  | 26.55267  | +2.09383  |0.071|0.071 | 0     |   Gaia1|18.22|0.081 |   g|        |1.13  |    |      |TRCKID=7656; REFDISTNEAR=7.91972; REFMAGNEAR=23.419 
