# version=2017
 permID|provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |  astCat|mag  |band|notes
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:48:26.122Z|185.46779  |+41.10617  |   UCAC3| 8   |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:48:32.083Z|185.47408  |+41.15028  |   UCAC3| 8.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:48:38.131Z|185.47921  |+41.19542  |   UCAC3| 8.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:52:10.070Z|185.67617  |+42.74858  |   UCAC3| 8.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:52:16.118Z|185.68217  |+42.79169  |   UCAC3| 8.1 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:52:53.098Z|185.71629  |+43.05597  |   UCAC3| 8.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:53:07.094Z|185.72917  |+43.15561  |   UCAC3| 8.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:53:13.142Z|185.73508  |+43.19792  |   UCAC3| 8.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:53:19.104Z|185.741    |+43.24011  |   UCAC3| 8.2 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:53:58.070Z|185.77696  |+43.51561  |   UCAC3| 8.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:54:14.141Z|185.79192  |+43.62744  |   UCAC3| 8.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T20:54:20.102Z|185.79742  |+43.66925  |   UCAC3| 8.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|J95 |    |2013-02-15T21:00:03.110Z|186.11904  |+45.98833  |   UCAC3| 8.4 |   R|     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:30.979Z|190.67312  |+66.77381  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:32.016Z|190.67421  |+66.77653  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:32.880Z|190.67512  |+66.77881  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:34.003Z|190.67629  |+66.78175  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:35.299Z|190.67767  |+66.78514  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:36.595Z|190.679    |+66.78856  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:37.459Z|190.67992  |+66.79081  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:38.323Z|190.68083  |+66.79308  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:39.360Z|190.68192  |+66.79581  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:40.397Z|190.683    |+66.79853  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:41.520Z|190.68421  |+66.80147  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:42.298Z|190.685    |+66.8035   |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:43.507Z|190.68629  |+66.80667  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:44.458Z|190.68729  |+66.80917  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:45.149Z|190.688    |+66.81097  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:46.099Z|190.689    |+66.81347  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:46.963Z|190.68992  |+66.81575  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:47.914Z|190.69092  |+66.81825  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:48.950Z|190.692    |+66.82094  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:49.901Z|190.693    |+66.82344  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:50.678Z|190.69383  |+66.8255   |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:51.715Z|190.69492  |+66.82822  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:52.752Z|190.696    |+66.83094  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:53.530Z|190.69679  |+66.83297  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:54.480Z|190.69779  |+66.83547  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:22:55.085Z|190.69846  |+66.83706  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:05.107Z|190.70921  |+66.86361  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:05.539Z|190.70967  |+66.86472  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:05.971Z|190.71012  |+66.86586  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:06.576Z|190.71075  |+66.86744  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:07.181Z|190.71138  |+66.86903  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:07.613Z|190.71183  |+66.87014  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:08.045Z|190.71229  |+66.87128  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:08.477Z|190.71275  |+66.87242  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:08.822Z|190.71308  |+66.87331  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:09.341Z|190.71362  |+66.87467  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:09.859Z|190.71417  |+66.87603  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:10.378Z|190.71471  |+66.87736  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:10.810Z|190.71517  |+66.8785   |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:11.328Z|190.71571  |+66.87986  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:11.760Z|190.71617  |+66.88097  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:12.365Z|190.71679  |+66.88256  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:12.883Z|190.71733  |+66.88392  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:13.315Z|190.71779  |+66.88506  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:13.747Z|190.71825  |+66.88617  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:14.266Z|190.71879  |+66.88753  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:14.870Z|190.71942  |+66.88911  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:15.389Z|190.71996  |+66.89047  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:15.821Z|190.72042  |+66.89158  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:16.339Z|190.72096  |+66.89294  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:16.771Z|190.72142  |+66.89408  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:17.290Z|190.72196  |+66.89544  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:17.808Z|190.7225   |+66.89678  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:18.154Z|190.72287  |+66.89769  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:18.586Z|190.72333  |+66.89881  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:19.018Z|190.72379  |+66.89994  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:19.536Z|190.72433  |+66.90131  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:19.968Z|190.72479  |+66.90242  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:20.400Z|190.72521  |+66.90356  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:20.832Z|190.72567  |+66.90469  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:21.178Z|190.72604  |+66.90558  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:21.610Z|190.7265   |+66.90672  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:22.042Z|190.72696  |+66.90783  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:22.474Z|190.72742  |+66.90897  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:22.906Z|190.72787  |+66.91011  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:23.338Z|190.72829  |+66.91122  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:23.770Z|190.72875  |+66.91236  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:24.202Z|190.72921  |+66.9135   |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:24.547Z|190.72958  |+66.91439  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:24.893Z|190.72992  |+66.91531  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:25.325Z|190.73037  |+66.91642  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:25.670Z|190.73075  |+66.91733  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:26.016Z|190.73112  |+66.91822  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:27.053Z|190.73229  |+66.92106  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:28.262Z|190.73358  |+66.92417  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:29.386Z|190.73475  |+66.92708  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:30.595Z|190.73604  |+66.93022  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:31.805Z|190.73733  |+66.93336  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:33.101Z|190.73867  |+66.93672  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:34.397Z|190.74004  |+66.94008  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:35.520Z|190.74125  |+66.943    |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:36.816Z|190.74263  |+66.94636  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:38.026Z|190.74387  |+66.94947  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| VID|Z92 |    |2013-02-15T22:23:39.235Z|190.74517  |+66.95261  |   UCAC4|     |    |     
 367943|2012 DA14  | K12D14A| CCD|A05 |    |2013-02-15T23:48:56.448Z|197.83783  |+76.74483  |  USNOA2|10.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|A05 |    |2013-02-15T23:49:33.600Z|197.88146  |+76.79064  |  USNOA2|10.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|A05 |    |2013-02-15T23:50:16.800Z|197.93396  |+76.84392  |  USNOA2|10.47|   R|     
 367943|2012 DA14  | K12D14A| CCD|A05 |    |2013-02-15T23:50:57.408Z|197.98275  |+76.89364  |  USNOA2|10.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|A05 |    |2013-02-15T23:57:23.616Z|198.44829  |+77.35369  |  USNOA2|10.32|   R|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:57:58.176Z|197.64892  |+77.53489  |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|A05 |    |2013-02-15T23:58:02.496Z|198.49904  |+77.39919  |  USNOA2|10.27|   R|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:58:03.360Z|197.65412  |+77.54039  |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:58:07.680Z|197.65975  |+77.546    |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:58:12.864Z|197.66558  |+77.55189  |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:58:18.048Z|197.67217  |+77.55758  |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:58:23.232Z|197.67675  |+77.56317  |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:58:28.416Z|197.68312  |+77.56867  |  USNOB1|11.6 |   V|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:58:32.736Z|197.68879  |+77.57436  |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:58:37.920Z|197.69367  |+77.57964  |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|C77 |    |2013-02-15T23:58:42.240Z|197.69854  |+77.58417  |  USNOB1|11.5 |   V|     
 367943|2012 DA14  | K12D14A| CCD|A05 |    |2013-02-16T00:07:09.408Z|199.16758  |+78.01256  |  USNOA2|10.51|   R|     
 367943|2012 DA14  | K12D14A| CCD|B66 |    |2013-02-16T00:38:25.152Z|200.25883  |+79.95494  | USNOSA2|10.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|B66 |    |2013-02-16T02:21:46.944Z|209.07963  |+83.77403  | USNOSA2|12.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|B66 |    |2013-02-16T02:34:11.712Z|210.31554  |+84.0845   | USNOSA2|12.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|B66 |    |2013-02-16T02:46:14.016Z|211.56083  |+84.36228  | USNOSA2|12.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:02:51.072Z|208.98167  |+84.81122  |  USNOB1|11.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|B66 |    |2013-02-16T03:03:04.896Z|213.36929  |+84.71742  | USNOSA2|12.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:03:15.264Z|209.02117  |+84.81903  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:03:37.728Z|209.06033  |+84.82628  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:04:01.056Z|209.09842  |+84.83339  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:04:24.384Z|209.13838  |+84.84061  |  USNOB1|11.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:04:47.712Z|209.17712  |+84.84772  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:05:11.040Z|209.21571  |+84.85486  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:05:34.368Z|209.25508  |+84.862    |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:05:56.832Z|209.29433  |+84.86908  |  USNOB1|11.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:06:20.160Z|209.33337  |+84.87608  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:06:42.624Z|209.37317  |+84.88308  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:07:05.952Z|209.41096  |+84.89011  |  USNOB1|11.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:07:29.280Z|209.45025  |+84.89714  |  USNOB1|11.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:07:51.744Z|209.49054  |+84.90417  |  USNOB1|11.8 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:08:15.936Z|209.53058  |+84.91125  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:08:39.264Z|209.57037  |+84.91825  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:09:01.728Z|209.60996  |+84.92525  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:09:25.056Z|209.65275  |+84.9325   |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:09:48.384Z|209.68975  |+84.93906  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:10:11.712Z|209.72842  |+84.94592  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:10:45.408Z|209.78612  |+84.95575  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:11:07.872Z|209.82517  |+84.96264  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:11:31.200Z|209.86529  |+84.96956  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:11:53.664Z|209.90567  |+84.97625  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:12:17.856Z|209.94629  |+84.98317  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:12:41.184Z|209.98604  |+84.98997  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:13:03.648Z|210.02525  |+84.99669  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:13:26.976Z|210.06688  |+85.0035   |  USNOB1|11.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:13:51.168Z|210.10763  |+85.01022  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:14:13.632Z|210.14704  |+85.01703  |  USNOB1|11.7 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:21:23.904Z|210.90575  |+85.13864  |  USNOB1|11.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:21:47.232Z|210.94712  |+85.14506  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:22:09.696Z|210.98779  |+85.15133  |  USNOB1|11.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:22:33.024Z|211.02933  |+85.15769  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:22:57.216Z|211.0715   |+85.16419  |  USNOB1|11.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:23:19.680Z|211.1145   |+85.17058  |  USNOB1|11.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:23:43.008Z|211.15517  |+85.17686  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:24:07.200Z|211.19696  |+85.18331  |  USNOB1|11.6 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:24:29.664Z|211.23946  |+85.18956  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:24:52.992Z|211.28158  |+85.19583  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:26:13.344Z|211.42492  |+85.21722  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:26:35.808Z|211.46713  |+85.22344  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:27:00.000Z|211.50925  |+85.22964  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:27:23.328Z|211.552    |+85.23586  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:27:45.792Z|211.59354  |+85.242    |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:28:09.120Z|211.63633  |+85.24814  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:28:31.584Z|211.67858  |+85.25422  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:28:55.776Z|211.72162  |+85.26039  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:29:19.104Z|211.76333  |+85.26642  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:29:41.568Z|211.80679  |+85.27256  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:30:24.768Z|211.88521  |+85.28381  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:30:48.096Z|211.92812  |+85.28983  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:31:12.288Z|211.97104  |+85.29581  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:31:34.752Z|212.01442  |+85.30183  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:31:58.080Z|212.05692  |+85.30778  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:32:22.272Z|212.09987  |+85.31383  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:32:44.736Z|212.14337  |+85.31981  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:33:08.064Z|212.18621  |+85.32569  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:33:31.392Z|212.22858  |+85.33164  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:33:53.856Z|212.27163  |+85.33753  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:34:35.328Z|212.34721  |+85.34783  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:34:57.792Z|212.39029  |+85.35364  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:35:21.984Z|212.43425  |+85.35961  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:35:45.312Z|212.4785   |+85.36547  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:36:08.640Z|212.52179  |+85.37131  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:36:31.968Z|212.56525  |+85.37711  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:36:55.296Z|212.60912  |+85.38289  |  USNOB1|11.5 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:37:17.760Z|212.65208  |+85.38864  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:37:41.952Z|212.69625  |+85.39447  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:38:05.280Z|212.74075  |+85.40028  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:38:36.384Z|212.79854  |+85.40783  |  USNOB1|11.4 |   R|     
 367943|2012 DA14  | K12D14A| CCD|071 |    |2013-02-16T03:38:58.848Z|212.84204  |+85.41347  |  USNOB1|11.4 |   R|     
