# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1       |pos2       |pos3       |prog|obsTime                 | ra        |dec        |rmsRA |rmsDec|rmsCorr|  astCat|mag   |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                                            
     2P|   0002P| CCD|448 |       |    |           |           |           |    |2013-11-10T12:32:46.464Z|202.78854  | -3.62703  |      |      |       |   UCAC4|12.7  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|448 |       |    |           |           |           |    |2013-11-10T12:36:39.744Z|202.79213  | -3.63019  |      |      |       |   UCAC4|13.1  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|448 |       |    |           |           |           |    |2013-11-10T12:39:22.176Z|202.79458  | -3.63244  |      |      |       |   UCAC4|12.8  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|C23 |       |    |           |           |           |    |2013-11-11T05:25:07.392Z|203.74817  | -4.47164  |      |      |       |   UCAC4|12.1  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|C23 |       |    |           |           |           |    |2013-11-11T05:26:12.192Z|203.74929  | -4.47264  |      |      |       |   UCAC4|12.3  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|C23 |       |    |           |           |           |    |2013-11-11T05:27:16.992Z|203.75017  | -4.47319  |      |      |       |   UCAC4|12.1  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|B20 |       |    |           |           |           |    |2013-11-12T05:15:00.864Z|205.10867  | -5.64361  |      |      |       |   CMC14|10.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|B20 |       |    |           |           |           |    |2013-11-12T05:17:28.608Z|205.11142  | -5.64572  |      |      |       |   CMC14|10.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|B20 |       |    |           |           |           |    |2013-11-12T05:19:58.080Z|205.11317  | -5.64708  |      |      |       |   CMC14|10.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-12T20:17:34.656Z|205.97338  | -6.37231  |      |      |       |  GSCACT| 8.6  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-12T20:20:36.096Z|205.97625  | -6.37481  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-12T20:23:33.216Z|205.97913  | -6.37714  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-15T20:17:45.024Z|210.21879  | -9.75278  |      |      |       |  GSCACT| 8.9  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-15T20:20:32.640Z|210.22163  | -9.75489  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-15T20:23:20.256Z|210.2245   | -9.75706  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|372 |       |    |           |           |           |    |2013-11-15T20:34:45.408Z|210.23608  | -9.76667  |      |      |       |  GSCACT| 8.7  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|372 |       |    |           |           |           |    |2013-11-15T20:37:35.616Z|210.23904  | -9.76883  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-16T20:10:49.440Z|211.68721  |-10.83725  |      |      |       |  GSCACT| 9    |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-16T20:15:29.376Z|211.69217  |-10.84094  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-16T20:17:47.616Z|211.69458  |-10.84258  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-17T20:16:14.304Z|213.20788  |-11.91197  |      |      |       |  GSCACT| 9.1  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-17T20:18:34.272Z|213.21046  |-11.91375  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-17T20:20:53.376Z|213.21296  |-11.91556  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-19T20:22:20.640Z|216.37492  |-13.995    |      |      |       |  GSCACT| 8.8  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-19T20:23:52.224Z|216.37658  |-13.99608  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-19T20:25:22.080Z|216.378    |-13.99697  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-20T20:33:07.776Z|218.03517  |-15.00578  |      |      |       |  GSCACT| 9.2  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-20T20:34:21.216Z|218.03617  |-15.00639  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|349 |       |    |           |           |           |    |2013-11-20T20:35:38.112Z|218.03808  |-15.00706  |      |      |       |  GSCACT|      |      |    |        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|W96 |       |    |           |           |           |    |2014-04-28T09:16:59.520Z|337.87862  |-13.61881  |      |      |       |   UCAC4|20.2  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W96 |       |    |           |           |           |    |2014-04-28T09:44:24.576Z|337.88242  |-13.61736  |      |      |       |   UCAC4|20.1  |      |   R|        |      |      |    |      |K    |                                                   
     2P| P10cll6| CCD|F51 |       |    |           |           |           |    |2014-06-26T13:05:01.824Z|340.525821 |-12.6496   |      |      |       |   2MASS|20    |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cll5| CCD|F51 |       |    |           |           |           |    |2014-06-26T13:07:58.080Z|340.525492 |-12.6497   |      |      |       |   2MASS|20    |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cll6| CCD|F51 |       |    |           |           |           |    |2014-06-26T13:22:22.080Z|340.524133 |-12.650219 |      |      |       |   2MASS|19.9  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cll5| CCD|F51 |       |    |           |           |           |    |2014-06-26T13:25:17.472Z|340.523821 |-12.650314 |      |      |       |   2MASS|19.9  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cll6| CCD|F51 |       |    |           |           |           |    |2014-06-26T13:39:40.608Z|340.522408 |-12.650875 |      |      |       |   2MASS|19.9  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cll5| CCD|F51 |       |    |           |           |           |    |2014-06-26T13:42:36.864Z|340.522117 |-12.650967 |      |      |       |   2MASS|19.9  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cll5| CCD|F51 |       |    |           |           |           |    |2014-06-26T13:59:58.848Z|340.520412 |-12.651581 |      |      |       |   2MASS|19.9  |      |   w|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|W96 |       |    |           |           |           |    |2014-06-28T06:09:28.512Z|340.284    |-12.74228  |      |      |       |   UCAC4|19    |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W96 |       |    |           |           |           |    |2014-06-28T06:28:02.208Z|340.282    |-12.74294  |      |      |       |   UCAC4|19.3  |      |   R|        |      |      |    |      |K    |                                                   
     2P| P10cptB| CCD|F51 |       |    |           |           |           |    |2014-06-28T12:17:41.856Z|340.246233 |-12.75745  |      |      |       |   2MASS|19.9  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cptB| CCD|F51 |       |    |           |           |           |    |2014-06-28T12:35:09.024Z|340.244354 |-12.758139 |      |      |       |   2MASS|20    |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cptB| CCD|F51 |       |    |           |           |           |    |2014-06-28T12:52:31.872Z|340.242496 |-12.758831 |      |      |       |   2MASS|20    |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cptB| CCD|F51 |       |    |           |           |           |    |2014-06-28T13:09:52.992Z|340.240617 |-12.759533 |      |      |       |   2MASS|20    |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cKp5| CCD|F51 |       |    |           |           |           |    |2014-07-08T11:42:06.048Z|338.424429 |-13.436469 |      |      |       |   2MASS|19.5  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10cKp5| CCD|F51 |       |    |           |           |           |    |2014-07-08T11:59:28.032Z|338.421817 |-13.4374   |      |      |       |   2MASS|19.6  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10cKp5| CCD|F51 |       |    |           |           |           |    |2014-07-08T12:16:50.016Z|338.419129 |-13.438378 |      |      |       |   2MASS|19.5  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10cKp5| CCD|F51 |       |    |           |           |           |    |2014-07-08T12:34:05.952Z|338.416446 |-13.439314 |      |      |       |   2MASS|19.5  |      |   i|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|958 |       |    |           |           |           |    |2014-07-24T01:06:15.264Z|334.35329  |-14.8385   |      |      |       |   UCAC4|19.8  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|958 |       |    |           |           |           |    |2014-07-24T01:28:55.200Z|334.34883  |-14.83972  |      |      |       |   UCAC4|19.6  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2014-07-25T07:33:20.448Z|333.96637  |-14.96406  |      |      |       |  SSTRC4|19.5  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2014-07-25T07:52:07.104Z|333.96229  |-14.96525  |      |      |       |  SSTRC4|19.5  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2014-07-25T08:10:45.120Z|333.95825  |-14.96647  |      |      |       |  SSTRC4|19.3  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2014-07-25T08:29:02.400Z|333.95408  |-14.96797  |      |      |       |  SSTRC4|19.1  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2014-07-25T08:29:19.680Z|333.95413  |-14.96792  |      |      |       |  SSTRC4|19.2  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2014-07-25T08:55:38.208Z|333.9485   |-14.96986  |      |      |       |  SSTRC4|19.1  |      |   R|        |      |      |    |      |     |                                                   
     2P| P10cNnE| CCD|F51 |       |    |           |           |           |    |2014-07-25T12:32:22.272Z|333.901912 |-14.984517 |      |      |       |   2MASS|19.2  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cNnE| CCD|F51 |       |    |           |           |           |    |2014-07-25T12:49:48.576Z|333.898083 |-14.985717 |      |      |       |   2MASS|19.1  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10cNnE| CCD|F51 |       |    |           |           |           |    |2014-07-25T13:07:14.880Z|333.894254 |-14.986922 |      |      |       |   2MASS|19.1  |      |   w|        |      |      |    |      |     |                                                   
     2P| TE7Q499| CCD|J04 |       |    |           |           |           |    |2014-07-27T03:33:44.352Z|333.39408  |-15.14722  |      |      |       |  USNOA2|19    |      |   R|        |      |      |    |      |     |                                                   
     2P| TE7Q499| CCD|J04 |       |    |           |           |           |    |2014-07-27T03:50:34.368Z|333.39038  |-15.14847  |      |      |       |  USNOA2|18.9  |      |   R|        |      |      |    |      |     |                                                   
     2P| TE7Q499| CCD|J04 |       |    |           |           |           |    |2014-07-27T04:07:24.384Z|333.38646  |-15.14961  |      |      |       |  USNOA2|19.3  |      |   R|        |      |      |    |      |     |                                                   
     2P| TE7Q499| CCD|J04 |       |    |           |           |           |    |2014-07-27T04:24:14.400Z|333.38275  |-15.15072  |      |      |       |  USNOA2|19.3  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|A77 |       |    |           |           |           |    |2014-07-28T22:33:51.552Z|332.82346  |-15.32783  |      |      |       |   UCAC4|19.1  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|A77 |       |    |           |           |           |    |2014-07-28T22:43:15.744Z|332.82129  |-15.32842  |      |      |       |   UCAC4|19.2  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|W96 |       |    |           |           |           |    |2014-07-29T07:46:50.016Z|332.6985   |-15.36564  |      |      |       |   UCAC4|19.2  |      |   R|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|W96 |       |    |           |           |           |    |2014-07-29T08:26:44.160Z|332.68921  |-15.36836  |      |      |       |   UCAC4|19.1  |      |   R|        |      |      |    |      |     |                                                   
     2P| P10d5UQ| CCD|F51 |       |    |           |           |           |    |2014-07-29T12:08:58.272Z|332.64025  |-15.384633 |      |      |       |   2MASS|19.5  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10d5UQ| CCD|F51 |       |    |           |           |           |    |2014-07-29T12:25:28.416Z|332.636462 |-15.385797 |      |      |       |   2MASS|19.6  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10d5UQ| CCD|F51 |       |    |           |           |           |    |2014-07-29T12:41:57.696Z|332.632675 |-15.386944 |      |      |       |   2MASS|19.5  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10dcPl| CCD|F51 |       |    |           |           |           |    |2014-07-30T12:25:30.144Z|332.311046 |-15.486767 |      |      |       |   2MASS|19.2  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10dcPl| CCD|F51 |       |    |           |           |           |    |2014-07-30T12:41:44.736Z|332.307279 |-15.487903 |      |      |       |   2MASS|19.2  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10dcPl| CCD|F51 |       |    |           |           |           |    |2014-07-30T13:14:04.416Z|332.299775 |-15.490172 |      |      |       |   2MASS|19.1  |      |   w|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|Q62 |       |    |           |           |           |  01|2014-07-30T13:57:35.424Z|332.29067  |-15.49225  |      |      |       |   NOMAD|      |      |    |        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|Q62 |       |    |           |           |           |  01|2014-07-30T14:00:52.416Z|332.28992  |-15.49256  |      |      |       |   NOMAD|18.5  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|A77 |       |    |           |           |           |    |2014-07-31T00:12:54.144Z|332.15037  |-15.53675  |      |      |       |   UCAC4|18.8  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|A77 |       |    |           |           |           |    |2014-07-31T00:29:01.824Z|332.14663  |-15.53789  |      |      |       |   UCAC4|19    |      |   R|        |      |      |    |      |K    |                                                   
     2P| P10dmZe| CCD|F51 |       |    |           |           |           |    |2014-08-03T11:18:04.896Z|330.997975 |-15.884956 |      |      |       |   2MASS|19.5  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10dmZe| CCD|F51 |       |    |           |           |           |    |2014-08-03T11:56:49.920Z|330.988717 |-15.887647 |      |      |       |   2MASS|19.6  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10dmZe| CCD|F51 |       |    |           |           |           |    |2014-08-03T12:16:11.136Z|330.984108 |-15.888992 |      |      |       |   2MASS|19.6  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10dsO9| CCD|F51 |       |    |           |           |           |    |2014-08-05T11:08:57.120Z|330.322867 |-16.083831 |      |      |       |   2MASS|19.1  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10dsO9| CCD|F51 |       |    |           |           |           |    |2014-08-05T11:28:33.888Z|330.318133 |-16.085167 |      |      |       |   2MASS|19    |      |   w|        |      |      |    |      |     |                                                   
     2P| P10dsO9| CCD|F51 |       |    |           |           |           |    |2014-08-05T11:48:01.152Z|330.313454 |-16.086506 |      |      |       |   2MASS|19    |      |   w|        |      |      |    |      |     |                                                   
     2P| P10dv8H| CCD|F51 |       |    |           |           |           |    |2014-08-06T11:23:21.120Z|329.978429 |-16.183697 |      |      |       |   2MASS|18.9  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dv8H| CCD|F51 |       |    |           |           |           |    |2014-08-06T11:40:28.416Z|329.974225 |-16.184881 |      |      |       |   2MASS|19.1  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dv8H| CCD|F51 |       |    |           |           |           |    |2014-08-06T12:14:45.600Z|329.965971 |-16.187228 |      |      |       |   2MASS|19.2  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dyJ5| CCD|F51 |       |    |           |           |           |    |2014-08-14T10:54:43.488Z|327.236537 |-16.941314 |      |      |       |   2MASS|19    |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dyJ5| CCD|F51 |       |    |           |           |           |    |2014-08-14T11:12:35.712Z|327.232221 |-16.942419 |      |      |       |   2MASS|19    |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dyJ5| CCD|F51 |       |    |           |           |           |    |2014-08-14T11:30:27.072Z|327.227863 |-16.94355  |      |      |       |   2MASS|19.2  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dAGo| CCD|F51 |       |    |           |           |           |    |2014-08-15T09:46:22.080Z|326.910767 |-17.026825 |      |      |       |   2MASS|19.2  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dAGo| CCD|F51 |       |    |           |           |           |    |2014-08-15T10:03:29.376Z|326.906604 |-17.027922 |      |      |       |   2MASS|19.2  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dAGo| CCD|F51 |       |    |           |           |           |    |2014-08-15T10:20:36.672Z|326.902467 |-17.028972 |      |      |       |   2MASS|19    |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dAGo| CCD|F51 |       |    |           |           |           |    |2014-08-15T10:37:44.832Z|326.898313 |-17.030036 |      |      |       |   2MASS|19    |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dAGi| CCD|F51 |       |    |           |           |           |    |2014-08-15T10:59:13.920Z|326.893142 |-17.031342 |      |      |       |   2MASS|18.9  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dAGi| CCD|F51 |       |    |           |           |           |    |2014-08-15T11:17:01.824Z|326.888817 |-17.032444 |      |      |       |   2MASS|18.8  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dAGi| CCD|F51 |       |    |           |           |           |    |2014-08-15T11:34:49.728Z|326.884513 |-17.033553 |      |      |       |   2MASS|18.8  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10dAGi| CCD|F51 |       |    |           |           |           |    |2014-08-15T11:52:41.088Z|326.880204 |-17.034642 |      |      |       |   2MASS|18.9  |      |   i|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|D95 |       |    |           |           |           |    |2014-08-19T12:26:35.808Z|325.51796  |-17.38092  |      |      |       |   UCAC4|18.5  |      |   R|        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|D95 |       |    |           |           |           |    |2014-08-19T12:30:42.048Z|325.51704  |-17.38133  |      |      |       |   UCAC4|      |      |    |        |      |      |    |      |K    |                                                   
     2P|   0002P| CCD|D95 |       |    |           |           |           |    |2014-08-19T12:47:06.144Z|325.51308  |-17.38231  |      |      |       |   UCAC4|      |      |    |        |      |      |    |      |K    |                                                   
     2P| P10e1Xn| CCD|F51 |       |    |           |           |           |    |2014-08-24T09:58:10.560Z|323.907904 |-17.765419 |      |      |       |   2MASS|19.6  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10e1Xn| CCD|F51 |       |    |           |           |           |    |2014-08-24T10:13:25.536Z|323.904437 |-17.766161 |      |      |       |   2MASS|19.6  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10e1Xn| CCD|F51 |       |    |           |           |           |    |2014-08-24T10:28:43.968Z|323.900967 |-17.766961 |      |      |       |   2MASS|19.7  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10e1Xn| CCD|F51 |       |    |           |           |           |    |2014-08-24T10:43:56.352Z|323.897496 |-17.76775  |      |      |       |   2MASS|19.8  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10e2ou| CCD|F51 |       |    |           |           |           |    |2014-08-25T09:54:40.608Z|323.589063 |-17.838314 |      |      |       |   2MASS|19.8  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10e2ou| CCD|F51 |       |    |           |           |           |    |2014-08-25T10:09:54.720Z|323.585637 |-17.839081 |      |      |       |   2MASS|20    |      |   w|        |      |      |    |      |     |                                                   
     2P| P10e2ou| CCD|F51 |       |    |           |           |           |    |2014-08-25T10:25:08.832Z|323.582212 |-17.839842 |      |      |       |   2MASS|19.9  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10e2ou| CCD|F51 |       |    |           |           |           |    |2014-08-25T10:40:23.808Z|323.578779 |-17.840611 |      |      |       |   2MASS|19.9  |      |   w|        |      |      |    |      |     |                                                   
     2P| VR1B7A8| CCD|703 |       |    |           |           |           |    |2014-09-02T06:22:26.976Z|321.22142  |-18.34317  |      |      |       |   UCAC4|19.3  |      |   V|        |      |      |    |      |     |                                                   
     2P| VR1B7A8| CCD|703 |       |    |           |           |           |    |2014-09-02T06:36:22.464Z|321.21837  |-18.34364  |      |      |       |   UCAC4|19.2  |      |   V|        |      |      |    |      |     |                                                   
     2P| VR1B7A8| CCD|703 |       |    |           |           |           |    |2014-09-02T06:50:16.224Z|321.2155   |-18.34428  |      |      |       |   UCAC4|19.5  |      |   V|        |      |      |    |      |     |                                                   
     2P| VR1B7A8| CCD|703 |       |    |           |           |           |    |2014-09-02T07:04:13.440Z|321.21263  |-18.34478  |      |      |       |   UCAC4|19.4  |      |   V|        |      |      |    |      |     |                                                   
     2P| P10euTJ| CCD|F51 |       |    |           |           |           |    |2014-09-11T07:33:00.576Z|318.881142 |-18.765736 |      |      |       |   2MASS|20.2  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10euTJ| CCD|F51 |       |    |           |           |           |    |2014-09-11T07:49:00.480Z|318.878504 |-18.766128 |      |      |       |   2MASS|20.4  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10euTJ| CCD|F51 |       |    |           |           |           |    |2014-09-11T08:04:18.048Z|318.875971 |-18.766547 |      |      |       |   2MASS|20.1  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10euTJ| CCD|F51 |       |    |           |           |           |    |2014-09-11T08:19:33.888Z|318.873475 |-18.766956 |      |      |       |   2MASS|20    |      |   i|        |      |      |    |      |     |                                                   
     2P| VS8D8C2| CCD|G96 |       |    |           |           |           |    |2014-09-24T04:53:34.368Z|316.40625  |-19.08467  |      |      |       |   UCAC4|19.9  |      |   V|        |      |      |    |      |     |                                                   
     2P| VS8D8C2| CCD|G96 |       |    |           |           |           |    |2014-09-24T05:03:08.064Z|316.40529  |-19.08483  |      |      |       |   UCAC4|20.4  |      |   V|        |      |      |    |      |     |                                                   
     2P| VS8D8C2| CCD|G96 |       |    |           |           |           |    |2014-09-24T05:12:43.488Z|316.40421  |-19.08489  |      |      |       |   UCAC4|20.1  |      |   V|        |      |      |    |      |     |                                                   
     2P| VS8D8C2| CCD|G96 |       |    |           |           |           |    |2014-09-24T05:22:16.320Z|316.40333  |-19.08492  |      |      |       |   UCAC4|19.8  |      |   V|        |      |      |    |      |     |                                                   
     2P| H396576| CCD|T09 |       |    |           |           |           |  04|2015-07-22T13:12:04.320Z|352.68204  | -1.34869  |      |      |       | PS1_DR1|20.1  |      |   z|        |      |      |    |      |     |                                                   
     2P| H396576| CCD|T09 |       |    |           |           |           |  04|2015-07-22T13:54:01.152Z|352.67858  | -1.34956  |      |      |       | PS1_DR1|20.1  |      |   z|        |      |      |    |      |     |                                                   
     2P| H396576| CCD|T09 |       |    |           |           |           |  04|2015-07-22T14:14:54.816Z|352.67687  | -1.35     |      |      |       | PS1_DR1|20    |      |   z|        |      |      |    |      |     |                                                   
     2P| H396576| CCD|T09 |       |    |           |           |           |  04|2015-07-22T14:35:48.480Z|352.67517  | -1.35042  |      |      |       | PS1_DR1|20.1  |      |   z|        |      |      |    |      |     |                                                   
     2P| P10mvF5| CCD|F51 |       |    |           |           |           |    |2015-07-23T12:09:06.048Z|352.571158 | -1.378058 |      |      |       |   2MASS|20.2  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10mvF5| CCD|F51 |       |    |           |           |           |    |2015-07-23T12:26:35.808Z|352.569667 | -1.378453 |      |      |       |   2MASS|20.2  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10mvF5| CCD|F51 |       |    |           |           |           |    |2015-07-23T12:44:02.976Z|352.568167 | -1.378825 |      |      |       |   2MASS|20.3  |      |   w|        |      |      |    |      |     |                                                   
     2P| P10mvF5| CCD|F51 |       |    |           |           |           |    |2015-07-23T13:01:32.736Z|352.566712 | -1.379211 |      |      |       |   2MASS|20.3  |      |   w|        |      |      |    |      |     |                                                   
     2P| H396577| CCD|T09 |       |    |           |           |           |  04|2015-07-23T13:34:31.296Z|352.56383  | -1.37992  |      |      |       | PS1_DR1|20.1  |      |   y|        |      |      |    |      |     |                                                   
     2P| H396577| CCD|T09 |       |    |           |           |           |  04|2015-07-23T13:55:25.824Z|352.56204  | -1.38039  |      |      |       | PS1_DR1|20    |      |   y|        |      |      |    |      |     |                                                   
     2P| H396577| CCD|T09 |       |    |           |           |           |  04|2015-07-23T14:16:22.944Z|352.56025  | -1.38083  |      |      |       | PS1_DR1|20    |      |   y|        |      |      |    |      |     |                                                   
     2P| H396577| CCD|T09 |       |    |           |           |           |  04|2015-07-23T14:37:24.384Z|352.55846  | -1.38131  |      |      |       | PS1_DR1|20    |      |   y|        |      |      |    |      |     |                                                   
     2P|  X34482| CCD|D29 |       |    |           |           |           |    |2015-07-28T18:58:01.056Z|351.88621  | -1.56989  |      |      |       |   UCAC4|20.5  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X34482| CCD|D29 |       |    |           |           |           |    |2015-07-28T19:22:08.256Z|351.88367  | -1.57058  |      |      |       |   UCAC4|20.4  |      |   R|        |      |      |    |      |     |                                                   
     2P|  X34482| CCD|D29 |       |    |           |           |           |    |2015-07-28T19:46:16.320Z|351.88125  | -1.57139  |      |      |       |   UCAC4|21    |      |   R|        |      |      |    |      |     |                                                   
     2P| P10mOvU| CCD|F51 |       |    |           |           |           |    |2015-07-30T11:26:09.600Z|351.643004 | -1.64145  |      |      |       |   2MASS|19.8  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10mOvU| CCD|F51 |       |    |           |           |           |    |2015-07-30T11:43:14.304Z|351.641208 | -1.641958 |      |      |       |   2MASS|19.7  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10mOvU| CCD|F51 |       |    |           |           |           |    |2015-07-30T12:00:18.144Z|351.639421 | -1.642497 |      |      |       |   2MASS|19.7  |      |   i|        |      |      |    |      |     |                                                   
     2P| P10mOvU| CCD|F51 |       |    |           |           |           |    |2015-07-30T12:17:26.304Z|351.637575 | -1.642992 |      |      |       |   2MASS|20.1  |      |   i|        |      |      |    |      |     |                                                   
     2P|   0002P| CCD|G45 |       |    |           |           |           |    |2015-08-09T08:42:37.152Z|349.98529  | -2.15881  |      |      |       |  SSTRC4|19.8  |      |   R|        |      |      |    |      |     |                                                   
