# version=2017
 permID|provID     |  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |band|notes
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2049.5843|3973.638  |-5209.544 |    |2017-10-05T09:29:59.5Z  | 96.76931  |-45.69194  |0.638|0.705 |-0.012 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2074.6261|3942.6681 |-5223.1064|    |2017-10-05T22:04:10.4Z  | 97.19561  |-45.80579  |0.639|0.711 |-0.062 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2047.563 |3898.8023 |-5266.5333|    |2017-10-06T01:12:51.5Z  | 97.30312  |-45.83439  |0.541|0.563 |-0.037 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2106.4693|3912.0792 |-5233.3063|    |2017-10-06T12:12:36.7Z  | 97.67854  |-45.93258  |0.571|0.637 |-0.145 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2078.827 |3868.3589 |-5276.6782|    |2017-10-06T15:21:17.7Z  | 97.78657  |-45.96036  |0.699|0.597 |-0.072 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|W85 |       |    |          |          |          |    |2017-10-30T07:18:41.760Z|120.97904  |-49.60217  |     |      |       |   Gaia1|20.9 |   G|K    
 706765|2010 TK7   | K10T07K| CCD|W85 |       |    |          |          |          |    |2017-10-30T07:23:00.096Z|120.98258  |-49.60239  |     |      |       |   Gaia1|20.8 |   G|K    
 706765|2010 TK7   | K10T07K| CCD|W85 |       |    |          |          |          |    |2017-10-30T07:27:18.432Z|120.98621  |-49.60258  |     |      |       |   Gaia1|20.8 |   G|K    
 706765|2010 TK7   | K10T07K| CCD|309 |       |    |          |          |          |  0N|2017-11-09T08:04:49.152Z|135.41104  |-49.44089  |     |      |       |  Gaia3E|20.9 |   r|     
 706765|2010 TK7   | K10T07K| CCD|309 |       |    |          |          |          |  0N|2017-11-09T08:16:37.632Z|135.42417  |-49.44017  |     |      |       |  Gaia3E|20.5 |   i|     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2060.7177|3931.867  |-5231.3425|    |2019-09-29T07:19:45.9Z  | 92.26514  |-42.90763  |0.643|0.852 |-0.095 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2042.7893|3897.8681 |-5263.7382|    |2019-09-29T10:28:16.0Z  | 92.36998  |-42.93741  |0.599|0.728 | 0.005 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2097.6814|3795.8141 |-5316.3305|    |2019-09-30T22:34:55.5Z  | 93.5751   |-43.27817  |0.573|0.523 | 0.129 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2134.9982|3732.7562 |-5346.1094|    |2019-10-01T22:07:56.8Z  | 94.36704  |-43.49541  |0.602|0.641 | 0.114 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2189.8998|3701.3325 |-5345.6984|    |2019-10-02T18:32:28.1Z  | 95.05544  |-43.68077  |0.483|0.489 | 0.014 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2223.7253|3636.5367 |-5376.2075|    |2019-10-03T18:05:29.4Z  | 95.85355  |-43.89171  |0.662|0.702 |-0.092 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2328.8119|4031.1144 |-5041.8838|    |2020-09-29T08:36:16.5Z  | 93.32716  |-42.32049  |0.552|0.673 |-0.24  |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2468.6407|3838.4316 |-5124.8185|    |2020-10-02T10:22:11.5Z  | 95.83551  |-42.97043  |0.7  |0.694 |-0.206 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|C51 |ICRF_KM| 399|-2479.1245|3834.5975 |-5122.6206|    |2020-10-02T13:30:30.5Z  | 95.94283  |-42.99754  |0.478|0.523 |-0.069 |   2MASS|     |    |     
 706765|2010 TK7   | K10T07K| CCD|W84 |       |    |          |          |          |  0O|2020-11-22T08:01:02.525Z|163.19183  |-40.01619  |     |      |       |  Gaia3E|     |    |     
 706765|2010 TK7   | K10T07K| CCD|W84 |       |    |          |          |          |  0O|2020-11-22T08:03:01.411Z|163.19492  |-40.01514  |     |      |       |  Gaia3E|21.6 |   g|     
 706765|2010 TK7   | K10T07K| CCD|291 |       |    |          |          |          |    |2022-01-06T12:47:05.280Z|238.99658  | +2.77444  |     |      |       |   Gaia2|22.2 |   G|K    
 706765|2010 TK7   | K10T07K| CCD|291 |       |    |          |          |          |    |2022-01-06T13:01:05.952Z|239.00646  | +2.77711  |     |      |       |   Gaia2|     |    |K    
