# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA   |rmsDec  |rmsCorr|  astCat|mag  |rmsMag  |band| photCat|photAp|logSNR| exp|rmsFit|notes
      4|        | UNK|553 |       |    |          |          |          |    |1981-04-02T21:14:30.912Z|151.53258  |+21.69208  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|553 |       |    |          |          |          |    |1981-04-02T21:43:58.656Z|151.53042  |+21.69247  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|553 |       |    |          |          |          |    |1981-04-02T22:14:32.064Z|151.52933  |+21.69189  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1981-04-04T18:26:40.992Z|151.41929  |+21.67769  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1981-04-04T18:39:09.216Z|151.41875  |+21.67756  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-04-06T21:56:34.656Z|151.32304  |+21.64569  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-04-06T22:00:04.608Z|151.32288  |+21.64575  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-04-06T22:03:33.696Z|151.32271  |+21.64561  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-04-06T23:54:50.688Z|151.31933  |+21.64403  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-04-06T23:58:50.016Z|151.31921  |+21.64397  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-04-07T00:02:48.480Z|151.31921  |+21.64392  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1981-04-09T19:04:22.080Z|151.25125  |+21.57764  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1981-04-09T19:11:43.498Z|151.251    |+21.577214 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1981-04-09T19:17:19.680Z|151.25108  |+21.57736  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1981-04-11T19:37:34.982Z|151.238958 |+21.513061 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|084 |       |    |          |          |          |  05|1981-04-11T20:19:30.691Z|151.239004 |+21.511811 |        |        |       |   UCAC3| 6.59|        |   B|        |      |      |    |      |     
      4|        | UNK|553 |       |    |          |          |          |    |1981-04-11T20:20:32.640Z|151.239    |+21.51183  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|553 |       |    |          |          |          |    |1981-04-11T20:55:52.896Z|151.23917  |+21.51108  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|553 |       |    |          |          |          |    |1981-04-11T21:46:53.184Z|151.23887  |+21.50978  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|528 |       |    |          |          |          |    |1981-04-15T23:02:19.680Z|151.31188  |+21.34061  |        |        |       |     UNK| 5.9 |        |   V|        |      |      |    |      |     
      4|       4| PHO|528 |       |    |          |          |          |    |1981-04-15T23:04:34.464Z|151.31196  |+21.34053  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|528 |       |    |          |          |          |    |1981-04-15T23:14:15.072Z|151.312    |+21.34014  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|528 |       |    |          |          |          |    |1981-04-15T23:30:19.296Z|151.31258  |+21.33958  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|084 |       |    |          |          |          |  05|1981-04-17T19:47:00.125Z|151.386679 |+21.246464 |        |        |       |   UCAC3| 6.45|        |   B|        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1981-04-20T18:10:57.504Z|151.555413 |+21.078144 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-04-21T21:08:30.624Z|151.63596  |+21.00708  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-04-21T21:21:29.088Z|151.63663  |+21.0065   |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1981-04-22T18:16:44.832Z|151.70529  |+20.94972  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1981-04-22T18:26:42.720Z|151.70604  |+20.94903  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-04-27T21:38:32.064Z|152.215    |+20.57131  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-04-27T22:05:26.880Z|152.21712  |+20.56964  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-04-28T21:16:37.920Z|152.33263  |+20.49114  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-04-28T21:36:35.424Z|152.33396  |+20.48994  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-05-04T22:23:02.688Z|153.18687  |+19.95081  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-05-04T22:56:58.272Z|153.19042  |+19.94836  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-05-06T21:09:55.296Z|153.50921  |+19.75989  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-05-06T21:12:55.008Z|153.50946  |+19.75967  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-05-06T21:15:53.856Z|153.50983  |+19.75944  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-05-06T23:23:42.720Z|153.52446  |+19.75042  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-05-06T23:26:41.568Z|153.52471  |+19.75017  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1981-05-06T23:29:41.280Z|153.52517  |+19.75     |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-05-12T21:33:09.792Z|154.63513  |+19.11869  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-05-12T21:48:06.624Z|154.63725  |+19.1175   |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|806 |       |    |          |          |          |    |1981-05-19T23:30:29.664Z|156.19383  |+18.27853  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|806 |       |    |          |          |          |    |1981-05-19T23:40:30.144Z|156.19533  |+18.27744  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|806 |       |    |          |          |          |    |1981-05-19T23:50:29.760Z|156.19704  |+18.27664  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1981-05-26T20:44:59.712Z|157.91967  |+17.37586  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1981-05-26T20:55:59.808Z|157.92154  |+17.37483  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-05-28T20:16:47.136Z|158.45096  |+17.10242  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-05-28T20:43:42.816Z|158.45633  |+17.09967  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-06-01T20:35:57.984Z|159.57246  |+16.53031  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-06-01T21:04:52.896Z|159.5785   |+16.52742  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-06-02T20:51:43.200Z|159.86404  |+16.38258  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|022 |       |    |          |          |          |    |1981-06-02T21:22:38.208Z|159.87     |+16.37953  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1981-06-03T22:56:16.800Z|160.18088  |+16.22189  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1981-06-03T23:01:15.744Z|160.18192  |+16.22156  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1981-06-03T23:06:14.688Z|160.18296  |+16.22106  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1981-06-04T23:02:18.816Z|160.4775   |+16.07217  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1981-06-04T23:09:17.856Z|160.47883  |+16.07139  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1981-06-04T23:16:16.896Z|160.4805   |+16.07061  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-06-01T19:01:43.968Z|325.59696  |-15.95272  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-06-22T17:42:11.232Z|328.29075  |-16.61158  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|083 |       |    |          |          |          |    |1982-07-20T23:23:22.502Z|326.78133  |-19.54592  |        |        |       |     PPM|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-07-21T15:41:48.192Z|326.67258  |-19.63575  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-07-27T01:20:29.760Z|325.71308  |-20.38822  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-07-27T01:26:30.048Z|325.71217  |-20.38886  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-07-27T01:32:30.336Z|325.71129  |-20.38939  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-07-28T01:36:29.664Z|325.51596  |-20.53036  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-07-28T01:42:29.952Z|325.51504  |-20.53106  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-07-28T01:48:30.240Z|325.51417  |-20.53161  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-07-29T15:20:08.736Z|325.20013  |-20.74975  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1982-08-02T22:56:02.285Z|324.281117 |-21.356414 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1982-08-02T23:04:00.768Z|324.279783 |-21.357136 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1982-08-08T22:25:32.333Z|322.920121 |-22.164839 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-08-09T14:11:23.136Z|322.76712  |-22.24814  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1982-08-09T21:47:16.426Z|322.693117 |-22.291419 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1982-08-12T21:50:09.830Z|321.988925 |-22.669697 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|083 |       |    |          |          |          |    |1982-08-12T22:11:31.834Z|321.98533  |-22.6715   |        |        |       |     PPM|     |        |    |        |      |      |    |      |     
      4|        | UNK|083 |       |    |          |          |          |    |1982-08-12T22:17:50.784Z|321.98425  |-22.67211  |        |        |       |     PPM|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-08-13T00:36:06.912Z|321.96187  |-22.68361  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-08-13T00:41:06.720Z|321.96096  |-22.68406  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-08-13T00:46:05.664Z|321.96037  |-22.68439  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|083 |       |    |          |          |          |    |1982-08-13T22:53:09.830Z|321.74375  |-22.79636  |        |        |       |     PPM|     |        |    |        |      |      |    |      |     
      4|        | UNK|083 |       |    |          |          |          |    |1982-08-13T23:01:08.486Z|321.74229  |-22.79728  |        |        |       |     PPM|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-08-14T01:00:01.152Z|321.72279  |-22.80672  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-08-14T01:04:00.480Z|321.72213  |-22.80719  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-08-14T01:07:59.808Z|321.72133  |-22.80742  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1982-08-14T21:47:48.134Z|321.520833 |-22.910167 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1982-08-16T22:04:33.226Z|321.053575 |-23.141872 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-08-19T13:15:47.232Z|320.45367  |-23.42572  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-08-23T13:03:23.328Z|319.58108  |-23.81814  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1982-08-27T21:04:32.160Z|318.70696  |-24.18642  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1982-08-27T21:14:00.672Z|318.70554  |-24.18675  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1982-09-06T18:55:27.264Z|317.10225  |-24.77153  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1982-09-06T19:06:25.632Z|317.10133  |-24.77183  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|   00004| UNK|089 |       |    |          |          |          |    |1982-09-06T19:23:41.827Z|317.099388 |-24.772353 |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-09-07T11:40:39.648Z|317.01321  |-24.79744  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|022 |       |    |          |          |          |    |1982-09-09T20:32:09.888Z|316.73883  |-24.88192  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|022 |       |    |          |          |          |    |1982-09-10T20:05:47.904Z|316.63704  |-24.91036  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|022 |       |    |          |          |          |    |1982-09-10T20:20:44.736Z|316.63592  |-24.91053  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-09-11T21:20:47.616Z|316.53554  |-24.93714  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-09-11T21:25:46.560Z|316.53517  |-24.93694  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-09-11T21:30:46.368Z|316.53487  |-24.93711  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-09-14T23:35:40.704Z|316.2865   |-24.99375  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-09-14T23:39:40.032Z|316.28625  |-24.99383  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|022 |       |    |          |          |          |    |1982-09-16T20:46:01.920Z|316.17292  |-25.01308  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|809 |       |    |          |          |          |  0F|1982-09-21T00:35:22.848Z|316.02038  |-25.01308  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|809 |       |    |          |          |          |  0F|1982-09-21T00:42:52.128Z|316.02033  |-25.01306  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|809 |       |    |          |          |          |  0F|1982-09-21T00:50:20.544Z|316.02033  |-25.01303  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-09-21T21:42:45.216Z|316.00554  |-25.00836  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-09-21T21:48:15.264Z|316.00538  |-25.00844  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-09-21T21:55:45.408Z|316.00533  |-25.00831  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-09-24T10:53:38.688Z|315.99812  |-24.97494  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|809 |       |    |          |          |          |  0F|1982-09-25T00:05:25.728Z|316.00371  |-24.96564  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|809 |       |    |          |          |          |  0F|1982-09-25T00:14:39.552Z|316.00367  |-24.96558  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|809 |       |    |          |          |          |  0F|1982-09-25T00:23:57.696Z|316.00362  |-24.96547  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-10-06T20:33:14.688Z|316.67225  |-24.56897  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-10-06T20:38:44.736Z|316.67254  |-24.56881  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-10-06T20:44:14.784Z|316.67292  |-24.56872  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1982-10-07T20:06:59.616Z|316.773    |-24.52017  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1982-10-07T20:28:59.808Z|316.77454  |-24.51942  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-10-07T20:32:15.072Z|316.77508  |-24.51931  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-10-07T20:37:45.120Z|316.7755   |-24.51919  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|983 |       |    |          |          |          |    |1982-10-07T20:43:15.168Z|316.77588  |-24.51889  |        |        |       |  GSCACT|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-10-13T09:51:16.704Z|317.46958  |-24.20106  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|022 |       |    |          |          |          |    |1982-10-15T19:58:48.864Z|317.83554  |-24.04325  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|022 |       |    |          |          |          |    |1982-10-15T20:24:44.928Z|317.83804  |-24.04206  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-10-15T22:25:08.832Z|317.8505   |-24.03653  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-10-15T22:31:08.256Z|317.85121  |-24.03628  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-10-15T22:37:06.816Z|317.85192  |-24.03617  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|420 |       |    |          |          |          |    |1982-10-18T09:45:32.832Z|318.26308  |-23.85956  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1982-10-21T17:13:18.912Z|318.87162  |-23.60736  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|073 |       |    |          |          |          |    |1982-10-21T17:27:16.992Z|318.87317  |-23.60653  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|022 |       |    |          |          |          |    |1982-10-26T18:47:38.976Z|319.91871  |-23.17875  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|022 |       |    |          |          |          |    |1982-10-26T19:19:33.600Z|319.92338  |-23.17661  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1982-11-05T19:21:00.000Z|322.35604  |-22.19997  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1982-11-05T19:32:00.096Z|322.35804  |-22.19911  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1982-11-05T19:39:00.000Z|322.35929  |-22.19864  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1982-11-15T19:12:00.000Z|325.19258  |-21.06617  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1982-11-15T19:23:59.712Z|325.19508  |-21.06514  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-11-17T19:27:06.336Z|325.80529  |-20.82014  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-11-17T19:32:05.280Z|325.80621  |-20.82     |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-11-17T19:37:05.088Z|325.80733  |-20.81944  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-11-18T19:40:08.256Z|326.11763  |-20.69456  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-11-18T19:45:07.200Z|326.11875  |-20.69419  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|491 |       |    |          |          |          |    |1982-11-18T19:50:06.144Z|326.11983  |-20.69372  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1982-11-23T19:18:29.664Z|327.70463  |-20.05447  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|006 |       |    |          |          |          |    |1982-11-23T19:27:29.664Z|327.70667  |-20.05358  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| PHO|056 |       |    |          |          |          |    |1982-12-05T17:19:59.808Z|331.75183  |-18.39644  |        |        |       |     UNK|     |        |    |        |      |      |    |      |G    
      4|   00004| PHO|056 |       |    |          |          |          |    |1982-12-12T16:23:30.336Z|334.25146  |-17.35164  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| PHO|056 |       |    |          |          |          |    |1982-12-12T17:09:10.080Z|334.26263  |-17.34708  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| PHO|056 |       |    |          |          |          |    |1982-12-14T16:19:30.144Z|334.98408  |-17.04281  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|   00004| PHO|056 |       |    |          |          |          |    |1982-12-14T16:54:59.904Z|334.99321  |-17.03897  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|084 |       |    |          |          |          |  05|1983-09-12T02:00:17.770Z| 82.846754 |+18.020347 |        |        |       |   UCAC3| 8.25|        |   B|        |      |      |    |      |     
      4|        | UNK|056 |       |    |          |          |          |    |1983-09-15T23:39:00.288Z| 83.80621  |+18.037    |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|        | UNK|084 |       |    |          |          |          |  05|1983-09-17T01:50:42.605Z| 84.06235  |+18.040225 |        |        |       |   UCAC3| 8.55|        |   B|        |      |      |    |      |     
      4|        | UNK|056 |       |    |          |          |          |    |1983-10-01T22:21:00.000Z| 86.98433  |+18.03247  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|        | UNK|056 |       |    |          |          |          |    |1983-10-01T22:48:30.240Z| 86.98729  |+18.03231  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|        | UNK|999 |       |    |          |          |          |    |1983-10-03T05:03:43.488Z| 87.18021  |+18.02933  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|        | UNK|999 |       |    |          |          |          |    |1983-10-03T05:05:15.072Z| 87.18037  |+18.02928  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1983-10-05T04:16:31.296Z| 87.46425  |+18.02303  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1983-10-05T04:22:29.856Z| 87.46475  |+18.02311  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1983-10-05T04:28:29.280Z| 87.46517  |+18.02311  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
      4|        | UNK|999 |       |    |          |          |          |    |1983-10-05T04:57:00.864Z| 87.46787  |+18.02308  |        |        |       |     UNK|     |        |    |        |      |      |    |      |     
      4|       4| PHO|491 |       |    |          |          |          |    |1983-10-06T03:52:37.920Z| 87.59737  |+18.01992  |        |        |       |     SAO|     |        |    |        |      |      |    |      |     
