# version=2017
 permID|provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|  astCat|mag  |rmsMag|band|logSNR| exp|notes
  20000|           | pst0200| CCD|F51 |    |2014-01-01T10:15:42.048Z|118.976558 |+26.511406 |     |      |   2MASS|19.9 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-01-01T10:35:43.008Z|118.976275 |+26.511475 |     |      |   2MASS|19.9 |      |   w|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-01-05T13:20:38.400Z|118.88945  |+26.532981 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-01-05T13:38:59.914Z|118.889138 |+26.533083 |     |      |   Gaia2|20.5 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-01-11T09:16:36.278Z|118.763858 |+26.562667 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-01-11T09:34:39.389Z|118.763583 |+26.562747 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-01-24T07:20:50.496Z|118.482017 |+26.623733 |     |      |   2MASS|19.8 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-01-24T07:37:01.632Z|118.481754 |+26.623767 |     |      |   2MASS|20   |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-01-24T07:53:13.632Z|118.481537 |+26.623814 |     |      |   2MASS|20.2 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-01-24T08:09:27.360Z|118.481271 |+26.623878 |     |      |   2MASS|20.2 |      |   w|      |    |     
  20000|           |   20000| CCD|D29 |    |2014-01-26T15:01:55.776Z|118.43204  |+26.63394  |     |      |   UCAC4|20.8 |      |   R|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-03-18T07:11:49.632Z|117.605492 |+26.757278 |     |      |   2MASS|19.7 |      |   i|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-03-18T07:32:39.840Z|117.605358 |+26.757289 |     |      |   2MASS|19.9 |      |   i|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-03-18T07:51:50.688Z|117.6052   |+26.757383 |     |      |   2MASS|20.2 |      |   i|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-10-01T14:10:05.376Z|120.954104 |+26.2459   |     |      |   2MASS|20   |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-10-01T14:17:43.296Z|120.954154 |+26.245911 |     |      |   2MASS|20   |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-10-01T14:25:19.488Z|120.954229 |+26.245914 |     |      |   2MASS|20   |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2014-10-01T14:32:56.544Z|120.954283 |+26.245925 |     |      |   2MASS|20   |      |   w|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-11-21T13:05:08.650Z|121.029554 |+26.395756 |     |      |   Gaia2|19.6 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-12-03T15:58:52.205Z|120.892046 |+26.456306 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-12-06T16:06:01.613Z|120.850104 |+26.472267 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|I41 |    |2014-12-28T07:38:36.672Z|120.47246  |+26.59181  |     |      |   SDSS7|20   |      |   r|      |    |     
  20000|           |   20000| CCD|I41 |    |2014-12-28T09:16:56.064Z|120.47108  |+26.59214  |     |      |   SDSS7|20.2 |      |   r|      |    |     
  20000|           |   20000| CCD|I41 |    |2014-12-28T10:54:40.032Z|120.46967  |+26.59256  |     |      |   SDSS7|19.9 |      |   r|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-12-29T13:21:57.456Z|120.447613 |+26.598647 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-12-29T13:39:01.901Z|120.447371 |+26.598706 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-12-29T13:55:59.002Z|120.447129 |+26.598778 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2014-12-29T14:12:55.843Z|120.446892 |+26.598831 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-01-02T09:51:58.867Z|120.368933 |+26.61985  |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|I41 |    |2015-01-10T09:10:54.048Z|120.20025  |+26.66272  |     |      |   SDSS7|20.3 |      |   r|      |    |     
  20000|           |   20000| CCD|I41 |    |2015-01-10T10:00:13.248Z|120.19946  |+26.66283  |     |      |   SDSS7|19.8 |      |   r|      |    |     
  20000|           |   20000| CCD|I41 |    |2015-01-10T10:41:24.288Z|120.19883  |+26.66297  |     |      |   SDSS7|19.8 |      |   r|      |    |     
  20000|           |   20000| CCD|I41 |    |2015-01-15T06:08:37.536Z|120.09458  |+26.68781  |     |      |   SDSS7|20.1 |      |   r|      |    |     
  20000|           |   20000| CCD|I41 |    |2015-01-15T07:50:29.472Z|120.093    |+26.68825  |     |      |   SDSS7|19.8 |      |   r|      |    |     
  20000|           |   20000| CCD|I41 |    |2015-01-15T09:32:36.096Z|120.0915   |+26.68861  |     |      |   SDSS7|19.9 |      |   r|      |    |     
  20000|           |   20000| CCD|I41 |    |2015-01-15T11:14:47.904Z|120.08992  |+26.68889  |     |      |   SDSS7|19.4 |      |   r|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-01-20T07:57:30.067Z|119.983808 |+26.713003 |     |      |   Gaia2|19.7 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-01-20T08:14:39.610Z|119.983542 |+26.713058 |     |      |   Gaia2|19.7 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-01-20T08:31:50.621Z|119.983279 |+26.713122 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-01-20T08:49:05.088Z|119.983013 |+26.713175 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-01-22T07:05:45.888Z|119.940967 |+26.722428 |     |      |   2MASS|19.9 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-01-22T07:22:51.456Z|119.940708 |+26.722489 |     |      |   2MASS|19.8 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-01-22T07:39:59.616Z|119.94045  |+26.722544 |     |      |   2MASS|19.7 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-01-22T07:57:08.640Z|119.940179 |+26.722603 |     |      |   2MASS|19.8 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-01-24T09:03:25.632Z|119.895679 |+26.732203 |     |      |   2MASS|20.1 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-01-24T09:36:54.432Z|119.895162 |+26.732278 |     |      |   2MASS|20.1 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-01-24T09:53:41.856Z|119.8949   |+26.732322 |     |      |   2MASS|20   |      |   w|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-02-11T15:09:29.376Z|119.51587  |+26.80592  |     |      |   UCAC4|20.6 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-02-11T15:32:20.544Z|119.51546  |+26.80608  |     |      |   UCAC4|20.1 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-02-17T14:14:47.904Z|119.40354  |+26.82492  |     |      |   UCAC4|20.5 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-02-17T14:40:12.000Z|119.40325  |+26.82486  |     |      |   UCAC4|20   |      |   R|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-02-23T05:34:37.286Z|119.304804 |+26.840072 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-03-13T12:10:48.864Z|119.05013  |+26.87056  |     |      |   UCAC4|20.1 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-03-13T12:32:24.000Z|119.04979  |+26.87061  |     |      |   UCAC4|19.9 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-03-13T12:54:00.000Z|119.04954  |+26.87058  |     |      |   UCAC4|19.6 |      |   R|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-03-24T08:43:40.397Z|118.954638 |+26.874889 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-04-02T06:59:18.816Z|118.911483 |+26.870817 |     |      |   2MASS|20.1 |      |   i|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-04-02T07:16:14.880Z|118.911513 |+26.870839 |     |      |   2MASS|20   |      |   i|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-04-02T07:33:02.304Z|118.911396 |+26.870772 |     |      |   2MASS|20.2 |      |   i|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-04-02T07:49:47.136Z|118.911388 |+26.870781 |     |      |   2MASS|19.8 |      |   i|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-05-18T06:15:06.336Z|119.210025 |+26.757514 |     |      |   2MASS|20.2 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-05-18T06:21:46.368Z|119.210125 |+26.757506 |     |      |   2MASS|20.1 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-05-18T06:28:26.400Z|119.210179 |+26.757456 |     |      |   2MASS|20.3 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-05-18T06:35:06.432Z|119.2103   |+26.757439 |     |      |   2MASS|20.3 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-05-19T06:13:07.968Z|119.225654 |+26.753669 |     |      |   2MASS|20.4 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-05-19T06:19:45.408Z|119.225704 |+26.753658 |     |      |   2MASS|20.1 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-05-19T06:26:25.440Z|119.225771 |+26.753686 |     |      |   2MASS|20.1 |      |   w|      |    |     
  20000|           | pst0200| CCD|F51 |    |2015-05-19T06:33:04.608Z|119.225829 |+26.753689 |     |      |   2MASS|20.2 |      |   w|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-03T12:14:18.470Z|122.292662 |+26.539592 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-03T12:30:24.422Z|122.292521 |+26.539664 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-03T12:46:27.005Z|122.292383 |+26.539689 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-03T13:02:44.966Z|122.292229 |+26.539761 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-04T11:04:35.933Z|122.280312 |+26.544747 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-04T11:22:16.493Z|122.280142 |+26.5448   |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-04T11:39:56.707Z|122.279987 |+26.544864 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-04T11:57:35.712Z|122.279813 |+26.544914 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-12-06T19:07:52.032Z|122.24846  |+26.55764  |     |      |   UCAC4|19.6 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-12-06T19:28:11.136Z|122.24829  |+26.55767  |     |      |   UCAC4|20   |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2015-12-06T19:48:30.240Z|122.24804  |+26.55783  |     |      |   UCAC4|19.8 |      |   R|      |    |     
  20000|           |   20000| CCD|850 |    |2015-12-08T08:49:39.648Z|122.22617  |+26.56611  |     |      |   UCAC4|20.5 |      |   R|      |    |K    
  20000|           |   20000| CCD|850 |    |2015-12-08T10:37:07.680Z|122.22517  |+26.5665   |     |      |   UCAC4|20.2 |      |   R|      |    |K    
  20000|           |   20000| CCD|F51 |    |2015-12-24T10:06:27.533Z|121.956938 |+26.657694 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-24T10:07:32.938Z|121.956929 |+26.657686 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-24T10:28:09.322Z|121.956667 |+26.657767 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-24T10:29:15.936Z|121.956667 |+26.657767 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-24T10:46:58.483Z|121.956412 |+26.657828 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-24T10:48:03.974Z|121.956421 |+26.657833 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-24T11:04:15.024Z|121.956187 |+26.657914 |     |      |   Gaia2|20.5 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2015-12-24T11:05:19.651Z|121.956179 |+26.657914 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-01-02T14:05:16.022Z|121.776475 |+26.710275 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-01-02T14:24:04.838Z|121.776117 |+26.710389 |     |      |   Gaia2|19.4 |      |   G|      |    |     
  20000|           | P10rk6c| CCD|F51 |    |2016-01-14T12:30:30.816Z|121.523862 |+26.776217 |     |      |   2MASS|20.1 |      |   w|      |    |     
  20000|           | P10rk6c| CCD|F51 |    |2016-01-14T12:49:59.808Z|121.523708 |+26.776247 |     |      |   2MASS|20   |      |   w|      |    |     
  20000|           | P10rk6c| CCD|F51 |    |2016-01-14T13:09:41.760Z|121.523267 |+26.776367 |     |      |   2MASS|20   |      |   w|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-01-17T08:38:06.547Z|121.462346 |+26.791103 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-01-17T08:54:56.304Z|121.462079 |+26.791197 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-01-17T09:12:21.312Z|121.461821 |+26.791247 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-01-17T09:29:19.450Z|121.461562 |+26.791289 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|D29 |    |2016-02-03T14:50:03.840Z|121.09054  |+26.87289  |     |      |   UCAC4|19.7 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2016-02-03T15:11:41.568Z|121.08996  |+26.87281  |     |      |   UCAC4|20   |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2016-02-03T15:33:20.160Z|121.08992  |+26.87286  |     |      |   UCAC4|20.2 |      |   R|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-02-04T07:22:55.085Z|121.076158 |+26.875647 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-02-04T07:40:18.883Z|121.075896 |+26.875708 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-02-04T07:57:42.595Z|121.075633 |+26.87575  |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-02-04T08:15:14.688Z|121.075404 |+26.875808 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-03-04T05:40:53.213Z|120.555396 |+26.962058 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-03-04T05:58:36.538Z|120.555213 |+26.962078 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-03-04T06:16:24.442Z|120.555029 |+26.962106 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-03-04T06:34:18.826Z|120.55485  |+26.962117 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-03-13T05:40:41.376Z|120.441054 |+26.973897 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-03-13T05:57:21.802Z|120.440933 |+26.973917 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-03-13T06:13:59.030Z|120.440788 |+26.973925 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-04-17T06:31:42.182Z|120.2939   |+26.950864 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-04-17T06:45:40.003Z|120.293883 |+26.950872 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-04-17T06:59:36.269Z|120.293917 |+26.95085  |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-04-23T05:49:09.062Z|120.319596 |+26.936933 |     |      |   Gaia2|20.5 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-04-24T05:48:37.872Z|120.325329 |+26.934369 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-05-22T06:06:09.965Z|120.645696 |+26.837361 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-05-24T06:07:45.005Z|120.679517 |+26.828908 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|D29 |    |2016-11-05T19:33:44.640Z|123.87938  |+26.48258  |     |      |   UCAC4|20.7 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2016-11-05T19:56:39.264Z|123.87929  |+26.48236  |     |      |   UCAC4|19.5 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2016-11-05T20:19:33.888Z|123.87921  |+26.48289  |     |      |   UCAC4|19.5 |      |   R|      |    |     
  20000|           |   20000| CCD|K03 |    |2016-12-21T22:28:31.872Z|123.38971  |+26.72256  |     |      |   URAT1|19.4 |      |   R|      |    |K    
  20000|           |   20000| CCD|K03 |    |2016-12-21T22:53:40.416Z|123.38942  |+26.7225   |     |      |   URAT1|19.4 |      |   R|      |    |K    
  20000|           |   20000| CCD|D29 |    |2016-12-27T18:56:44.160Z|123.28004  |+26.75758  |     |      |   UCAC4|20.1 |      |   R|      |    |     
  20000|           |   20000| CCD|D29 |    |2016-12-27T19:22:11.712Z|123.27958  |+26.75744  |     |      |   UCAC4|19.2 |      |   R|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-12-28T13:22:11.626Z|123.265079 |+26.762125 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-12-28T13:40:27.350Z|123.264771 |+26.762203 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2016-12-28T13:58:43.507Z|123.264604 |+26.762258 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|557 |    |2016-12-29T00:03:18.720Z|123.25642  |+26.76481  |     |      |   UCAC3|     |      |    |      |    |     
  20000|           |   20000| CCD|557 |    |2016-12-29T01:15:43.776Z|123.2555   |+26.76506  |     |      |   UCAC3|     |      |    |      |    |     
  20000|           |   20000| CCD|557 |    |2016-12-29T02:12:33.120Z|123.25462  |+26.76539  |     |      |   UCAC3|     |      |    |      |    |     
  20000|           |   20000| CCD|557 |    |2016-12-29T03:14:23.136Z|123.25362  |+26.7655   |     |      |   UCAC3|     |      |    |      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-05T08:47:28.147Z|123.107737 |+26.808061 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-05T09:59:42.230Z|123.106704 |+26.80835  |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-05T12:13:26.890Z|123.104708 |+26.8089   |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-05T12:16:43.190Z|123.104687 |+26.808889 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T08:12:56.189Z|123.087454 |+26.813711 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T08:54:55.958Z|123.086846 |+26.813889 |     |      |   Gaia2|20.6 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T10:34:50.995Z|123.085367 |+26.814297 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T10:38:56.630Z|123.085313 |+26.814317 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T11:03:49.104Z|123.084942 |+26.814422 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T12:18:44.842Z|123.083842 |+26.814728 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T13:03:28.771Z|123.083167 |+26.814889 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T13:47:04.445Z|123.082542 |+26.815064 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T14:27:54.317Z|123.081933 |+26.815222 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-06T15:29:14.006Z|123.081042 |+26.815453 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T08:12:36.317Z|123.045508 |+26.825225 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T10:25:36.394Z|123.043537 |+26.825747 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T10:28:50.621Z|123.043517 |+26.825753 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T10:53:05.770Z|123.043129 |+26.825853 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T12:02:09.773Z|123.042096 |+26.826131 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T12:12:50.602Z|123.04195  |+26.826186 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T12:45:24.538Z|123.041458 |+26.826314 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T14:17:36.038Z|123.040092 |+26.826672 |     |      |   Gaia2|20.4 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T14:54:25.114Z|123.039542 |+26.826814 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-08T15:24:38.477Z|123.039104 |+26.826939 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T07:41:34.051Z|123.024846 |+26.830808 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T08:14:50.323Z|123.024358 |+26.830933 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T08:53:42.000Z|123.023763 |+26.831083 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T08:55:39.850Z|123.023754 |+26.831114 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T10:24:04.550Z|123.022433 |+26.83145  |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T10:27:13.507Z|123.022392 |+26.831467 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T10:51:35.050Z|123.022021 |+26.831556 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T12:13:40.368Z|123.020771 |+26.831889 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T13:28:33.946Z|123.019671 |+26.832181 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T14:05:12.307Z|123.019121 |+26.832311 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-09T14:36:13.190Z|123.018658 |+26.832433 |     |      |   Gaia2|19.9 |      |   G|      |    |     
  20000|           | P10yGX9| CCD|F51 |    |2017-01-10T07:40:17.760Z|123.003654 |+26.836469 |     |      |   2MASS|19.9 |      |   i|      |    |     
  20000|           | P10yGX9| CCD|F51 |    |2017-01-10T08:13:51.744Z|123.003154 |+26.836603 |     |      |   2MASS|19.7 |      |   i|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-10T10:23:47.789Z|123.001208 |+26.837122 |     |      |   Gaia2|20.1 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-10T10:27:10.310Z|123.001167 |+26.837142 |     |      |   Gaia2|20.2 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-10T10:52:42.787Z|123.000771 |+26.837236 |     |      |   Gaia2|20.3 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-10T12:13:28.531Z|122.999558 |+26.837556 |     |      |   Gaia2|20   |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-10T12:49:01.056Z|122.999025 |+26.837692 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           | P10yGX9| CCD|F51 |    |2017-01-10T15:31:36.480Z|122.9966   |+26.838325 |     |      |   2MASS|19.3 |      |   i|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-17T15:48:24.422Z|122.845662 |+26.876992 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-17T15:49:35.616Z|122.845646 |+26.876975 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-18T07:29:34.339Z|122.831604 |+26.880472 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-18T08:03:38.131Z|122.831083 |+26.880608 |     |      |   Gaia2|19.8 |      |   G|      |    |     
  20000|           |   20000| CCD|F51 |    |2017-01-18T08:42:33.955Z|122.830475 |+26.880764 |     |      |   Gaia2|20.1 |      |   G|      |    |     
