# version=2017
 permID|  trkSub|mode|stn |sys    | ctr|pos1      |pos2      |pos3      |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|rmsCorr|  astCat|mag  |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                             
     2I|   0002I| CCD|A77 |       |    |          |          |          |    |2019-12-03T05:32:28.032Z|169.84758  |-14.25033  |     |      |       |   UCAC4|17   |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-03T05:40:04.224Z|169.84963  |-14.25403  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|A77 |       |    |          |          |          |    |2019-12-03T05:41:55.680Z|169.85017  |-14.25528  |     |      |       |   UCAC4|16.9 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|I47 |       |    |          |          |          |    |2019-12-03T06:37:01.344Z|169.86725  |-14.28236  |     |      |       |   UCAC4|17.1 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|I47 |       |    |          |          |          |    |2019-12-03T06:49:24.384Z|169.871    |-14.28892  |     |      |       |   UCAC4|17.4 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|I47 |       |    |          |          |          |    |2019-12-03T07:00:33.984Z|169.87425  |-14.29508  |     |      |       |   UCAC4|17.9 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|I47 |       |    |          |          |          |    |2019-12-03T07:01:48.288Z|169.87433  |-14.29561  |     |      |       |   UCAC4|17.9 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|I47 |       |    |          |          |          |    |2019-12-03T07:14:48.480Z|169.87821  |-14.3025   |     |      |       |   UCAC4|17   |      |   V|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|H47 |       |    |          |          |          |    |2019-12-03T11:18:18Z    |169.94947  |-14.43222  |0.29 |0.31  |       |   UCAC4|16.7 |0.06  |   R|   UCAC4| 8.4  |1.39  | 177|0.21  |K    |                                    
     2I|CK19Q040| CCD|H47 |       |    |          |          |          |    |2019-12-03T11:27:26Z    |169.95199  |-14.43695  |0.28 |0.31  |       |   UCAC4|16.5 |0.08  |   R|   UCAC4| 8.4  |1.37  | 177|0.21  |K    |                                    
     2I|CK19Q040| CCD|H47 |       |    |          |          |          |    |2019-12-03T11:39:25Z    |169.95499  |-14.44341  |0.3  |0.3   |       |   UCAC4|16.8 |0.08  |   R|   UCAC4| 8.4  |1.36  | 177|0.2   |K    |                                    
     2I| A10itIe| CCD|T08 |       |    |          |          |          |    |2019-12-03T14:48:10.17Z |170.01109  |-14.54287  |0.111|0.111 |       |   Gaia2|17.45|0.048 |  Ao|        |      |1.319 |    |      |     |atlas_T08_highsig/T7696450/D34037444
     2I| A10itIe| CCD|T08 |       |    |          |          |          |    |2019-12-03T14:53:50.10Z |170.01262  |-14.54584  |0.101|0.101 |       |   Gaia2|16.4 |0.039 |  Ao|        |      |1.409 |    |      |     |atlas_T08_highsig/T7696450/D34038633
     2I| A10itIe| CCD|T08 |       |    |          |          |          |    |2019-12-03T15:03:08.15Z |170.01548  |-14.55084  |0.107|0.107 |       |   Gaia2|17.44|0.045 |  Ao|        |      |1.347 |    |      |     |atlas_T08_highsig/T7696450/D34039148
     2I| A10itIe| CCD|T08 |       |    |          |          |          |    |2019-12-03T15:17:18.90Z |170.01956  |-14.55827  |0.109|0.109 |       |   Gaia2|17.36|0.035 |  Ao|        |      |1.456 |    |      |     |atlas_T08_highsig/T7696450/D34041346
     2I| A10itIe| CCD|T08 |       |    |          |          |          |    |2019-12-03T15:51:02.74Z |170.0292   |-14.57601  |0.181|0.181 |       |   Gaia2|17.41|0.077 |  Ao|        |      |1.114 |    |      |     |atlas_T08_highsig/T7696450/D34045943
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-12-03T19:01:31.008Z|170.08546  |-14.67694  |     |      |       |   UCAC4|15   |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-12-03T19:13:59.232Z|170.08904  |-14.68358  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-12-03T19:26:31.776Z|170.09271  |-14.69022  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-2802.7989|-898.8574 |-6537.0936|    |2019-12-04T01:13:10.070Z|170.19325  |-14.872444 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-5124.116 |-603.1827 |-4978.7251|    |2019-12-04T01:19:30.144Z|170.195042 |-14.876028 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-6656.5021|-214.6627 |-2652.1154|    |2019-12-04T01:25:50.218Z|170.196958 |-14.879611 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T03:35:31.488Z|170.23579  |-14.94886  |     |      |       |   Gaia2|15.1 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T03:45:39.744Z|170.23929  |-14.95444  |     |      |       |   Gaia2|15.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T03:49:37.344Z|170.23983  |-14.95619  |     |      |       |   Gaia2|16.8 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|107 |       |    |          |          |          |    |2019-12-04T03:53:58.272Z|170.24129  |-14.95858  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T03:54:00.864Z|170.24117  |-14.9585   |     |      |       |   Gaia2|15.4 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T03:56:12.192Z|170.24171  |-14.95964  |     |      |       |   Gaia2|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T03:58:49.440Z|170.24254  |-14.96106  |     |      |       |   Gaia2|16.4 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T04:01:53.472Z|170.24371  |-14.96289  |     |      |       |   Gaia2|17   |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T04:04:04.800Z|170.24442  |-14.96406  |     |      |       |   Gaia2|17   |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T04:07:35.616Z|170.24529  |-14.96564  |     |      |       |   Gaia2|16.2 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T04:09:47.808Z|170.24571  |-14.96683  |     |      |       |   Gaia2|17.2 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T04:13:45.408Z|170.24692  |-14.96878  |     |      |       |   Gaia2|16   |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T04:15:57.600Z|170.24758  |-14.97019  |     |      |       |   Gaia2|16   |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|K61 |       |    |          |          |          |    |2019-12-04T04:17:43.872Z|170.24808  |-14.97103  |     |      |       |   Gaia2|16.3 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|461 |       |    |          |          |          |    |2019-12-04T04:17:51.648Z|170.24808  |-14.97119  |     |      |       |  USNOB1|17.8 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|107 |       |    |          |          |          |    |2019-12-04T04:20:25.440Z|170.24871  |-14.97261  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|461 |       |    |          |          |          |    |2019-12-04T04:21:50.976Z|170.24942  |-14.97342  |     |      |       |  USNOB1|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|461 |       |    |          |          |          |    |2019-12-04T04:25:50.304Z|170.25058  |-14.97547  |     |      |       |  USNOB1|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|461 |       |    |          |          |          |    |2019-12-04T04:29:50.496Z|170.25175  |-14.97767  |     |      |       |  USNOB1|17.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|461 |       |    |          |          |          |    |2019-12-04T04:33:57.600Z|170.25287  |-14.97975  |     |      |       |  USNOB1|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|461 |       |    |          |          |          |    |2019-12-04T04:41:57.120Z|170.25508  |-14.98417  |     |      |       |  USNOB1|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|107 |       |    |          |          |          |    |2019-12-04T04:45:54.720Z|170.25621  |-14.98611  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|461 |       |    |          |          |          |    |2019-12-04T04:45:56.448Z|170.25625  |-14.98597  |     |      |       |  USNOB1|17.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|107 |       |    |          |          |          |    |2019-12-04T05:13:50.880Z|170.26446  |-15.00075  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|J22 |       |    |          |          |          |    |2019-12-04T05:53:46.752Z|170.27679  |-15.02233  |     |      |       |   UCAC4|16.8 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|J22 |       |    |          |          |          |    |2019-12-04T05:58:37.056Z|170.27817  |-15.02483  |     |      |       |   UCAC4|16.8 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|J22 |       |    |          |          |          |    |2019-12-04T06:00:59.616Z|170.27879  |-15.026    |     |      |       |   UCAC4|16.8 |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|850 |       |    |          |          |          |    |2019-12-04T10:00:47.808Z|170.34887  |-15.15228  |     |      |       |   UCAC4|17.5 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|850 |       |    |          |          |          |    |2019-12-04T10:11:50.496Z|170.35225  |-15.15806  |     |      |       |   UCAC4|17.7 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|850 |       |    |          |          |          |    |2019-12-04T10:23:22.560Z|170.35504  |-15.16433  |     |      |       |   UCAC4|16.3 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|850 |       |    |          |          |          |    |2019-12-04T10:35:02.400Z|170.35842  |-15.17047  |     |      |       |   UCAC4|16.6 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|850 |       |    |          |          |          |    |2019-12-04T10:46:50.880Z|170.36212  |-15.17675  |     |      |       |   UCAC4|17.6 |      |   V|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|H47 |       |    |          |          |          |    |2019-12-04T11:05:22Z    |170.36764  |-15.18664  |0.26 |0.28  |       |   UCAC4|16.8 |0.06  |   R|   UCAC4| 8.4  |1.38  | 295|0.22  |K    |                                    
     2I|CK19Q040| CCD|H47 |       |    |          |          |          |    |2019-12-04T11:17:57Z    |170.3711   |-15.19369  |0.21 |0.26  |       |   UCAC4|16.7 |0.07  |   R|   UCAC4| 8.4  |1.43  | 295|0.21  |K    |                                    
     2I|CK19Q040| CCD|H47 |       |    |          |          |          |    |2019-12-04T11:29:53Z    |170.37453  |-15.19945  |0.45 |0.47  |       |   UCAC4|16.7 |0.09  |   R|   UCAC4| 8.4  |1.21  | 295|0.22  |K    |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-7068.2555|307.8147  |1118.9319 |    |2019-12-04T11:37:10.301Z|170.376042 |-15.203194 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-6071.4029|676.8223  |3727.9213 |    |2019-12-04T11:43:30.374Z|170.377833 |-15.206611 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-7159.3865|157.4695  | 214.6333 |    |2019-12-04T14:56:00.240Z|170.43425  |-15.308417 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-6970.6985|360.9278  |1602.3003 |    |2019-12-04T14:59:10.320Z|170.435208 |-15.310222 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-6696.2233|-277.5262 |-2542.9134|    |2019-12-04T18:10:40.051Z|170.49125  |-15.411528 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-7163.5255| 94.7089  | -92.8235 |    |2019-12-04T18:16:20.208Z|170.492917 |-15.414667 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-12-04T20:03:06.336Z|170.52483  |-15.47161  |     |      |       |   UCAC4|15   |      |   R|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-12-04T20:18:43.776Z|170.52929  |-15.47989  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q11 |       |    |          |          |          |    |2019-12-04T20:33:20.736Z|170.53354  |-15.48761  |     |      |       |   UCAC4|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-1703.3081|-1013.5524|-6889.2701|    |2019-12-05T03:57:50.083Z|170.662667 |-15.721889 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-4006.9099|-845.0523 |-5885.4738|    |2019-12-05T04:03:30.154Z|170.664333 |-15.725083 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-5815.9382|-572.2657 |-4153.5314|    |2019-12-05T04:09:10.224Z|170.666    |-15.728333 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-6905.562 |-228.712  |-1906.6673|    |2019-12-05T04:14:50.294Z|170.66775  |-15.731611 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-7138.94  |143.187   | 577.0726 |    |2019-12-05T04:20:30.365Z|170.669417 |-15.734667 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|K63 |       |    |          |          |          |    |2019-12-05T05:13:13.1Z  |170.685487 |-15.763034 |0.42 |0.44  |       |   Gaia2|15.4 |0.16  |   G|   Gaia2| 7.8  |1.18  | 405|0.27  |K    |                                    
     2I|   0002I| CCD|K63 |       |    |          |          |          |    |2019-12-05T05:16:36.4Z  |170.686567 |-15.765209 |0.37 |0.36  |       |   Gaia2|15.5 |0.23  |   G|   Gaia2| 7.8  |1.15  | 405|0.29  |K    |                                    
     2I|   0002I| CCD|K63 |       |    |          |          |          |    |2019-12-05T05:23:31.0Z  |170.688094 |-15.768842 |0.85 |0.86  |       |   Gaia2|15.3 |0.19  |   G|   Gaia2| 9.2  |1.15  | 180|0.25  |K    |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|2048.7156 |-1015.1147|-6790.8116|    |2019-12-05T13:52:00.019Z|170.836208 |-16.037028 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-453.4188 |-1054.6861|-7075.4732|    |2019-12-05T13:57:40.090Z|170.837833 |-16.040167 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-4006.7763|-873.1718 |-5881.6351|    |2019-12-05T14:06:10.195Z|170.840292 |-16.045056 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-7025.6727|-227.3818 |-1395.957 |    |2019-12-05T19:20:00.211Z|170.931792 |-16.212333 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|CK19Q040| CCD|C53 |ICRF_KM| 399|-7097.8342|122.3425  | 952.7468 |    |2019-12-05T19:25:20.323Z|170.933333 |-16.215222 |0.25 |0.25  |       |   2MASS|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T02:33:38.016Z|171.05921  |-16.44317  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T02:39:42.624Z|171.06088  |-16.44672  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T02:45:48.960Z|171.06288  |-16.44972  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T02:48:52.992Z|171.06371  |-16.45147  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T02:50:54.816Z|171.06417  |-16.45239  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T02:53:58.848Z|171.06525  |-16.45419  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T02:57:02.880Z|171.06604  |-16.45569  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T03:00:06.048Z|171.06696  |-16.45733  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T03:03:09.216Z|171.06783  |-16.45897  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T03:06:12.384Z|171.06871  |-16.46056  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T03:09:17.280Z|171.0695   |-16.46214  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T03:12:23.040Z|171.07046  |-16.46383  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-06T03:16:32.736Z|171.07167  |-16.46628  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|215 |       |    |          |          |          |    |2019-12-06T04:12:31.968Z|171.08821  |-16.49606  |     |      |       |   UCAC4|17.5 |      |   R|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|215 |       |    |          |          |          |    |2019-12-06T04:14:22.560Z|171.08879  |-16.49703  |     |      |       |   UCAC4|17.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|CK19Q040| CCD|215 |       |    |          |          |          |    |2019-12-06T04:16:14.016Z|171.08933  |-16.49811  |     |      |       |   UCAC4|17.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|J01 |       |    |          |          |          |    |2019-12-06T05:15:35.424Z|171.10637  |-16.52936  |     |      |       |   CMC15|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|J01 |       |    |          |          |          |    |2019-12-06T05:22:47.424Z|171.10837  |-16.53328  |     |      |       |   CMC15|17.4 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|J01 |       |    |          |          |          |    |2019-12-06T05:30:00.288Z|171.11083  |-16.53686  |     |      |       |   CMC15|17.4 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|821 |       |    |          |          |          |    |2019-12-06T07:17:29.184Z|171.14283  |-16.593    |     |      |       |   Gaia2|17.3 |      |   G|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|821 |       |    |          |          |          |    |2019-12-06T07:33:03.168Z|171.14708  |-16.60117  |     |      |       |   Gaia2|17.4 |      |   G|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|821 |       |    |          |          |          |    |2019-12-06T07:48:37.152Z|171.15167  |-16.60947  |     |      |       |   Gaia2|17.4 |      |   G|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q62 |       |    |          |          |          |  01|2019-12-06T16:59:44.160Z|171.31192  |-16.90272  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q62 |       |    |          |          |          |  01|2019-12-06T17:05:07.296Z|171.31354  |-16.90567  |     |      |       |   Gaia2|     |      |    |        |      |      |    |      |     |                                    
     2I|   0002I| CCD|Q62 |       |    |          |          |          |  01|2019-12-06T17:10:33.024Z|171.31504  |-16.90856  |     |      |       |   Gaia2|15.9 |      |   G|        |      |      |    |      |     |                                    
     2I|   0002I| CCD|L34 |       |    |          |          |          |    |2019-12-07T02:15:02Z    |171.47376  |-17.20017  |0.54 |0.59  |       |   UCAC4|16.6 |0.37  |   V|   UCAC4| 5.5  |1.26  | 0.3|0.42  |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T02:57:23.616Z|171.48525  |-17.22244  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T02:58:54.336Z|171.48571  |-17.22336  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L34 |       |    |          |          |          |    |2019-12-07T03:00:34Z    |171.48693  |-17.22435  |0.44 |0.44  |       |   UCAC4|17.2 |0.21  |   V|   UCAC4| 4.3  |1.07  | 0.1|0.28  |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:01:57.504Z|171.48692  |-17.22528  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:03:29.088Z|171.48729  |-17.226    |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:05:00.672Z|171.48754  |-17.22669  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:06:32.256Z|171.48821  |-17.22758  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:08:03.840Z|171.48883  |-17.22858  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:09:35.424Z|171.48908  |-17.22931  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:11:06.144Z|171.48929  |-17.22986  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:13:22.656Z|171.49017  |-17.231    |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:14:53.376Z|171.49046  |-17.23169  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:16:24.960Z|171.49096  |-17.23253  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:17:55.680Z|171.4915   |-17.23333  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:20:57.984Z|171.49233  |-17.23492  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:24:00.288Z|171.49308  |-17.23653  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:27:02.592Z|171.49375  |-17.23833  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|G20 |       |    |          |          |          |    |2019-12-07T03:28:03.072Z|171.494    |-17.23892  |     |      |       |   UCAC4|17   |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:30:05.760Z|171.49454  |-17.23989  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:33:08.064Z|171.49542  |-17.2415   |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:36:10.368Z|171.49633  |-17.24311  |     |      |       |   UCAC4|16.7 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L34 |       |    |          |          |          |    |2019-12-07T03:37:01Z    |171.49722  |-17.24371  |0.4  |0.46  |       |   UCAC4|17.1 |0.34  |   V|   UCAC4| 4.3  |1.32  | 0.3|0.39  |K    |                                    
     2I|   0002I| CCD|585 |       |    |          |          |          |    |2019-12-07T03:39:12.672Z|171.49742  |-17.24492  |     |      |       |   UCAC4|16.6 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|G20 |       |    |          |          |          |    |2019-12-07T03:40:52.032Z|171.49812  |-17.24539  |     |      |       |   UCAC4|17.1 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|G20 |       |    |          |          |          |    |2019-12-07T03:54:12.960Z|171.50196  |-17.25156  |     |      |       |   UCAC4|17.1 |      |   V|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|J01 |       |    |          |          |          |    |2019-12-07T05:14:16.800Z|171.52525  |-17.29553  |     |      |       |   CMC15|17.2 |      |   R|        |      |      |    |      |K    |                                    
     2I|   0002I| CCD|L27 |       |    |          |          |          |    |2019-12-07T05:18:19.584Z|171.52625  |-17.29767  |     |      |       |   UCAC4|16.9 |      |   R|        |      |      |    |      |K    |                                    
