# version=2017
provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA  |rmsDec |rmsCorr|  astCat|mag   |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes|remarks                              
2024 PT5   | K24P05T| CCD|Y65 |    |2024-11-29T05:39:14.976Z|206.06575  |+75.15289  |       |       |       |   Gaia2|22.1  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-12-01T03:10:33.312Z|203.12887  |+75.24067  |       |       |       |   Gaia2|21.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-12-01T03:41:43.872Z|203.09987  |+75.25503  |       |       |       |   Gaia2|21.9  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-12-04T01:59:53.664Z|197.81896  |+75.44233  |       |       |       |   Gaia2|21.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-12-04T03:14:41.280Z|197.74317  |+75.47739  |       |       |       |   Gaia2|21.9  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-12-04T05:06:49.248Z|197.55167  |+75.52903  |       |       |       |   Gaia2|21.1  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-12-12T00:44:29.760Z|177.95733  |+75.45731  |       |       |       |   Gaia2|21.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-12-12T02:22:59.520Z|177.74933  |+75.49658  |       |       |       |   Gaia2|21.2  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-12-13T03:01:53.184Z|174.54196  |+75.37383  |       |       |       |   Gaia2|21    |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|Y65 |    |2024-12-13T03:32:51.648Z|174.44288  |+75.38311  |       |       |       |   Gaia2|21.2  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   |        | CMO|204 |    |2024-12-16T17:50:54.7Z  |162.41128  |+74.260163 |0.8    |0.8    |       |  Gaia3E|20.9  |0.6   |   G|  Gaia3E| 4.7  |0.65  |2000|      |KF   |                                     
2024 PT5   |        | CMO|204 |    |2024-12-16T18:39:02.0Z  |162.367099 |+74.256279 |1      |1      |       |  Gaia3E|20.8  |0.7   |   G|  Gaia3E| 4.7  |0.52  |2700|      |KF   |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-12-20T21:38:35.520Z|148.62492  |+72.11961  |       |       |       |   Gaia2|19.2  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-12-20T21:54:00.000Z|148.59854  |+72.12036  |       |       |       |   Gaia2|19.9  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-12-20T22:08:32.640Z|148.572    |+72.12119  |       |       |       |   Gaia2|19.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|203 |    |2024-12-26T21:15:00.634Z|129.77092  |+66.18689  |       |       |       |   Gaia2|19.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|203 |    |2024-12-26T22:00:01.670Z|129.65342  |+66.16358  |       |       |       |   Gaia2|20    |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-12-27T23:48:27.072Z|126.72888  |+64.68322  |       |       |       |   Gaia2|19.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-12-28T00:00:00.000Z|126.695    |+64.67656  |       |       |       |   Gaia2|19.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2024-12-28T00:11:46.752Z|126.65988  |+64.66969  |       |       |       |   Gaia2|19.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|K19 |    |2024-12-30T22:17:04.128Z|119.36492  |+59.73047  |       |       |       |  Gaia3E|19.4  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|K19 |    |2024-12-30T22:22:12.576Z|119.35158  |+59.72547  |       |       |       |  Gaia3E|18.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|K19 |    |2024-12-30T22:27:21.888Z|119.33863  |+59.72056  |       |       |       |  Gaia3E|18.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | CCM4992| CCD|G96 |  01|2024-12-31T06:50:31.903Z|118.534695 |+59.10207  |0.107  |0.112  | 0     |   Gaia2|19.13 |0.212 |   G|   Gaia2|      |1.169 |    |0.096 |     |                                     
2024 PT5   | CCM4992| CCD|G96 |  01|2024-12-31T06:58:16.537Z|118.514055 |+59.09392  |0.12   |0.126  | 0     |   Gaia2|19.04 |0.212 |   G|   Gaia2|      |1.168 |    |0.103 |     |                                     
2024 PT5   | CCM4992| CCD|G96 |  01|2024-12-31T07:06:02.353Z|118.492095 |+59.08522  |0.114  |0.119  | 0     |   Gaia2|19.54 |0.216 |   G|   Gaia2|      |1.162 |    |0.098 |     |                                     
2024 PT5   | CCM4992| CCD|G96 |  01|2024-12-31T07:13:47.544Z|118.470615 |+59.07666  |0.121  |0.125  | 0     |   Gaia2|19.16 |0.206 |   G|   Gaia2|      |1.253 |    |0.099 |     |                                     
2024 PT5   | A11gYib| CCD|T08 |    |2025-01-02T10:06:30.54Z |114.09268  |+54.76103  |0.977  |0.977  |       |   Gaia2|19.19 |0.184 |  Ao|        |      |0.735 |    |      |     |atlas_T08/T9025390/D1035605041       
2024 PT5   | A11gYib| CCD|T08 |    |2025-01-02T10:09:09.54Z |114.08538  |+54.75749  |0.698  |0.698  |       |   Gaia2|18.94 |0.141 |  Ao|        |      |0.851 |    |      |     |atlas_T08/T9025390/D1035606597       
2024 PT5   | A11gYib| CCD|T08 |    |2025-01-02T10:16:24.82Z |114.06628  |+54.74757  |0.764  |0.764  |       |   Gaia2|19.1  |0.16  |  Ao|        |      |0.796 |    |      |     |atlas_T08/T9025390/D1035610780       
2024 PT5   | A11gYib| CCD|T08 |    |2025-01-02T10:30:45.86Z |114.02763  |+54.72794  |1.004  |1.004  |       |   Gaia2|19.16 |0.183 |  Ao|        |      |0.738 |    |      |     |atlas_T08/T9025390/D1035619791       
2024 PT5   | C446ZV1| CCD|703 |  01|2025-01-03T06:18:03.441Z|112.574295 |+52.83586  |0.395  |0.387  | 0.0003|   Gaia2|19.09 |0.222 |   G|   Gaia2|      |0.849 |    |0.155 |     |                                     
2024 PT5   | C446ZV1| CCD|703 |  01|2025-01-03T06:21:13.520Z|112.566945 |+52.83166  |0.498  |0.496  | 0     |   Gaia2|18.97 |0.209 |   G|   Gaia2|      |0.945 |    |0.158 |     |                                     
2024 PT5   | C446ZV1| CCD|703 |  01|2025-01-03T06:24:23.881Z|112.559775 |+52.82741  |0.433  |0.427  | 0.0001|   Gaia2|18.85 |0.23  |   G|   Gaia2|      |0.813 |    |0.157 |     |                                     
2024 PT5   | C446ZV1| CCD|703 |  01|2025-01-03T06:27:33.748Z|112.552455 |+52.82289  |0.353  |0.369  | 0.0001|   Gaia2|19.08 |0.213 |   G|   Gaia2|      |0.885 |    |0.16  |     |                                     
2024 PT5   | C4477T1| CCD|703 |  01|2025-01-05T06:32:20.860Z|109.215225 |+48.04901  |0.723  |0.723  | 0     |   Gaia2|19.44 |0.334 |   G|   Gaia2|      |0.536 |    |0.165 |     |                                     
2024 PT5   | C4477T1| CCD|703 |  01|2025-01-05T06:38:42.009Z|109.202205 |+48.03843  |0.635  |0.614  | 0     |   Gaia2|19.45 |0.33  |   G|   Gaia2|      |0.537 |    |0.159 |     |                                     
2024 PT5   | C4477T1| CCD|703 |  01|2025-01-05T06:41:56.529Z|109.194855 |+48.03344  |0.65   |0.652  | 0     |   Gaia2|18.84 |0.306 |   G|   Gaia2|      |0.598 |    |0.164 |     |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2025-01-05T21:33:49.536Z|108.42967  |+46.44211  |       |       |       |   Gaia2|18.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2025-01-05T21:40:25.248Z|108.41887  |+46.43358  |       |       |       |   Gaia2|18.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2025-01-05T21:54:02.592Z|108.39637  |+46.41586  |       |       |       |   Gaia2|18.9  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2025-01-05T22:00:42.624Z|108.38425  |+46.40686  |       |       |       |   Gaia2|18.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2025-01-05T22:08:55.104Z|108.36992  |+46.39589  |       |       |       |   Gaia2|18.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y66 |    |2025-01-05T22:15:35.136Z|108.358    |+46.38689  |       |       |       |   Gaia2|18.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | A11hlhN| CCD|T08 |    |2025-01-06T08:26:17.92Z |107.71569  |+45.35328  |0.558  |0.558  |       |   Gaia2|18.82 |0.125 |  Ao|        |      |0.903 |    |      |     |atlas_T08/T9072612/D1036977352       
2024 PT5   | A11hlhN| CCD|T08 |    |2025-01-06T08:29:37.80Z |107.70888  |+45.34846  |0.475  |0.475  |       |   Gaia2|18.59 |0.103 |  Ao|        |      |0.987 |    |      |     |atlas_T08/T9072612/D1036978845       
2024 PT5   | A11hlhN| CCD|T08 |    |2025-01-06T08:33:38.08Z |107.70075  |+45.34244  |0.517  |0.517  |       |   Gaia2|18.62 |0.109 |  Ao|        |      |0.963 |    |      |     |atlas_T08/T9072612/D1036981076       
2024 PT5   | A11hlhN| CCD|T08 |    |2025-01-06T09:24:17.70Z |107.59654  |+45.26379  |0.686  |0.686  |       |   Gaia2|18.71 |0.147 |  Ao|        |      |0.833 |    |      |     |atlas_T08/T9072612/D1037005027       
2024 PT5   | K24P05T| CMO|Y64 |    |2025-01-06T22:17:09.312Z|106.96554  |+43.82006  |       |       |       |   Gaia2|18.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2025-01-06T22:29:47.040Z|106.94371  |+43.80178  |       |       |       |   Gaia2|18.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2025-01-06T22:43:05.376Z|106.91987  |+43.78208  |       |       |       |   Gaia2|18.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2025-01-06T23:08:17.376Z|106.87383  |+43.74394  |       |       |       |   Gaia2|18.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2025-01-06T23:23:05.568Z|106.84604  |+43.72094  |       |       |       |   Gaia2|19    |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|Y64 |    |2025-01-06T23:37:12.288Z|106.81954  |+43.69858  |       |       |       |   Gaia2|18.8  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | C447Y11| CCD|703 |  01|2025-01-07T04:09:39.270Z|106.653375 |+43.16083  |0.766  |0.754  |-0.0001|   Gaia2|19.57 |0.349 |   G|   Gaia2|      |0.556 |    |0.157 |     |                                     
2024 PT5   | C447Y11| CCD|703 |  01|2025-01-07T04:12:43.261Z|106.64901  |+43.15628  |0.851  |0.849  | 0     |   Gaia2|18.99 |0.388 |   G|   Gaia2|      |0.472 |    |0.153 |     |                                     
2024 PT5   | C447Y11| CCD|703 |  01|2025-01-07T04:15:47.788Z|106.64439  |+43.152    |0.828  |0.826  | 0     |   Gaia2|18.86 |0.362 |   G|   Gaia2|      |0.523 |    |0.161 |     |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-07T19:31:03.12Z |105.81136  |+41.41659  |0.28   |0.28   |       |   Gaia2|18.4  |0.26  |   G|   Gaia2| 6.3  |1.09  | 225|0.29  |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-07T19:35:11.92Z |105.80589  |+41.40995  |0.32   |0.31   |       |   Gaia2|18.6  |0.23  |   G|   Gaia2| 6.3  |1.11  | 225|0.24  |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-07T19:39:19.06Z |105.80073  |+41.40389  |0.46   |0.47   |       |   Gaia2|18.2  |0.29  |   G|   Gaia2| 6.3  |1.04  | 225|0.32  |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-07T19:43:26.38Z |105.79484  |+41.39729  |0.47   |0.49   |       |   Gaia2|19.1  |0.29  |   G|   Gaia2| 6.3  |0.85  | 225|0.29  |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-07T19:47:33.66Z |105.7892   |+41.39095  |0.32   |0.33   |       |   Gaia2|18.3  |0.28  |   G|   Gaia2| 6.3  |1.03  | 225|0.3   |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-07T19:51:40.87Z |105.78361  |+41.38458  |0.27   |0.26   |       |   Gaia2|18.8  |0.24  |   G|   Gaia2| 6.3  |0.99  | 225|0.25  |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-07T19:55:47.99Z |105.77805  |+41.37781  |0.57   |0.63   |       |   Gaia2|17.9  |0.4   |   G|   Gaia2| 6.3  |1.09  | 225|0.42  |K    |                                     
2024 PT5   | A11huvI| CCD|T05 |    |2025-01-08T09:51:45.68Z |104.98905  |+39.96229  |0.512  |0.512  |       |   Gaia2|18.56 |0.116 |  Ao|        |      |0.936 |    |      |     |atlas_T05/T9647723/D1349080098       
2024 PT5   | A11huvI| CCD|T05 |    |2025-01-08T09:57:52.98Z |104.97746  |+39.95121  |0.453  |0.453  |       |   Gaia2|18.54 |0.109 |  Ao|        |      |0.963 |    |      |     |atlas_T05/T9647723/D1349086367       
2024 PT5   | A11huvI| CCD|T05 |    |2025-01-08T10:40:29.34Z |104.89696  |+39.87143  |0.475  |0.475  |       |   Gaia2|18.63 |0.122 |  Ao|        |      |0.914 |    |      |     |atlas_T05/T9647723/D1349132839       
2024 PT5   | A11huvI| CCD|T05 |    |2025-01-08T10:48:21.64Z |104.882    |+39.85606  |0.517  |0.517  |       |   Gaia2|18.76 |0.134 |  Ao|        |      |0.873 |    |      |     |atlas_T05/T9647723/D1349144618       
2024 PT5   | A11huvI| CCD|T05 |    |2025-01-08T10:56:57.56Z |104.86591  |+39.83953  |0.642  |0.642  |       |   Gaia2|18.91 |0.16  |  Ao|        |      |0.796 |    |      |     |atlas_T05/T9647723/D1349159803       
2024 PT5   | A11huvI| CCD|T05 |    |2025-01-08T11:47:51.79Z |104.77267  |+39.7366   |0.434  |0.434  |       |   Gaia2|18.52 |0.105 |  Ao|        |      |0.979 |    |      |     |atlas_T05/T9647723/D1349205226       
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:21:29.664Z|104.54271  |+38.75286  |       |       |       |   Gaia2|19.9  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:22:32.736Z|104.54125  |+38.75139  |       |       |       |   Gaia2|19.5  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:23:35.808Z|104.53908  |+38.74886  |       |       |       |   Gaia2|19.5  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:24:38.880Z|104.53717  |+38.74731  |       |       |       |   Gaia2|19.4  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:25:41.952Z|104.53542  |+38.74578  |       |       |       |   Gaia2|19.8  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:26:44.160Z|104.53363  |+38.74378  |       |       |       |   Gaia2|19.7  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:27:48.096Z|104.53158  |+38.74172  |       |       |       |   Gaia2|19.5  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:28:51.168Z|104.52983  |+38.74031  |       |       |       |   Gaia2|19.7  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:29:54.240Z|104.52808  |+38.73831  |       |       |       |   Gaia2|19.6  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:30:56.448Z|104.52654  |+38.73669  |       |       |       |   Gaia2|19    |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:31:59.520Z|104.52458  |+38.73444  |       |       |       |   Gaia2|19.4  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:33:02.592Z|104.52275  |+38.73272  |       |       |       |   Gaia2|19.5  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:34:05.664Z|104.52096  |+38.73083  |       |       |       |   Gaia2|19.5  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   |  KAO001| CCD|088 |    |2025-01-08T20:36:11.808Z|104.517    |+38.72719  |       |       |       |   Gaia2|19.7  |      |   G|        |      |      |    |      |     |                                     
2024 PT5   | K24P05T| CCD|H21 |    |2025-01-09T05:07:20.698Z|104.09104  |+37.74103  |       |       |       |   Gaia2|19.1  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|H21 |    |2025-01-09T05:11:22.358Z|104.0845   |+37.73361  |       |       |       |   Gaia2|19.1  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|H21 |    |2025-01-09T05:15:24.106Z|104.07796  |+37.72628  |       |       |       |   Gaia2|19.1  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | A11huTO| CCD|T08 |    |2025-01-09T09:03:59.02Z |103.95319  |+37.36397  |0.708  |0.708  |       |   Gaia2|18.76 |0.155 |  Ao|        |      |0.81  |    |      |     |atlas_T08_opp/T789699/D3083819       
2024 PT5   | A11huTO| CCD|T08 |    |2025-01-09T09:40:02.99Z |103.88876  |+37.29958  |0.677  |0.677  |       |   Gaia2|18.65 |0.14  |  Ao|        |      |0.854 |    |      |     |atlas_T08_opp/T789699/D3100167       
2024 PT5   | A11huTO| CCD|T08 |    |2025-01-09T09:50:25.99Z |103.87033  |+37.28048  |0.65   |0.65   |       |   Gaia2|18.69 |0.14  |  Ao|        |      |0.854 |    |      |     |atlas_T08_opp/T789699/D3107891       
2024 PT5   | A11huTO| CCD|T08 |    |2025-01-09T09:57:44.44Z |103.85702  |+37.26676  |0.565  |0.565  |       |   Gaia2|18.47 |0.124 |  Ao|        |      |0.907 |    |      |     |atlas_T08_opp/T789699/D3112500       
2024 PT5   |        | CMO|204 |    |2025-01-13T22:10:34.4Z  | 99.89636  |+25.06348  |0.47   |0.47   |       |   Gaia3|18.5  |0.12  |   G|   Gaia3| 4.7  |1.04  | 555|0.07  |H    |                                     
2024 PT5   |        | CMO|204 |    |2025-01-13T22:22:35.9Z  | 99.88206  |+25.04166  |0.39   |0.39   |       |   Gaia3|      |      |    |        |      |1     | 570|0.08  |B    |                                     
2024 PT5   | K24P05T| CMO|D43 |    |2025-01-15T18:17:44.016Z| 98.77004  |+20.32558  |       |       |       |  Gaia3E|18.1  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|D43 |    |2025-01-15T19:03:06.566Z| 98.73392  |+20.25458  |       |       |       |  Gaia3E|18.7  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   |41206047| CCD|U52 |    |2025-01-16T07:26:46Z    | 98.28807  |+18.99795  |1.71   |1.71   |       |   Gaia2|      |      |    |        |      |0     | 556|0.27  |K    |                                     
2024 PT5   |41206047| CCD|U52 |    |2025-01-16T07:36:54Z    | 98.2774   |+18.98011  |0.52   |0.48   |       |   Gaia2|18.5  |0.49  |   G|   Gaia2| 8.7  |0.57  | 556|0.3   |K    |                                     
2024 PT5   |41206047| CCD|U52 |    |2025-01-16T07:47:02Z    | 98.26696  |+18.96267  |0.3    |0.22   |       |   Gaia2|17.8  |0.4   |   G|   Gaia2| 8.7  |0.97  | 556|0.27  |K    |                                     
2024 PT5   | xoph818| CMO|K74 |    |2025-01-16T20:42:14Z    | 98.02746  |+17.62179  |0.6    |0.58   |       |  ATLAS2|18.7  |0.39  |  Vj|  ATLAS2| 9.3  |0.48  |1450|0.85  |K    |                                     
2024 PT5   | xoph818| CMO|K74 |    |2025-01-16T21:03:47Z    | 98.00722  |+17.58673  |0.57   |0.58   |       |  ATLAS2|18.6  |0.37  |  Vj|  ATLAS2| 9.3  |0.47  |1740|0.15  |K    |                                     
2024 PT5   | K24P05T| CMO|M45 |    |2025-01-16T22:43:10.560Z| 97.87442  |+17.42844  |       |       |       |  Gaia3E|17.9  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|M45 |    |2025-01-16T22:45:08.928Z| 97.87254  |+17.425    |       |       |       |  Gaia3E|18.4  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|M45 |    |2025-01-16T22:47:08.160Z| 97.87067  |+17.4215   |       |       |       |  Gaia3E|18.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   |41206052| CCD|U52 |    |2025-01-17T06:04:20Z    | 97.79208  |+16.7079   |0.4    |0.38   |       |   Gaia2|18.6  |0.41  |   G|   Gaia2| 8.7  |0.67  | 479|0.21  |K    |                                     
2024 PT5   |41206052| CCD|U52 |    |2025-01-17T06:13:02Z    | 97.78376  |+16.69357  |0.48   |0.49   |       |   Gaia2|18.5  |0.52  |   G|   Gaia2| 8.7  |0.58  | 479|0.26  |K    |                                     
2024 PT5   |41206052| CCD|U52 |    |2025-01-17T06:21:43Z    | 97.7746   |+16.67982  |0.64   |0.64   |       |   Gaia2|19.1  |0.61  |   G|   Gaia2| 8.7  |0.44  | 479|0.25  |K    |                                     
2024 PT5   | K24P05T| CMO|D43 |    |2025-01-17T19:04:27.091Z| 97.56408  |+15.40553  |       |       |       |  Gaia3E|18.9  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|D43 |    |2025-01-17T19:33:33.667Z| 97.54058  |+15.36128  |       |       |       |  Gaia3E|18.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|J43 |    |2025-01-17T19:54:34.848Z| 97.57229  |+15.36156  |       |       |       |   Gaia2|18.6  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|J43 |    |2025-01-17T20:06:20.736Z| 97.56217  |+15.34394  |       |       |       |   Gaia2|18.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|J43 |    |2025-01-17T20:18:05.760Z| 97.55196  |+15.32656  |       |       |       |   Gaia2|17.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-18T18:18:59.28Z | 97.05894  |+13.16358  |0.33   |0.34   |       |   Gaia3|19.2  |0.29  |   G|   Gaia3| 6.3  |1     | 450|0.33  |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-18T18:27:12.87Z | 97.05332  |+13.15139  |0.45   |0.44   |       |   Gaia3|18.9  |0.27  |   G|   Gaia3| 6.3  |1     | 450|0.34  |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-18T18:35:27.38Z | 97.0474   |+13.13939  |0.52   |0.51   |       |   Gaia3|18.8  |0.42  |   G|   Gaia3| 6.3  |0.85  | 450|0.4   |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-18T18:51:55.02Z | 97.03592  |+13.11486  |0.52   |0.52   |       |   Gaia3|18.7  |0.43  |   G|   Gaia3| 6.3  |0.77  | 450|0.44  |K    |                                     
2024 PT5   |        | CMO|G34 |    |2025-01-18T19:00:09.20Z | 97.02964  |+13.10238  |0.45   |0.47   |       |   Gaia3|19.2  |0.32  |   G|   Gaia3| 6.3  |1.05  | 450|0.36  |K    |                                     
2024 PT5   | K24P05T| CMO|185 |    |2025-01-18T21:49:24.384Z| 96.90367  |+12.85325  |       |       |       |   Gaia2|18.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|185 |    |2025-01-18T22:12:38.880Z| 96.88279  |+12.81706  |       |       |       |   Gaia2|18.5  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CMO|185 |    |2025-01-18T22:36:01.152Z| 96.86192  |+12.78042  |       |       |       |   Gaia2|17.3  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   |41206064| CCD|U52 |    |2025-01-19T06:08:40Z    | 96.74848  |+12.09642  |0.59   |0.56   |       |   Gaia2|18.8  |0.36  |   G|   Gaia2| 8.7  |0.51  | 211|0.32  |K    |                                     
2024 PT5   |41206064| CCD|U52 |    |2025-01-19T06:12:28Z    | 96.74511  |+12.09092  |0.29   |0.18   |       |   Gaia2|17.6  |0.11  |   G|   Gaia2| 8.7  |1.21  | 211|0.31  |K    |                                     
2024 PT5   | xoph892| CMO|K74 |    |2025-01-19T18:13:25.0Z  | 96.58993  |+10.96581  |0.26   |0.3    |       |  ATLAS2|19.4  |0.14  |  Vj|  ATLAS2| 4.5  |0.87  | 759|0.22  |K    |                                     
2024 PT5   | xoph892| CMO|K74 |    |2025-01-19T18:26:15.2Z  | 96.58165  |+10.94759  |0.26   |0.28   |       |  ATLAS2|19.2  |0.14  |  Vj|  ATLAS2| 4.5  |0.88  | 759|0.22  |K    |                                     
2024 PT5   | xoph892| CMO|K74 |    |2025-01-19T18:39:05.3Z  | 96.57338  |+10.92926  |0.24   |0.25   |       |  ATLAS2|19.4  |0.14  |  Vj|  ATLAS2| 4.5  |0.88  | 759|0.14  |K    |                                     
2024 PT5   |        | CMO|K87 |    |2025-01-19T20:23:35Z    | 96.49592  |+10.77823  |0.21   |0.2    |       |  Gaia3E|18.6  |0.11  |   G|  Gaia3E| 5.9  |1.18  | 581|0.25  |K    |                                     
2024 PT5   |        | CMO|K87 |    |2025-01-19T20:34:12Z    | 96.48731  |+10.76268  |0.12   |0.2    |       |  Gaia3E|18.6  |0.22  |   G|  Gaia3E| 5.9  |1.11  | 581|0.18  |K    |                                     
2024 PT5   |        | CMO|K87 |    |2025-01-19T20:44:48Z    | 96.47866  |+10.74708  |0.22   |0.3    |       |  Gaia3E|19.2  |0.18  |   G|  Gaia3E| 5.9  |0.91  | 581|0.23  |K    |                                     
2024 PT5   |41206072| CCD|U52 |    |2025-01-20T05:51:05Z    | 96.30478  | +9.95853  |0.18   |0.21   |       |   Gaia2|17.3  |0.23  |   G|   Gaia2| 8.7  |1.27  | 252|0.25  |K    |                                     
2024 PT5   |41206072| CCD|U52 |    |2025-01-20T05:55:36Z    | 96.30081  | +9.95212  |0.53   |0.54   |       |   Gaia2|19.1  |0.36  |   G|   Gaia2| 8.7  |0.53  | 252|0.25  |K    |                                     
2024 PT5   | K24P05T| CCD|L18 |    |2025-01-20T20:32:23.366Z| 96.019    | +8.66447  |       |       |       |  Gaia3E|19.3  |      |   G|        |      |      |    |      |K    |                                     
2024 PT5   | K24P05T| CCD|L18 |    |2025-01-20T20:45:10.426Z| 96.00871  | +8.64617  |       |       |       |  Gaia3E|19    |      |   G|        |      |      |    |      |K    |                                     
