# version=2017
permID|provID|trkSub|mode|stn|obsTime|ra|dec|rmsRA|rmsDec|astCat|mag|band
4179||04179|CCD|J51|2009-01-22T23:49:56.928Z|128.00925|18.84692|||UCAC2|14.4|R
4179||04179|CCD|J51|2009-01-22T23:57:38.304Z|128.00721|18.84747|||UCAC2|14.4|R
4179||04179|CCD|J51|2009-01-23T00:05:20.544Z|128.00517|18.84803|||UCAC2|14.4|R
4179||04179|CCD|C20|2009-01-23T01:47:31.488Z|127.97429|18.85297|||UCAC2|14.4|R
4179||04179|CCD|C20|2009-01-23T01:48:18.144Z|127.97413|18.85303|||UCAC2|14.4|R
4179||04179|CCD|D29|2009-01-23T15:49:36.480Z|127.77846|18.91283|||UCAC2|14.0|R
4179||04179|CCD|D29|2009-01-23T16:09:48.672Z|127.77321|18.91422|||UCAC2|14.0|R
4179||04179|CCD|D29|2009-01-23T16:29:15.936Z|127.76812|18.91553|||UCAC2|14.0|R
4179||04179|CCD|D29|2009-01-23T16:49:48.864Z|127.76283|18.91689|||UCAC2|14.0|R
4179||04179|CCD|B75|2009-01-24T01:44:55.104Z|127.63592|18.95153|||UCAC2|13.9|V
4179||04179|CCD|B75|2009-01-24T01:50:33.792Z|127.63446|18.95192|||UCAC2|14.0|V
4179||04179|CCD|C20|2009-01-24T01:53:10.176Z|127.63208|18.95161|||UCAC2|14.1|R
4179||04179|CCD|B75|2009-01-24T01:58:02.208Z|127.63263|18.95233|||UCAC2|14.0|V
4179||04179|CCD|379|2009-01-24T16:59:19.968Z|127.42562|19.01269|||UCAC2|13.9|V
4179||04179|CCD|379|2009-01-24T17:01:09.696Z|127.42517|19.01278|||UCAC2|13.9|V
4179||04179|CCD|379|2009-01-24T17:03:00.288Z|127.42475|19.01286|||UCAC2|13.9|V
4179||04179|CCD|379|2009-01-24T17:08:19.968Z|127.42350|19.01331|||UCAC2|13.9|V
4179||04179|CCD|379|2009-01-24T17:10:09.696Z|127.42304|19.01339|||UCAC2|13.9|V
4179||04179|CCD|379|2009-01-24T17:12:00.288Z|127.42254|19.01344|||UCAC2|13.9|V
4179||04179|CCD|379|2009-01-24T17:17:19.104Z|127.42125|19.01392|||UCAC2|13.8|V
4179||04179|CCD|379|2009-01-24T17:19:08.832Z|127.42083|19.01397|||UCAC2|13.9|V
4179||04179|CCD|379|2009-01-24T17:20:59.424Z|127.42037|19.01408|||UCAC2|13.9|V
4179||04179|CCD|379|2009-01-25T17:22:09.408Z|127.09988|19.10536|||UCAC2|14.1|V
4179||04179|CCD|379|2009-01-25T17:29:19.680Z|127.09808|19.10575|||UCAC2|14.0|V
4179||04179|CCD|379|2009-01-25T17:31:10.272Z|127.09771|19.10581|||UCAC2|14.0|V
4179||04179|CCD|379|2009-01-25T17:33:00.000Z|127.09717|19.10600|||UCAC2|13.9|V
4179||9B02CC1|CCD|703|2009-01-28T04:14:38.976Z|126.37542|19.31103|||UCAC2|14.3|V
4179||9B02CC1|CCD|703|2009-01-28T04:23:45.024Z|126.37333|19.31167|||UCAC2|14.3|V
4179||9B02CC1|CCD|703|2009-01-28T04:33:05.760Z|126.37138|19.31219|||UCAC2|14.3|V
4179||9B02CC1|CCD|703|2009-01-28T04:42:16.992Z|126.36958|19.31275|||UCAC2|14.3|V
4179||04179|CCD|379|2009-01-28T15:47:59.712Z|126.23638|19.34878|||UCAC2|14.2|V
4179||04179|CCD|379|2009-01-28T16:02:19.392Z|126.23333|19.34956|||UCAC2|14.1|V
4179||04179|CCD|379|2009-01-28T16:05:58.848Z|126.23262|19.34972|||UCAC2|14.3|V
4179||04179|CCD|C20|2009-01-29T00:22:16.608Z|126.13683|19.37481|||UCAC2|14.6|R
4179||04179|CCD|C20|2009-01-29T00:23:03.264Z|126.13663|19.37486|||UCAC2|14.6|R
4179||04179|CCD|510|2009-01-29T22:21:58.752Z|125.89821|19.44197|||USNOB1|15.2|V
4179||04179|CCD|510|2009-01-29T22:28:51.744Z|125.89687|19.44236|||USNOB1|15.2|V
4179||04179|CCD|510|2009-01-29T22:32:16.512Z|125.89625|19.44253|||USNOB1|15.1|V
4179||04179|CCD|J51|2009-01-30T00:01:22.080Z|125.88075|19.44875|||UCAC2|15.0|R
4179||04179|CCD|J51|2009-01-30T00:10:45.408Z|125.87883|19.44922|||UCAC2|15.0|R
4179||04179|CCD|J51|2009-01-30T00:20:09.600Z|125.87700|19.44969|||UCAC2|15.0|R
4179||04179|CCD|C20|2009-01-30T19:56:28.896Z|125.67129|19.50525|||UCAC2|14.9|R
4179||04179|CCD|C20|2009-01-30T19:57:16.416Z|125.67108|19.50533|||UCAC2|14.9|R
4179||04179|CCD|379|2009-01-31T17:28:20.064Z|125.45117|19.56525|||UCAC2|14.6|V
4179||04179|CCD|379|2009-01-31T17:32:00.384Z|125.45058|19.56536|||UCAC2|14.7|V
4179||04179|CCD|379|2009-01-31T17:37:20.064Z|125.44967|19.56550|||UCAC2|14.8|V
4179||04179|CCD|379|2009-01-31T17:39:09.792Z|125.44933|19.56556|||UCAC2|14.8|V
4179||04179|CCD|379|2009-01-31T17:41:00.384Z|125.44896|19.56558|||UCAC2|14.5|V
4179||04179|CCD|379|2009-01-31T17:48:08.928Z|125.44779|19.56600|||UCAC2|14.8|V
4179||04179|CCD|084|2009-01-31T19:22:56.640Z|125.43712|19.56858|||UCAC2|14.7|R
4179||04179|CCD|084|2009-01-31T19:26:32.640Z|125.43650|19.56881|||UCAC2|14.7|R
4179||04179|CCD|C20|2009-01-31T20:54:55.008Z|125.42054|19.57406|||UCAC2|14.9|R
4179||04179|CCD|C20|2009-01-31T20:55:42.528Z|125.42038|19.57411|||UCAC2|14.8|R
4179||04179|CCD|084|2009-02-03T19:09:08.928Z|124.79767|19.74389|||UCAC2|14.8|R
4179||04179|CCD|084|2009-02-03T23:25:48.000Z|124.76054|19.75333|||UCAC2|14.8|R
4179||04179|CCD|B67|2009-02-04T01:01:30.144Z|124.74725|19.75769|||UCAC2|15.0|R
4179||04179|CCD|B67|2009-02-04T01:10:35.328Z|124.74613|19.75792|||UCAC2|15.0|R
4179||04179|CCD|B67|2009-02-04T01:19:55.200Z|124.74475|19.75822|||UCAC2|15.0|R
4179||04179|CCD|084|2009-02-04T03:20:51.936Z|124.72825|19.76122|||UCAC2|14.9|R
4179||04179|CCD|084|2009-02-04T23:39:40.896Z|124.57346|19.80425|||UCAC2|15.2|R
4179||9C0A415|CCD|703|2009-02-05T05:19:45.120Z|124.53479|19.81786|||UCAC2|15.1|V
4179||9C0A415|CCD|703|2009-02-05T05:31:42.240Z|124.53313|19.81831|||UCAC2|15.1|V
4179||9C0A415|CCD|703|2009-02-05T05:43:35.040Z|124.53150|19.81869|||UCAC2|15.1|V
4179||04179|CCD|I13|2009-02-07T06:12:15.264Z|124.20154|19.90758|||UCAC2|15.0|I
4179||04179|CCD|I13|2009-02-07T06:17:44.448Z|124.20029|19.90817|||UCAC2|15.0|I
4179||04179|CCD|J46|2009-02-09T19:42:22.176Z|123.86450|20.00283|||UCAC2|15.3|R
4179||04179|CCD|J46|2009-02-09T19:48:38.016Z|123.86392|20.00314|||UCAC2|15.4|R
4179||04179|CCD|J46|2009-02-09T19:55:24.096Z|123.86338|20.00339|||UCAC2|15.1|R
4179||04179|CCD|J46|2009-02-10T19:42:50.688Z|123.75279|20.03428|||UCAC2|15.5|R
4179||04179|CCD|J46|2009-02-10T19:55:09.408Z|123.75175|20.03461|||UCAC2|15.4|R
4179||04179|CCD|J46|2009-02-10T20:04:55.200Z|123.75092|20.03486|||UCAC2|15.6|R
4179||04179|CCD|B19|2009-02-10T23:18:06.624Z|123.73317|20.03836|||UCAC2||
4179||04179|CCD|B19|2009-02-10T23:19:47.712Z|123.73304|20.03853|||UCAC2||
4179||04179|CCD|B19|2009-02-10T23:23:00.384Z|123.73262|20.03853|||UCAC2||
4179||04179|CCD|J46|2009-02-11T19:40:15.168Z|123.65321|20.06275|||UCAC2|15.1|R
4179||04179|CCD|J46|2009-02-11T19:46:00.768Z|123.65275|20.06286|||UCAC2|15.0|R
4179||04179|CCD|J46|2009-02-11T19:52:16.608Z|123.65229|20.06297|||UCAC2|15.3|R
4179||04179|CCD|B75|2009-02-11T23:41:11.616Z|123.63325|20.06669|||USNOB1|15.5|C
4179||04179|CCD|B75|2009-02-11T23:43:50.592Z|123.63304|20.06672|||USNOB1|15.7|C
4179||04179|CCD|B75|2009-02-11T23:45:31.680Z|123.63296|20.06667|||USNOB1|15.2|C
4179||04179|CCD|B09|2009-02-12T18:47:20.832Z|123.56737|20.08669|||UCAC2|15.7|V
4179||04179|CCD|B09|2009-02-12T19:01:03.360Z|123.56637|20.08692|||UCAC2|15.7|V
4179||04179|CCD|A06|2009-02-13T22:36:28.800Z|123.47696|20.11333|||UCAC2|16.1|R
4179||04179|CCD|A06|2009-02-13T22:59:23.424Z|123.47558|20.11369|||UCAC2|16.3|R
4179||04179|CCD|A06|2009-02-13T23:07:07.392Z|123.47500|20.11383|||UCAC2|16.1|R
4179||04179|CCD|B89|2009-02-13T23:28:03.648Z|123.47379|20.11419|||CMC14|16.0|R
4179||04179|CCD|B89|2009-02-13T23:40:49.152Z|123.47312|20.11433|||CMC14|16.0|R
4179||04179|CCD|B89|2009-02-13T23:53:33.792Z|123.47229|20.11456|||CMC14|16.0|R
4179||9C99409|CCD|G96|2009-02-14T06:16:03.360Z|123.45525|20.12061|||UCAC2|16.1|V
4179||9C99409|CCD|G96|2009-02-14T06:26:26.304Z|123.45462|20.12075|||UCAC2|16.1|V
4179||9C99409|CCD|G96|2009-02-14T06:36:59.616Z|123.45404|20.12089|||UCAC2|16.1|V
4179||9C99409|CCD|G96|2009-02-14T06:47:36.384Z|123.45329|20.12103|||UCAC2|16.1|V
4179||92Ea002|CCD|J75|2009-02-14T19:16:27.840Z|123.42408|20.13036|||UCAC2|16.0|V
4179||92Ea002|CCD|J75|2009-02-14T19:35:54.240Z|123.42308|20.13072|||UCAC2|16.0|V
4179||92Ea002|CCD|J75|2009-02-14T19:55:24.096Z|123.42213|20.13100|||UCAC2|16.0|V
4179||04179|CCD|J79|2009-02-14T21:15:34.848Z|123.41788|20.13231|||CMC14|16.0|R
4179||04179|CCD|J79|2009-02-14T21:16:37.056Z|123.41783|20.13231|||CMC14|16.0|R
4179||04179|CCD|J79|2009-02-14T21:18:40.608Z|123.41775|20.13233|||CMC14|16.1|R
4179||04179|CCD|B75|2009-02-15T00:38:32.064Z|123.40667|20.13433|||USNOB1|15.6|C
4179||04179|CCD|B75|2009-02-15T00:43:54.336Z|123.40650|20.13431|||USNOB1|15.3|C
4179||04179|CCD|B75|2009-02-15T00:45:12.960Z|123.40646|20.13436|||USNOB1|15.8|C
4179||04179|CCD|J46|2009-02-16T23:50:58.272Z|123.31696|20.16617|||CMC14|15.8|R
4179||04179|CCD|J46|2009-02-16T23:53:34.656Z|123.31683|20.16617|||CMC14|15.8|R
4179||04179|CCD|J46|2009-02-16T23:56:11.040Z|123.31675|20.16617|||CMC14|16.0|R
4179||04179|CCD|I13|2009-02-17T04:49:25.536Z|123.30921|20.16811|||UCAC2|15.4|I
4179||04179|CCD|I13|2009-02-17T04:53:04.992Z|123.30921|20.16814|||UCAC2|15.3|I
4179||04179|CCD|130|2009-02-18T22:17:44.736Z|123.26804|20.18561|||UCAC2|16.0|R
4179||04179|CCD|130|2009-02-18T22:18:52.128Z|123.26800|20.18558|||UCAC2|15.8|R
4179||04179|CCD|130|2009-02-18T22:20:33.216Z|123.26800|20.18558|||UCAC2|15.9|R
4179||04179|CCD|130|2009-02-18T22:22:14.304Z|123.26792|20.18561|||UCAC2|15.9|R
4179||04179|CCD|084|2009-02-19T17:25:41.952Z|123.26092|20.19044|||UCAC2|16.3|R
4179||04179|CCD|084|2009-02-19T17:28:55.488Z|123.26092|20.19047|||UCAC2|16.4|R
4179||04179|CCD|J46|2009-02-19T21:02:49.344Z|123.26046|20.19319|||CMC14|16.0|R
4179||04179|CCD|J46|2009-02-19T21:05:35.232Z|123.26042|20.19317|||CMC14|16.0|R
4179||04179|CCD|J46|2009-02-19T21:08:21.984Z|123.26042|20.19317|||CMC14|16.1|R
4179||04179|CCD|691|2009-02-20T03:16:49.152Z|123.25958|20.19406|||USNOB1||
4179||04179|CCD|691|2009-02-20T03:41:00.672Z|123.25921|20.19431|||USNOB1||
4179||04179|CCD|691|2009-02-20T04:05:13.056Z|123.25892|20.19444|||USNOB1||
4179||CSE001|CCD|857|2009-02-21T02:21:40.032Z|123.26200|20.19839|||USNOB1|17.3|C
4179||CSE001|CCD|857|2009-02-21T03:33:50.400Z|123.26154|20.19872|||USNOB1|17.1|C
4179||CSE001|CCD|857|2009-02-24T04:07:20.064Z|123.32813|20.19717|||USNOB1|16.3|C
4179||CSE001|CCD|857|2009-02-24T06:07:00.768Z|123.32983|20.19675|||USNOB1|17.5|C
4179||04179|CCD|510|2009-02-24T21:27:50.112Z|123.35613|20.19281|||USNOB1|16.9|V
4179||04179|CCD|510|2009-02-24T21:33:46.944Z|123.35625|20.19283|||USNOB1|17.2|V
4179||04179|CCD|510|2009-02-24T21:39:47.232Z|123.35629|20.19272|||USNOB1|16.8|V
4179||04179|CCD|I13|2009-02-25T03:48:45.504Z|123.36713|20.19175|||UCAC2|16.0|I
4179||04179|CCD|I13|2009-02-25T03:50:27.456Z|123.36750|20.19164|||UCAC2|16.0|I
4179||04179|CCD|084|2009-02-26T01:57:11.232Z|123.41229|20.18381|||USNOB1|17.2|R
4179||04179|CCD|I13|2009-02-26T02:06:37.152Z|123.41500|20.18539|||UCAC2|16.5|I
4179||04179|CCD|I13|2009-02-26T02:08:50.208Z|123.41529|20.18533|||UCAC2|16.5|I
4179||CSE001|CCD|857|2009-02-26T03:42:59.904Z|123.41925|20.18506|||USNOB1|16.7|C
4179||CSE001|CCD|857|2009-02-26T06:42:40.032Z|123.42392|20.18411|||USNOB1|16.4|C
4179||CSE001|CCD|857|2009-02-26T09:42:00.288Z|123.42938|20.18253|||USNOB1|16.1|C
4179||9DA2009|CCD|G96|2009-02-27T06:13:52.032Z|123.48342|20.17467|||UCAC2|16.6|V
4179||9DA2009|CCD|G96|2009-02-27T06:28:03.936Z|123.48388|20.17456|||UCAC2|16.6|V
4179||9DA2009|CCD|G96|2009-02-27T06:37:36.768Z|123.48417|20.17447|||UCAC2|16.6|V
4179||9DA2009|CCD|G96|2009-02-27T06:47:11.328Z|123.48450|20.17439|||UCAC2|16.6|V
4179||04179|CCD|B09|2009-02-27T21:06:40.032Z|123.52592|20.16722|||UCAC2|16.6|V
4179||04179|CCD|B09|2009-02-27T21:11:08.736Z|123.52612|20.16728|||UCAC2|16.8|V
4179||04179|CCD|A24|2009-02-27T21:53:08.160Z|123.52787|20.16681|||USNOA2|16.8|R
4179||04179|CCD|A24|2009-02-27T21:54:34.560Z|123.52796|20.16681|||USNOA2|16.8|R
4179||04179|CCD|A24|2009-02-27T22:14:21.696Z|123.52871|20.16661|||USNOA2|17.0|R
4179||04179|CCD|A24|2009-02-27T22:35:35.232Z|123.52958|20.16644|||USNOA2|17.1|R
4179||04179|CCD|A24|2009-02-27T22:55:22.368Z|123.53037|20.16628|||USNOA2|16.8|R
4179||04179|CCD|A24|2009-02-27T22:56:48.768Z|123.53033|20.16628|||USNOA2|16.8|R
4179||04179|CCD|B89|2009-02-27T23:26:41.568Z|123.53175|20.16617|||CMC14|16.9|R
4179||04179|CCD|B89|2009-02-27T23:42:23.328Z|123.53233|20.16603|||CMC14|17.1|R
4179||04179|CCD|B89|2009-02-27T23:58:04.224Z|123.53296|20.16586|||CMC14|17.2|R
4179||T0002F|CCD|A41|2009-02-28T21:33:23.616Z|123.60129|20.15408|||USNOA2|17.2|R
4179||T0002F|CCD|A41|2009-02-28T21:58:39.936Z|123.60250|20.15400|||USNOA2|17.4|R
4179||T0002F|CCD|A41|2009-02-28T22:23:36.384Z|123.60371|20.15369|||USNOA2|17.2|R
4179||04179|CCD|704|2009-03-02T03:59:32.640Z|123.70842|20.13636|||USNOA2|18.1|V
4179||04179|CCD|704|2009-03-02T04:33:26.496Z|123.71067|20.13547|||USNOA2|19.6|V
4179||04179|CCD|704|2009-03-02T05:06:46.656Z|123.71279|20.13469|||USNOA2|18.0|V
4179||04179|CCD|379|2009-03-02T10:50:37.248Z|123.73512|20.13078|||UCAC2|16.9|V
4179||04179|CCD|379|2009-03-02T10:53:17.088Z|123.73537|20.13072|||UCAC2|16.6|V
4179||04179|CCD|379|2009-03-02T11:05:40.992Z|123.73600|20.13056|||UCAC2|16.6|V
4179||04179|CCD|379|2009-03-02T11:08:19.968Z|123.73621|20.13061|||UCAC2|16.9|V
4179||04179|CCD|A24|2009-03-16T20:18:41.184Z|125.78362|19.70600|||USNOA2|17.0|R
4179||04179|CCD|A24|2009-03-16T20:20:07.584Z|125.78387|19.70594|||USNOA2|17.0|R
4179||04179|CCD|A24|2009-03-16T20:57:41.760Z|125.78850|19.70483|||USNOA2|17.2|R
4179||04179|CCD|A24|2009-03-16T21:36:41.472Z|125.79329|19.70369|||USNOA2|17.2|R
4179||04179|CCD|A24|2009-03-16T22:14:14.784Z|125.79800|19.70256|||USNOA2|17.0|R
4179||04179|CCD|A24|2009-03-16T22:15:41.184Z|125.79800|19.70258|||USNOA2|16.9|R
4179||9FB276B|CCD|G96|2009-03-19T05:01:37.344Z|126.23804|19.60547|||UCAC2|17.7|V
4179||9FB276B|CCD|G96|2009-03-19T05:12:29.664Z|126.23938|19.60514|||UCAC2|17.7|V
4179||9FB276B|CCD|G96|2009-03-19T05:23:15.936Z|126.24088|19.60481|||UCAC2|17.7|V
4179||9FB276B|CCD|G96|2009-03-19T05:34:02.208Z|126.24225|19.60447|||UCAC2|17.7|V
4179||04179|CCD|B60|2009-03-19T20:18:16.128Z|126.36592|19.57631|||UCAC2|17.5|V
4179||04179|CCD|B60|2009-03-19T20:28:18.336Z|126.36733|19.57597|||UCAC2|17.6|V
4179||04179|CCD|B60|2009-03-19T20:38:49.920Z|126.36871|19.57569|||UCAC2|17.6|V
4179||04179|CCD|B60|2009-03-19T20:38:57.696Z|126.36875|19.57567|||UCAC2|17.6|V
4179||04179|CCD|B60|2009-03-19T20:39:14.112Z|126.36892|19.57556|||UCAC2|17.4|V
4179||04179|CCD|B60|2009-03-19T20:50:15.072Z|126.37025|19.57531|||UCAC2|17.4|V
4179||04179|CCD|B60|2009-03-19T21:01:15.168Z|126.37171|19.57500|||UCAC2|17.3|V
4179||04179|CCD|704|2009-03-20T04:49:40.224Z|126.43742|19.56078|||USNOA2|17.7|V
4179||04179|CCD|704|2009-03-20T05:06:10.368Z|126.43979|19.56017|||USNOA2|18.2|V
4179||04179|CCD|704|2009-03-20T05:22:37.056Z|126.44183|19.55975|||USNOA2|18.0|V
4179||04179|CCD|704|2009-03-20T05:39:09.792Z|126.44408|19.55933|||USNOA2|18.1|V
4179||04179|CCD|704|2009-03-20T05:55:52.896Z|126.44621|19.55872|||USNOA2|18.1|V
4179||04179|CCD|434|2009-03-20T19:15:34.272Z|126.56138|19.53253|||NOMAD|17.3|V
4179||04179|CCD|434|2009-03-20T19:18:48.672Z|126.56167|19.53244|||NOMAD|17.0|V
4179||04179|CCD|434|2009-03-20T19:21:06.048Z|126.56192|19.53242|||NOMAD|17.1|V
4179||04179|CCD|434|2009-03-20T19:23:49.344Z|126.56238|19.53231|||NOMAD|17.2|V
4179||04179|CCD|A24|2009-03-21T22:01:35.328Z|126.79321|19.47953|||USNOA2|17.3|R
4179||04179|CCD|A24|2009-03-21T22:03:09.504Z|126.79371|19.47942|||USNOA2|17.5|R
4179||04179|CCD|A24|2009-03-21T22:18:41.760Z|126.79567|19.47892|||USNOA2|17.4|R
4179||04179|CCD|A24|2009-03-21T22:35:47.328Z|126.79804|19.47839|||USNOA2|17.4|R
4179||04179|CCD|A24|2009-03-21T22:51:22.176Z|126.80017|19.47797|||USNOA2|17.6|R
4179||04179|CCD|A24|2009-03-21T22:52:49.440Z|126.80025|19.47803|||USNOA2|17.4|R
4179||04179|CCD|A24|2009-03-24T21:25:46.560Z|127.44242|19.32997|||USNOA2|16.8|R
4179||04179|CCD|A24|2009-03-24T21:27:12.960Z|127.44262|19.32989|||USNOA2|16.9|R
4179||04179|CCD|A24|2009-03-24T21:42:46.080Z|127.44500|19.32928|||USNOA2|17.1|R
4179||04179|CCD|A24|2009-03-24T21:59:45.600Z|127.44754|19.32864|||USNOA2|17.2|R
4179||04179|CCD|A24|2009-03-24T22:15:18.720Z|127.44996|19.32789|||USNOA2|17.2|R
4179||04179|CCD|A24|2009-03-24T22:16:45.984Z|127.44992|19.32803|||USNOA2|16.9|R
4179||04179|CCD|704|2009-03-28T04:27:33.984Z|128.20488|19.15056|||USNOA2|17.7|V
4179||04179|CCD|704|2009-03-28T04:44:56.832Z|128.20758|19.14969|||USNOA2|18.1|V
4179||04179|CCD|704|2009-03-28T05:02:24.864Z|128.21037|19.14903|||USNOA2|18.0|V
4179||04179|CCD|704|2009-03-28T05:20:04.992Z|128.21317|19.14850|||USNOA2|18.2|V
4179||04179|CCD|704|2009-03-28T05:37:22.656Z|128.21600|19.14764|||USNOA2|18.1|V
4179||9F2C00D|CCD|703|2009-03-31T03:13:26.112Z|128.92350|18.97736|||UCAC2|18.2|V
4179||9F2C00D|CCD|703|2009-03-31T03:22:56.352Z|128.92513|18.97694|||UCAC2|18.1|V
4179||9F2C00D|CCD|703|2009-03-31T03:32:38.688Z|128.92663|18.97661|||UCAC2|18.3|V
4179||9F2C00D|CCD|703|2009-03-31T03:42:08.064Z|128.92812|18.97625|||UCAC2|18.2|V
4179||04179|CCD|704|2009-04-22T04:37:28.416Z|135.08258|17.35847|||USNOA2|19.2|V
4179||04179|CCD|704|2009-04-22T04:52:08.832Z|135.08575|17.35739|||USNOA2|19.5|V
4179||04179|CCD|704|2009-04-22T05:06:49.248Z|135.08875|17.35664|||USNOA2|19.7|V
4179||04179|CCD|704|2009-04-22T05:21:30.528Z|135.09188|17.35561|||USNOA2|19.6|V
4179||04179|CCD|704|2009-04-22T05:36:10.944Z|135.09483|17.35486|||USNOA2|19.3|V
4179||9J3E192|CCD|703|2009-05-12T04:34:26.112Z|141.40092|15.46758|||UCAC2|20.0|V
4179||9J3E192|CCD|703|2009-05-12T04:45:04.608Z|141.40317|15.46681|||UCAC2|20.3|V
4179||9J3E192|CCD|703|2009-05-12T04:55:41.376Z|141.40529|15.46611|||UCAC2|19.9|V
4179||9J3E192|CCD|703|2009-05-12T05:06:20.736Z|141.40783|15.46556|||UCAC2|19.6|V
4179||9J952C9|CCD|G96|2009-05-15T04:10:44.832Z|142.37517|15.15633|||UCAC2|19.3|V
4179||9J952C9|CCD|G96|2009-05-15T04:25:27.840Z|142.37850|15.15522|||UCAC2|19.2|V
4179||9J952C9|CCD|G96|2009-05-15T04:40:11.712Z|142.38192|15.15419|||UCAC2|19.3|V
4179||9J952C9|CCD|G96|2009-05-15T04:54:57.312Z|142.38525|15.15306|||UCAC2|19.3|V
4179||04179|CCD|691|2010-03-12T10:38:43.584Z|212.77642|-12.62056|||USNOB1|21.2|V
4179||04179|CCD|691|2010-03-12T11:04:12.864Z|212.77375|-12.61961|||USNOB1|21.5|V
4179||04179|CCD|691|2010-03-12T11:23:53.088Z|212.77188|-12.61925|||USNOB1|21.2|V
4179||04179|CCD|691|2010-03-16T09:49:19.200Z|212.20454|-12.41347|||USNOB1|21.1|V
4179||04179|CCD|691|2010-03-16T10:40:22.944Z|212.19887|-12.41147|||USNOB1|21.4|V
4179||K36I0W|CCD|691|2010-04-07T06:16:09.408Z|208.07679|-10.89997|||USNOB1|21.4|V
4179||K36I0W|CCD|691|2010-04-07T06:41:35.232Z|208.07267|-10.89833|||USNOB1|20.9|V
4179||K36I0W|CCD|691|2010-04-07T07:07:00.192Z|208.06871|-10.89694|||USNOB1|20.9|V
4179||TA47036|CCD|J04|2010-04-08T01:50:55.392Z|207.90054|-10.83433|||USNOA2|20.4|R
4179||TA47036|CCD|J04|2010-04-08T02:26:09.600Z|207.89512|-10.83222|||USNOA2|20.9|R
4179||K3AF0f|CCD|691|2010-04-11T05:34:51.456Z|207.21375|-10.57797|||USNOB1|21.0|V
4179||K3AF0f|CCD|691|2010-04-11T06:00:16.416Z|207.20988|-10.57647|||USNOB1|20.6|V
4179||K3AF0f|CCD|691|2010-04-11T06:25:42.240Z|207.20600|-10.57506|||USNOB1|20.5|V
4179||RJ945EE|CCD|G96|2010-05-05T05:55:31.296Z|202.13008|-8.64403|||UCAC2|20.6|V
4179||RJ945EE|CCD|G96|2010-05-05T06:04:06.240Z|202.12887|-8.64361|||UCAC2|20.6|V
4179||RJ945EE|CCD|G96|2010-05-05T06:12:43.776Z|202.12783|-8.64314|||UCAC2|20.7|V
4179||RJ945EE|CCD|G96|2010-05-05T06:21:15.264Z|202.12662|-8.64264|||UCAC2|20.7|V
4179||RKA2B58|CCD|G96|2010-05-21T04:22:49.728Z|199.52713|-7.63725|||UCAC2|20.8|V
4179||RKA2B58|CCD|G96|2010-05-21T04:33:56.736Z|199.52608|-7.63683|||UCAC2|21.1|V
4179||RKA2B58|CCD|G96|2010-05-21T04:45:08.064Z|199.52488|-7.63636|||UCAC2|20.9|V
4179||RKA2B58|CCD|G96|2010-05-21T04:56:15.936Z|199.52383|-7.63600|||UCAC2|21.1|V
4179||SK873D7|CCD|G96|2011-05-22T06:33:22.752Z|233.86408|-18.72847|||UCAC2|20.4|V
4179||SK873D7|CCD|G96|2011-05-22T06:43:56.928Z|233.86229|-18.72806|||UCAC2|20.0|V
4179||SK873D7|CCD|G96|2011-05-22T06:54:39.744Z|233.86050|-18.72794|||UCAC2|20.3|V
4179||SK873D7|CCD|G96|2011-05-22T07:05:30.336Z|233.85883|-18.72742|||UCAC2|20.5|V
4179||TK7E864|CCD|E12|2012-05-21T16:43:11.424Z|310.27454|-18.07408|||UCAC2|18.9|V
4179||TK7E864|CCD|E12|2012-05-21T17:04:31.008Z|310.27738|-18.07342|||UCAC2|18.9|V
4179||TK7E864|CCD|E12|2012-05-21T17:21:02.016Z|310.27917|-18.07283|||UCAC2|18.8|V
4179||TK7E864|CCD|E12|2012-05-21T17:37:41.664Z|310.28158|-18.07233|||UCAC2|19.0|V
4179||TK0717B|CCD|703|2012-05-28T09:52:55.200Z|311.47379|-17.77375|||UCAC2|18.6|V
4179||TK0717B|CCD|703|2012-05-28T10:01:36.192Z|311.47467|-17.77331|||UCAC2|18.4|V
4179||TK0717B|CCD|703|2012-05-28T10:10:11.136Z|311.47558|-17.77325|||UCAC2|18.6|V
4179||TK0717B|CCD|703|2012-05-28T10:18:57.312Z|311.47650|-17.77292|||UCAC2|18.4|V
4179||LL02A02|CCD|H15|2012-06-26T06:23:47.328Z|313.59388|-17.26375|||UCAC3|16.9|R
4179||LL02A02|CCD|H15|2012-06-26T06:45:33.696Z|313.59317|-17.26394|||UCAC3|17.0|R
4179||LL02A02|CCD|H15|2012-06-26T07:07:19.200Z|313.59237|-17.26419|||UCAC3|17.0|R
4179||LL02A02|CCD|H15|2012-06-26T07:29:02.976Z|313.59167|-17.26442|||UCAC3|17.0|R
4179||04179|CCD|J93|2012-07-22T23:04:41.376Z|308.89967|-18.61878|||UCAC3|15.8|V
4179||04179|CCD|J93|2012-07-22T23:10:45.984Z|308.89825|-18.61914|||UCAC3|15.8|V
4179||04179|CCD|J93|2012-07-22T23:16:52.320Z|308.89667|-18.61942|||UCAC3|15.9|V
4179||04179|CCD|I61|2012-07-23T00:23:41.280Z|308.88133|-18.62342|||UCAC3|16.0|V
4179||04179|CCD|I61|2012-07-23T01:36:31.392Z|308.86375|-18.62783|||UCAC3|16.0|V
