# version=2017
 permID|provID     |  trkSub|mode|stn |prog|obsTime                 | ra        |dec        |rmsRA|rmsDec|  astCat|mag  |rmsMag|band| photCat|photAp|logSNR| exp|rmsFit|notes
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:28:12.000Z| 35.247    | -1.1485   |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:30:19.008Z| 35.24879  | -1.14772  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:31:16.032Z| 35.24942  | -1.14725  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:32:13.056Z| 35.25025  | -1.14686  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:33:23.904Z| 35.25108  | -1.14639  |     |      |  USNOB1|18.9 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:34:20.928Z| 35.25188  | -1.146    |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:35:17.088Z| 35.2525   | -1.14558  |     |      |  USNOB1|18.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:36:35.712Z| 35.25362  | -1.14506  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:37:32.736Z| 35.25429  | -1.14472  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:38:28.896Z| 35.25496  | -1.14431  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:39:33.696Z| 35.25579  | -1.14383  |     |      |  USNOB1|18.9 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:40:30.720Z| 35.25658  | -1.14347  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:41:27.744Z| 35.25725  | -1.14311  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:42:34.272Z| 35.25821  | -1.14264  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:43:31.296Z| 35.25892  | -1.14222  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:44:28.320Z| 35.25962  | -1.14186  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-13T04:45:33.120Z| 35.26042  | -1.14147  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T01:17:57.696Z| 58.84842  |+10.96131  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T01:24:05.760Z| 58.85554  |+10.96486  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T01:31:48.000Z| 58.86442  |+10.96933  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T01:39:37.152Z| 58.87337  |+10.97389  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T01:48:19.872Z| 58.88325  |+10.97894  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T01:56:54.816Z| 58.89304  |+10.98392  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T02:06:29.376Z| 58.90392  |+10.98947  |     |      |  USNOB1|19.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T02:14:08.160Z| 58.91267  |+10.99394  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T02:21:40.896Z| 58.92117  |+10.99833  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T02:29:37.824Z| 58.93017  |+11.00303  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T02:36:25.632Z| 58.93796  |+11.00686  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T02:44:06.144Z| 58.94667  |+11.01131  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T02:52:43.680Z| 58.95633  |+11.01631  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T02:59:21.984Z| 58.96379  |+11.02014  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T03:06:26.208Z| 58.97183  |+11.02428  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T03:13:54.624Z| 58.98017  |+11.02856  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T03:19:34.176Z| 58.9865   |+11.03183  |     |      |  USNOB1|19.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T03:29:38.976Z| 58.99796  |+11.03772  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T03:35:38.400Z| 59.00467  |+11.04119  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T03:42:14.112Z| 59.01213  |+11.045    |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T03:48:49.824Z| 59.01954  |+11.04881  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T03:56:36.384Z| 59.02821  |+11.05328  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T04:02:15.072Z| 59.03454  |+11.05653  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T04:08:51.648Z| 59.04188  |+11.06033  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T04:16:30.432Z| 59.05046  |+11.06481  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-08-30T04:23:07.008Z| 59.05783  |+11.06858  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H21 |    |2011-09-12T09:40:51.168Z| 83.8015   |+21.59292  |     |      |  USNOB1|20.3 |      |   V|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H21 |    |2011-09-12T09:50:43.008Z| 83.81492  |+21.59764  |     |      |  USNOB1|20.7 |      |   V|        |      |      |    |      |K    
 101955|           |   A1955| CCD|H21 |    |2011-09-12T09:57:57.600Z| 83.82487  |+21.60111  |     |      |  USNOB1|20.4 |      |   V|        |      |      |    |      |K    
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T03:43:12.000Z| 87.38712  |+22.76842  |     |      |  USNOB1|19.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T03:46:18.624Z| 87.39142  |+22.76986  |     |      |  USNOB1|19.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T03:49:25.248Z| 87.39583  |+22.77131  |     |      |  USNOB1|19.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T03:54:11.232Z| 87.40242  |+22.7735   |     |      |  USNOB1|19.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T03:58:09.696Z| 87.40796  |+22.77536  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:01:52.608Z| 87.41313  |+22.77708  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:04:59.232Z| 87.41746  |+22.77853  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:08:05.856Z| 87.42175  |+22.77994  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:11:11.616Z| 87.42608  |+22.78139  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:14:19.104Z| 87.43037  |+22.78283  |     |      |  USNOB1|18.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:18:16.704Z| 87.43596  |+22.78472  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:21:23.328Z| 87.44025  |+22.78603  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:24:29.088Z| 87.44454  |+22.78756  |     |      |  USNOB1|19.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:28:22.368Z| 87.44987  |+22.78931  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:32:14.784Z| 87.45529  |+22.79114  |     |      |  USNOB1|19.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:35:31.776Z| 87.45983  |+22.79258  |     |      |  USNOB1|19.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:39:25.056Z| 87.46525  |+22.79444  |     |      |  USNOB1|19.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:42:30.816Z| 87.4695   |+22.79586  |     |      |  USNOB1|19.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:46:24.960Z| 87.47496  |+22.79767  |     |      |  USNOB1|19.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T04:50:58.848Z| 87.48129  |+22.79972  |     |      |  USNOB1|19.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T05:00:08.352Z| 87.49387  |+22.80397  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T05:04:10.272Z| 87.49946  |+22.80581  |     |      |  USNOB1|19.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T05:08:02.688Z| 87.50483  |+22.80761  |     |      |  USNOB1|19.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T05:11:26.592Z| 87.50954  |+22.80917  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T05:14:10.752Z| 87.51325  |+22.81039  |     |      |  USNOB1|18.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T05:18:03.168Z| 87.51863  |+22.81225  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T05:21:09.792Z| 87.52279  |+22.81358  |     |      |  USNOB1|18.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T05:24:24.192Z| 87.52746  |+22.81511  |     |      |  USNOB1|19.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-09-14T05:27:44.640Z| 87.53212  |+22.81661  |     |      |  USNOB1|19   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-23T10:08:44.736Z|106.40013  |+27.28869  |     |      |   UCAC3|20.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-23T10:26:44.736Z|106.42467  |+27.29303  |     |      |   UCAC3|20.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-23T10:43:19.200Z|106.44712  |+27.297    |     |      |   UCAC3|20.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-23T10:58:53.184Z|106.46821  |+27.30072  |     |      |   UCAC3|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-25T11:51:52.704Z|110.499    |+27.87969  |     |      |   UCAC3|20.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-25T12:02:42.432Z|110.51321  |+27.88172  |     |      |   UCAC3|20.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-25T12:07:11.136Z|110.51908  |+27.88253  |     |      |   UCAC3|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-25T12:12:15.264Z|110.52583  |+27.88347  |     |      |   UCAC3|20.5 |      |   R|        |      |      |    |      |     
 101955|           | P101sUk| CCD|F51 |    |2011-09-25T13:42:07.488Z|110.652946 |+27.899983 |     |      |   2MASS|20.9 |      |   w|        |      |      |    |      |     
 101955|           | P101sUk| CCD|F51 |    |2011-09-25T13:55:31.872Z|110.670792 |+27.9025   |     |      |   2MASS|21.1 |      |   w|        |      |      |    |      |     
 101955|           | P101sUk| CCD|F51 |    |2011-09-25T14:02:19.680Z|110.679604 |+27.903789 |     |      |   2MASS|21.3 |      |   w|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-26T09:54:20.736Z|112.28854  |+28.09106  |     |      |   UCAC3|20.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-26T10:59:52.800Z|112.37467  |+28.10206  |     |      |   UCAC3|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-26T11:21:30.528Z|112.40279  |+28.10564  |     |      |   UCAC3|20.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-29T10:24:25.632Z|117.99492  |+28.59597  |     |      |  USNOB1|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-29T10:50:28.608Z|118.02758  |+28.59861  |     |      |  USNOB1|20.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-29T11:18:36.000Z|118.06271  |+28.60136  |     |      |  USNOB1|20.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-09-29T11:51:56.160Z|118.10421  |+28.60456  |     |      |  USNOB1|20.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-10-01T11:03:56.448Z|121.66617  |+28.77653  |     |      |  USNOB1|20.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-10-01T11:20:08.448Z|121.68571  |+28.77744  |     |      |  USNOB1|20.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-10-01T11:42:44.064Z|121.71283  |+28.77869  |     |      |  USNOB1|20.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:05:43.296Z|165.88275  |+20.99914  |     |      |  USNOB1|20.9 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:07:35.616Z|165.88404  |+20.99869  |     |      |  USNOB1|20.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:09:40.032Z|165.88517  |+20.99814  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:12:30.240Z|165.88708  |+20.99747  |     |      |  USNOB1|21.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:14:51.936Z|165.88854  |+20.99689  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:19:24.096Z|165.89146  |+20.99583  |     |      |  USNOB1|21.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:21:45.792Z|165.89288  |+20.99517  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:24:09.216Z|165.89437  |+20.99464  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:26:30.912Z|165.89587  |+20.99403  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:28:54.336Z|165.89742  |+20.99344  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:31:28.992Z|165.89896  |+20.99283  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:33:50.688Z|165.90038  |+20.99219  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:36:13.248Z|165.90188  |+20.99167  |     |      |  USNOB1|20.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:38:35.808Z|165.90338  |+20.99106  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:40:58.368Z|165.90488  |+20.99044  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:43:32.160Z|165.90646  |+20.98986  |     |      |  USNOB1|20.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:45:53.856Z|165.90792  |+20.98931  |     |      |  USNOB1|20.9 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:48:16.416Z|165.90942  |+20.98867  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:50:38.976Z|165.91092  |+20.98806  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:53:00.672Z|165.91238  |+20.98761  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:55:32.736Z|165.91388  |+20.98686  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T04:57:55.296Z|165.91542  |+20.98631  |     |      |  USNOB1|21.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:00:17.856Z|165.91683  |+20.98567  |     |      |  USNOB1|21.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:02:40.416Z|165.91837  |+20.98517  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:05:02.976Z|165.91979  |+20.98456  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:07:35.040Z|165.92146  |+20.98386  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:09:57.600Z|165.92288  |+20.98339  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:12:20.160Z|165.92433  |+20.98275  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:14:42.720Z|165.92571  |+20.98228  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:17:05.280Z|165.92721  |+20.98158  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:19:38.208Z|165.92883  |+20.98094  |     |      |  USNOB1|20.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:22:00.768Z|165.93037  |+20.98039  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:24:23.328Z|165.93167  |+20.97983  |     |      |  USNOB1|21.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:26:45.024Z|165.93317  |+20.97919  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:29:07.584Z|165.93467  |+20.97861  |     |      |  USNOB1|20.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:31:42.240Z|165.93617  |+20.978    |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:34:03.936Z|165.93771  |+20.97742  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:36:25.632Z|165.93917  |+20.97683  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:38:49.056Z|165.94058  |+20.97622  |     |      |  USNOB1|21   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:41:11.616Z|165.94204  |+20.97569  |     |      |  USNOB1|21.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:43:42.816Z|165.94363  |+20.97503  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:46:06.240Z|165.94504  |+20.97453  |     |      |  USNOB1|21   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:48:27.936Z|165.94663  |+20.97383  |     |      |  USNOB1|21.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:50:49.632Z|165.94792  |+20.97319  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:53:13.056Z|165.94946  |+20.97269  |     |      |  USNOB1|21   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:55:45.984Z|165.95104  |+20.97208  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T05:58:09.408Z|165.95246  |+20.9715   |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T06:00:31.104Z|165.95392  |+20.97083  |     |      |  USNOB1|21.1 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T06:02:52.800Z|165.95538  |+20.97028  |     |      |  USNOB1|21   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|950 |  0N|2011-11-05T06:05:16.224Z|165.95683  |+20.96972  |     |      |  USNOB1|21.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-11-23T11:22:56.928Z|180.89854  |+13.84603  |     |      |  USNOB1|21.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-11-23T11:30:56.448Z|180.90267  |+13.84381  |     |      |  USNOB1|21.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-11-23T11:43:41.952Z|180.90917  |+13.84028  |     |      |  USNOB1|21.7 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-11-23T11:53:27.744Z|180.91404  |+13.83761  |     |      |  USNOB1|21.8 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-11-27T11:35:25.152Z|183.85975  |+12.22128  |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-11-27T11:54:30.816Z|183.86904  |+12.216    |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-11-27T12:05:23.136Z|183.87437  |+12.213    |     |      |  USNOB1|21.3 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2011-11-27T12:17:49.632Z|183.88046  |+12.20953  |     |      |  USNOB1|22   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-01-29T11:57:46.944Z|222.69721  |-11.02086  |     |      |  USNOB1|21.4 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-01-29T12:09:19.008Z|222.70104  |-11.02339  |     |      |  USNOB1|21   |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-01-29T12:27:50.112Z|222.70729  |-11.02731  |     |      |  USNOB1|21.5 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-01-29T12:41:51.648Z|222.712    |-11.03033  |     |      |  USNOB1|20.9 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-01-30T11:22:20.640Z|223.19171  |-11.32067  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-01-30T11:42:37.152Z|223.1985   |-11.325    |     |      |  USNOB1|21.6 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-01-30T12:22:02.784Z|223.21167  |-11.33344  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-01-30T12:35:44.448Z|223.21625  |-11.33639  |     |      |  USNOB1|21.2 |      |   R|        |      |      |    |      |     
 101955|           |   A1955| CCD|H01 |    |2012-02-25T11:35:18.240Z|234.33113  |-18.75356  |     |      |  USNOB1|20.7 |      |   R|        |      |      |    |      |     
